doc_code	item_id	title	snippet	text_url	enhanced_url
gensen_aramashi_2026	s005-part-05	第2 給与所得の源泉徴収事務 (part 5/14)	認定新規中小企業者等に該当する株式会社が認定社外高度人材活用新事 業分野開拓計画に従って活用する社外高度人材であることなど一定の要 件を満たす者をいいます。 ２ 一定の株式会社とは 、付与決議の日において、その設立の日以後の期 間が５年未…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-05.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-05.html
gensen_aramashi_2026	s005-part-06	第2 給与所得の源泉徴収事務 (part 6/14)	ロ 特定扶養親族については、１人につき63万円 ハ 老人扶養親族のうち同居老親等については、１人につき58万円、 同居老親等以外の老人扶養親族については、１人につき48万円 ロ 扶養親族とは、所得者と生計を一にする次に掲げる人（青色事業専…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-06.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-06.html
gensen_aramashi_2026	s005-part-07	第2 給与所得の源泉徴収事務 (part 7/14)	この掛金は、所得者が、独立行政法人中小企業基盤整備機構と締結 した共済契約（旧第２種共済契約を除きます。 ）に基づいて支払った 掛金です。 ロ 確定拠出年金法に基づく企業型年金の加入者掛金 ハ 確定拠出年金法に基づく個人型年金の加入者掛金…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-07.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-07.html
gensen_aramashi_2026	s005-part-08	第2 給与所得の源泉徴収事務 (part 8/14)	（損害保険会社又は外国損害保険会社等と締結した身体の傷害又は [page 45] −57− 疾病により保険金が支払われる一定の保険契約は除かれます。また、 外国損害保険会社等については国内で締結したものに限ります。 ） ロ 農業協同組合又…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-08.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-08.html
gensen_aramashi_2026	s005-part-09	第2 給与所得の源泉徴収事務 (part 9/14)	向上住宅（67ページ参照）をいいます。以下同じです。 ）の新築取得 等をして居住の用に供した個人が、その居住の用に供した日からその 年（以下「当初居住年」といいます。 ）の12月31日までの間に、勤務 [page 51] −63− 先から…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-09.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-09.html
gensen_aramashi_2026	s005-part-10	第2 給与所得の源泉徴収事務 (part 10/14)	になります。 ⑵ 提出先 この申告書は、給与の支払者を経由してその支払者の源泉所得税の納 税地の所轄税務署長に提出することになっていますが、税務署長から提 出を求められるまでの間は、提出を受けた給与の支払者が保存するもの [page 57…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-10.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-10.html
gensen_aramashi_2026	s005-part-11	第2 給与所得の源泉徴収事務 (part 11/14)	２ あらかじめ支給額又は支給基準の定めのないもの ３ あらかじめ支給期の定めのないもの 。ただし、雇用契約そのものが臨時 である場合のものを除きます。 （注） 次に掲げる給与については、賞与に該当することとなります。 １ 法人税法第 34…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-11.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-11.html
gensen_aramashi_2026	s005-part-12	第2 給与所得の源泉徴収事務 (part 12/14)	「従たる給与についての扶養 控除等申告書」を提出している 人 乙 欄 「給与所得者の扶養控除等申告書」 を提出していない人や「従たる給与に ついての扶養控除等申告書」を提出し ている人は、全て乙欄を使用します。 ⑵ 税額の求め方 月額表、…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-12.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-12.html
gensen_aramashi_2026	s005-part-13	第2 給与所得の源泉徴収事務 (part 13/14)	201,000 203,000 20,400 （184,900＋20,400＝205,300⇒×） 203,000 205,000 21,000 （184,900＋21,000＝205,900⇒×） 205,000 207,000 ○21…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-13.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-13.html
gensen_aramashi_2026	s005-part-14	第2 給与所得の源泉徴収事務 (part 14/14)	③ ②により求めた846円を12倍した10,152円が、その賞与に対する 源泉徴収税額です。 ハ 前月中の普通給与の10倍を超える賞与 イ 「給与所得者の扶養控除等申告書」を提出している人の場合 ① まず、社会保険料等控除後の賞与の金額を…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s005-part-14.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s005-part-14.html
