doc_code	item_id	title	snippet	text_url	enhanced_url
gensen_shikata_2026	s016-part-09	資料 15 (part 9/21)	(B) Certain interest, etc. or dividends, etc. of which the taxpayer chooses not to submit a final return: B. Separately…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s016-part-09.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s016-part-09.html
gensen_shikata_2026	s016-part-10	資料 15 (part 10/21)	deemed to fall under only one of these categories. 5 It is not possible for both dependents to mutually qualify for exe…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s016-part-10.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s016-part-10.html
gensen_shikata_2026	s016-part-11	資料 15 (part 11/21)	1. Earnings of salary, etc. in the case of "the total amount of income is 5,000,000 yen or less" in this case is the sa…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s016-part-11.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s016-part-11.html
gensen_shikata_2026	s016-part-12	資料 15 (part 12/21)	credit card company (3) A documents of an electronic payment instruments service provider (including issue electronic p…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s016-part-12.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s016-part-12.html
gensen_shikata_2026	s016-part-13	資料 15 (part 13/21)	97,500 yen 427,500 yen 636,000 yen 1,536,000 yen 2,796,000 yen (A)  5% (A)  10% – 97,500 yen (A)  20% – 427,500 yen …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s016-part-13.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s016-part-13.html
gensen_shikata_2026	s016-part-14	資料 15 (part 14/21)	4 How to Use the Table f or Calculating Withholding Tax Amount s for Bonus es (if an "Application for Exemption for Dep…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s016-part-14.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s016-part-14.html
gensen_shikata_2026	s016-part-15	資料 15 (part 15/21)	2 A person who does not issue any salary payment slips to the recipient of salary, etc. or is sues any slips with false…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s016-part-15.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s016-part-15.html
gensen_shikata_2026	s016-part-16	資料 15 (part 16/21)	xable retirement inco me amount if you receive two or more retirement allowances from am ong general retirement allowan…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s016-part-16.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s016-part-16.html
gensen_shikata_2026	s016-part-17	資料 15 (part 17/21)	compositions, record/tape recordings, designs, attendance at broadcasts, lectures, education/guidance on arts, sports, …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s016-part-17.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s016-part-17.html
gensen_shikata_2026	s016-part-18	資料 15 (part 18/21)	from units of investment of specified investment corporations. For details, see the "Gensen choshu no aramashi," in Jap…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s016-part-18.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s016-part-18.html
gensen_shikata_2026	s016-part-19	資料 15 (part 19/21)	If an individual or a corporation normally not having a business or a relationship with a non -resident or a foreign co…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s016-part-19.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s016-part-19.html
gensen_shikata_2026	s016-part-20	資料 15 (part 20/21)	be submitted before December 31, 2026, please see TAX ANSER No. 7411 "Scope of Submission and Number of Copies for the …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s016-part-20.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s016-part-20.html
