doc_code	item_id	title	snippet	text_url	enhanced_url
nencho_shikata_2025	s035	・ 令和7年分 給与所得者の基礎控除申告書兼給与所得者の配偶者控除等申告書兼特定親族特別控除申告書兼所得金額調整控除申告書の記載例	[page 1] ※ 本年の年末調整においては、基礎控除が改正されていますので、控除額の計算にご注意ください。また、特定親族特別控除が創設 されていますので、適用を受ける場合には申告漏れがないようご注意ください。 □□ ○○○○株式会社 …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s035.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s035.html
nencho_shikata_2025	s036	・ 令和7年分 給与所得者の保険料控除申告書の記載例	[page 1] 1 氏名、住所などの記入 ❶ 所轄税務署長 給与の支払者の所在地等の所轄税務署長を記載します。 ❷ 給与の支払者の法人番号 この申告書を受理した給与の支払者が、給与の支払者の法人番号を付記 するため、あなたが記載する必要…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s036.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s036.html
nencho_shikata_2025	s037	・ 給与所得者の（特定増改築等）住宅借入金等特別控除申告書兼（特定増改築等）住宅借入金等特別控除計算明細書の記載例	[page 1] 〇 給与所得者の（特定増改築等）住宅借入金等特別控除申告書兼（特定増改築等）住宅借入金等特別控除計算明細書 （記載例 1） 平成 29年分につき住宅借入金等特別控除を確定申告で受けた人が令和 7 年分について年末調整でこ…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s037.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s037.html
nencho_shikata_2025	s038	・ 令和8年分 給与所得者の扶養控除等申告書の記載例	[page 1] ※ 令和8 年分の扶養控除等申告書においては、 記載事項が「控除対象扶養親族」から「源泉控除対象親族」に改正されていますので、 記載漏れがな いようご注意ください。また、令和 7 年分の所得税から、扶養控除等の対象となる…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s038.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s038.html
nencho_shikata_2025	s039	４ 還付申告に当たっての注意事項～給与所得者用～	[page 1] 還付のための申告は、ご自分で作成して、早めに提出しましょう！ 還付申告に当たっての注意事項～給与所得者用～ 多額の医療費を支払ったり、令和 7 年中に住宅をローンで購入された場合などで、源泉 徴収された所得税及び復興特別…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s039.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s039.html
nencho_shikata_2025	s040-part-01	nencho all (part 1/28)	[page 1] 令和 7 年分 年末調整のしかた 法人番号 7000012050002 年末調整に係る源泉徴収をした所得税及び復興特別所得税の納期限は、 令和８年１月１3日（火）（納期の特例の承認を受けている場合は、令和８年１月２０日（…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s040-part-01.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s040-part-01.html
nencho_shikata_2025	s040-part-02	nencho all (part 2/28)	得要件】の表をご確認ください。 ） 。 この改正により、新たに扶養控除等の対象となる扶養親族等を有することとなった給与の支払を受け る人は、その旨を記載した「令和７年分給与所得者の扶養控除等（異動）申告書」を、給与の支払者に 提出すること…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s040-part-02.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s040-part-02.html
nencho_shikata_2025	s040-part-03	nencho all (part 3/28)	の確認 （10 ページ） 給与と徴収 税額の集計 （35 ページ） 課税給与所得 金額の計算 （38 ページ） 年調年税額 の計算 （38 ページ） 過不足額の 精 算 （39 ページ） 過納額の 還 付 （39 ページ） 不足額の 徴収…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s040-part-03.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s040-part-03.html
nencho_shikata_2025	s040-part-04	nencho all (part 4/28)	特定親族特別控除申告書にも記載されている場合は、どちらに該当するかを確認し、控除誤 りのないように注意してください。 ◉ 老人扶養親族 控除対象扶養親族のうち、年齢７ ０歳以上の人 （昭和３ １ 年１月１日以前に生まれた人）をいいます。 …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s040-part-04.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s040-part-04.html
nencho_shikata_2025	s040-part-05	nencho all (part 5/28)	なお、扶養控除額などの計算は、この欄の記載に基づいて行うことになりますので、正確に記入して おくことが必要です。 （注） 源泉徴収簿は、源泉徴収事務の便宜を考慮して、国税庁ホームページ（https://www.nta.go.jp）に掲載し…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s040-part-05.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s040-part-05.html
