doc_code	item_id	title	snippet	text_url	enhanced_url
nencho_shikata_2025	s029-part-10	8-2 「国税ダイレクト方式電子納税依頼書兼国税ダイレクト方式電子納税届出書」記載要領 (part 10/12)	（〒 110000 - 00001133 ） 電話 0033 （ 11223344 ） 55667788 （申告納税地） （フリガナ） 銀 行・信用金庫 労働金庫・農 協 信用組合・漁 協 本 店・支 店 本 所・支 所 出張所 （金融機…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s029-part-10.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s029-part-10.html
nencho_shikata_2025	s029-part-11	8-2 「国税ダイレクト方式電子納税依頼書兼国税ダイレクト方式電子納税届出書」記載要領 (part 11/12)	２ 振替口座の場合 ※記載要領は、法人を例に示しています。 ④ 法人名及び代表者氏名を記載し押印 します。 ⑩ ①から⑨までを記載後、 預預貯貯金金口口座座のの届届出出印印をを押押印印（（又又はは届届出出 ササイインン））します。 印影が…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s029-part-11.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s029-part-11.html
nencho_shikata_2025	s029-part-12	8-2 「国税ダイレクト方式電子納税依頼書兼国税ダイレクト方式電子納税届出書」記載要領 (part 12/12)	私（当社）は、国税の納付を電子納税（ダイレクト方式）により納付することとしたいので、下記約定を確約の上、依頼します。 （〒 110000 - 00001133 ） 電話 0033 （ 11223344 ） 55667788 （申告納税地）…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s029-part-12.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s029-part-12.html
nencho_shikata_2025	s030-part-01	302 en (part 1/2)	[page 1] . 1 Deductions applicable by submitting "Application for Exemption for Dependents" Those who have a dependent …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s030-part-01.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s030-part-01.html
nencho_shikata_2025	s030-part-02	302 en (part 2/2)	In the case that you have paid for social insurance premium, life insurance premium, or earthquake insurance premium, y…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s030-part-02.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s030-part-02.html
nencho_shikata_2025	s031	資料 302	[page 1] 1 扶養控除等申告書を提出して受けられる控除 16歳以上の親族を扶養している場合や、障害者がいる場合、 あなたが学生の場合、現在婚姻しておらず子供がいる場合など には、次の控除を受けられる場合がありますので、次の控除の …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s031.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s031.html
nencho_shikata_2025	s032	２ 年末調整を受ける際の注意事項	[page 1] 扶養控除等申告書 □ 控 除対象扶養親族は、 年齢 16 歳以上（平成 22 年１月１日以前生） の扶養親族ですか。 □ 老 人扶養親族は、年齢70歳以上（昭和31年１月１日以前生） ですか。 □ その老人扶養親族が、あ…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s032.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s032.html
nencho_shikata_2025	s033-part-01	３ 各種申告書の記載例 (part 1/4)	[page 1] ※ 本年の年末調整においては、扶養控除等の対象となる扶養親族等の所得要件の引上げなどの改正が行われています。これにより新 たに扶養親族等を有することとなった場合は 、その旨を記載した扶養控除等（異動）申告書を提出すること…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s033-part-01.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s033-part-01.html
nencho_shikata_2025	s033-part-02	３ 各種申告書の記載例 (part 2/4)	651,000 円以上 1,899,999 円以下 Ａ－ 650,000 円 円 1,900,000 円以上 3,599,999 円以下 Ａ÷ 4（千円未満の端数切捨て） ,000 円 B Ｂ× 2.8 － 80,000 円 円 3,60…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s033-part-02.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s033-part-02.html
nencho_shikata_2025	s033-part-03	３ 各種申告書の記載例 (part 3/4)	××生命 〃 〃養老 1 0 年 80,000 30,000 ●●生命 山川 太郎 山川 明子介護 1 0 年 80,000 25,000 22,500 40,000 40,000 40,00040,00090,000 40,000 12…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s033-part-03.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s033-part-03.html
