doc_code	item_id	title	snippet	text_url	enhanced_url
gensen_aramashi_2026	s016	第13 給与所得者の確定申告	[page 1] −353− 第 13 給与所得者の確定申告 Ⅰ 給与所得者が確定申告を必要とする場合 給与所得者については、原則として給与の支払者の下で年末調整が行われ、 これによって、その年に源泉徴収された税額と納付すべき年税額との過…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s016.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s016.html
gensen_aramashi_2026	s017	給与に対する源泉徴収税額の電算機計算の特例等	[page 1] −357− 【参考】 ◉ 給与等に対する源泉徴収税額の電算機計算の特例等 給与等に対する源泉徴収税額は、各種の税額表によって求めることができ ますが、その給与等の支払額に関する計算を電子計算機などの事務機械に よって処理…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s017.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s017.html
gensen_aramashi_2026	s018	郵送等による書類の提出日	[page 1] −364− ◉ 郵送等による書類の提出日（主な源泉所得税関係書類の提出日一覧） 手 続 名 称 書類の提出日 発信主義 到達主義 か 外国法人又は非居住者に対する源泉徴収の免除証明書の交付 （追加） 申請 ○ 簡易な公的…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s018.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s018.html
gensen_aramashi_2026	s019	給与所得、退職所得等の所得税徴収高計算書（納付書）の記載例 令和７年１月からの申告書等の控えへの収受日付印の押なつ 令和８年９月下旬以降の所得税徴収高計算書（納付書）の様式変更	[page 1] −366− ◉ 給与所得・退職所得等の所得税徴収高計算書（納付書）の記載例（一般の 源泉徴収義務者の場合） ＜納付する税額がある場合＞ ⑴ 令和８年７月25日に令和８年７月分の給料を支払い、その支給人員は38 人、 支…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s019.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s019.html
gensen_aramashi_2026	s020	お知らせ	[page 1] 詳しくは、国税庁ホームページ（https://www.nta.go.jp） 、e-Taxホームページ（https://www.e-tax.nta.go.jp） をご覧ください。 ｅ ‐ Ｔ ａ ｘを利用して源泉所得税が納…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s020.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s020.html
gensen_shikata_2026	s001	表紙・目次	[page 1] ෆཁͰ ͍ΒͣͷʮΩϟογϡϨεೲ෇ʯ͕େมศརͰ͢ɻ ݧ ༻͠ɺF5BYʹΑΔΩϟο ͍ͯͩ͘͠͞ɻ ઘ௃ऩͷ͔ͨ͠ ྩ࿨̔೥൛ ɹ ઘॴಘ੫ͷೲ෇͸ΩϟογϡϨεೲ෇͕ศརͰ͢ʂ ࢉݕ ཰…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s001.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s001.html
gensen_shikata_2026	s002	源泉徴収制度の概要	[page 1] ཁΛઆ໌ͨ͠΋ͷ ͍·͢ɻ ຌɹɹɹྫ ͷͱ͓ΓͰ͢ɻ ʣ ʣ ʣ ʣ ʣ ʣ ʣෟଇɹ๏ɹෟɹଇ อ ʣ ʣɹॴಘ੫লྩ ɹ ͢ ʣ ͢Δ ʣ ͢Δ ʣ ̎ôʣ ʣ Δॴಘ੫ͷऔѻ͍ʹ͍ͭͯʯ ̎ʵʣ ʣ ʜ…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s002.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s002.html
gensen_shikata_2026	s003	・源泉徴収事務のあらまし	[page 1] ຿ ຿ͷ͋Β·͠ ઘ௃ऩͷ ߇ ͷํ๏ͳͲ͕ɺ ͦͷϙΠϯτͱͳΓ·͢ɻ ಺ʹॅॴΛ༗͢Δ͔ຢ͸ ͷΑ ͏ ʹऔΓѻΘΕ·͢ɻ ߹ ಺ʹॅॴΛ༗͢Δਓͱਪఆ͞Ε·͢ʢॴྩ ʣ ɻ ߹ ಺ʹॅॴΛ༗͠ͳ͍ਓͱਪఆ͞Ε·…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s003.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s003.html
gensen_shikata_2026	s004	・給与所得の範囲	[page 1] ຿ ຿ͷ͋Β·͠ ઘ௃ऩͷ ߇ ͷํ๏ͳͲ͕ɺ ͦͷϙΠϯτͱͳΓ·͢ɻ ಺ʹॅॴΛ༗͢Δ͔ຢ͸ ͷΑ ͏ ʹऔΓѻΘΕ·͢ɻ ߹ ಺ʹॅॴΛ༗͢Δਓͱਪఆ͞Ε·͢ʢॴྩ ʣ ɻ ߹ ಺ʹॅॴΛ༗͠ͳ͍ਓͱਪఆ͞Ε·…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s004.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s004.html
gensen_shikata_2026	s005	・給与所得者の扶養控除等（異動）申告書、源泉徴収に際して控除される各種控除	[page 1] ༩ͷऔѻ͍ རͦ ͞ΕΔ͜ͱ͕͋Γ·͢ɻ ͘͜ͱͷͰ͖ ͚Δ΋ͷɺᶅͦͷධՁ ͕͋Γɺ څ ͷΑ͏ͳಛผͷऔѻ͍͕ఆΊΒΕ͍ͯ·͢ɻ ɹɹɹɹɹ෼ औɹɹɹɹɹɹɹɹѻɹɹɹɹɹɹɹɹ͍ څࢧ Ҏ্Λෛ ֹۚ ̎ʣɻ ̒…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_shikata_2026/s005.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_shikata_2026/s005.html
