doc_code	item_id	title	snippet	text_url	enhanced_url
hojin_shohi_kakikata_kani	s001-part-03	法人用 消費税及び地方消費税の申告書（簡易課税用）の書き方 (part 3/4)	16,612,963円＋6,596,364円＝23,209,327円 （売上割合）＝ 第二種事業の課税売上高 ＝ 23,209,327円 ＝87.931…％≧75％課税売上高（合計額） 26,394,781円 ハ 「第四種事…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_shohi_kakikata_kani/s001-part-03.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_shohi_kakikata_kani/s001-part-03.html
hojin_shohi_kakikata_kani	s001-part-04	法人用 消費税及び地方消費税の申告書（簡易課税用）の書き方 (part 4/4)	「改正法附則による税額の特例計算」欄には、売上げを税率の異なるごとに区分して合計す ることが困難な中小事業者が、軽減売上割合（ 10営業日）の特例（所得税法等の一部を改正す る法律 （平成28年法律第15号） 附則第38条第１項） を適用…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_shohi_kakikata_kani/s001-part-04.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_shohi_kakikata_kani/s001-part-04.html
hotei_tebiki_2025	s001	表紙	[page 1] 令和７年分 給与所得の源泉徴収票等の 法定調書の作成と提出の手引 ※ この手引は、令和７ 年９月１日現在の法令に基づいて作成しています。 法定調書には多くの種類がありますが、この手引は、そのうち、多くの方が提出をしなけ …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hotei_tebiki_2025/s001.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hotei_tebiki_2025/s001.html
hotei_tebiki_2025	s002	第1 法定調書の提出期限等について	[page 1] 提 出 期 限 等 － 1 － １ 提出期限 第１ 法定調書の提出期限等について この手引で示す法定調書は 、令和８年２月２日（月）までに所轄税務署に提出しなければなりません（ 給 与支払報告書・特別徴収票の提 出先は、…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hotei_tebiki_2025/s002.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hotei_tebiki_2025/s002.html
hotei_tebiki_2025	s003-part-01	第2 給与所得の源泉徴収票（給与支払報告書） (part 1/3)	[page 1] 給 与 － 3 － １ 提出する必要がある方 第２ 給与所得の源泉徴収票（給与支払報告書） 令和７年中に俸給、給料、賃金、歳費、賞与その他これらの性質を有する給与（以下「給与等」といいます。 ） を支払った方です。 【給…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hotei_tebiki_2025/s003-part-01.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hotei_tebiki_2025/s003-part-01.html
hotei_tebiki_2025	s003-part-02	第2 給与所得の源泉徴収票（給与支払報告書） (part 2/3)	居住用家屋）用） 震（特家） （注） 「給与所得者の（特定増改築等）住宅借入金等特別控除申告書」により計算した（特定増改築等）住 宅借入金等特別控除額 が算出所得税額を超える場合に は、算出所得税額を限度に記載します （14 ペ ージの …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hotei_tebiki_2025/s003-part-02.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hotei_tebiki_2025/s003-part-02.html
hotei_tebiki_2025	s003-part-03	第2 給与所得の源泉徴収票（給与支払報告書） (part 3/3)	(3) 控除対象配偶者とは、同一生計配偶者のうち、合計所得金額が 1,000 万円以下である受給者の配偶 者をいいます。 (4) 特定親族とは、 受給者と生計を一にする年齢19 歳以上 23 歳未満の親族等で合計所得金額が 58 万 円超…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hotei_tebiki_2025/s003-part-03.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hotei_tebiki_2025/s003-part-03.html
hotei_tebiki_2025	s004	第3 退職所得の源泉徴収票・特別徴収票	[page 1] 退 職 － 19 － １ 提出する必要がある方 第３ 退職所得の源泉徴収票・特別徴収票 令和７年中に法人の役員に対して退職手当、一時恩給その他これらの性質を有する給与（社会保険制度に 基づく退職一時金やいわゆる企業年金制…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hotei_tebiki_2025/s004.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hotei_tebiki_2025/s004.html
hotei_tebiki_2025	s005	第4 報酬、料金、契約金及び賞金の支払調書	[page 1] 報 酬 等 － 23 － １ 提出する必要がある方 第４ 報酬、料金、契約金及び賞金の支払調書 令和７年中に所得税法第 204 条第１項各号、所得税法第 174 条第 10 号及び租税特別措置法第 41 条の 20 第 …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hotei_tebiki_2025/s005.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hotei_tebiki_2025/s005.html
hotei_tebiki_2025	s006	第5 不動産の使用料等の支払調書	[page 1] 使 用 料 等 － 25 － １ 提出する必要がある方 第５ 不動産の使用料等の支払調書 令和７年中に不動産、不動産の上に存する権利、船舶（総トン数 20 トン以上のものに限ります。 ） 、航空 機の借受けの対価や不動産…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hotei_tebiki_2025/s006.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hotei_tebiki_2025/s006.html
