doc_code	item_id	title	snippet	text_url	enhanced_url
inshi_tebiki_2025	s008	※ 印紙税額一覧表（令和7年5月現在）	[page 1] 印 紙 税 額 令和７年５月現在 番号 文 書 の 種 類（物 件 名） 印紙税額（１通又は１冊につき） 主な非課税文書 １ １ 不動産、鉱業権、 無体財産権、船舶 若しくは航空機又は営業の譲渡に関する契約書 無体財産権…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/inshi_tebiki_2025/s008.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/inshi_tebiki_2025/s008.html
inshi_tebiki_2025	s009-part-01	資料 00 (part 1/3)	[page 1] ｢不動産の譲渡に関する契約書｣及び｢建設工事の請負に関する契約書｣の 印紙税の軽減措置が延長されています。 法人番号7000012050002 令和７ 年５月 「不動産の譲渡に関する契約書」及び「建設工事の請負に関する契…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/inshi_tebiki_2025/s009-part-01.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/inshi_tebiki_2025/s009-part-01.html
inshi_tebiki_2025	s009-part-02	資料 00 (part 2/3)	る債券（例えば、農林中央金庫、株式会社商工組合中央金庫などの発行する農林債券、商工債 券など）も含まれます（基通別表第１第４号文書の２、４)。 契約の締結の代理若しくは媒介の [page 28] 保険契約者に交付する書面をいいます（基通別…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/inshi_tebiki_2025/s009-part-02.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/inshi_tebiki_2025/s009-part-02.html
inshi_tebiki_2025	s009-part-03	資料 00 (part 3/3)	紙税額が軽減されています。 (注) 契約金額の記載のないものの印紙税額は、 本則どおり200円となります。 記載された契約金額が 200万円以下のもの 200円 200万円を超え 300万円以下のもの 500円 300万円を超え 500万…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/inshi_tebiki_2025/s009-part-03.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/inshi_tebiki_2025/s009-part-03.html
invoice_oshirase_2025	s001	インボイス制度に関するお知らせ（令和7年4月）	[page 1] 国税庁（法人番号 7000012050002） （令和７年10月） ※ 基準期間の課税売上高が1,000万円以下の場合も申告が必要です 自 宅 で e - T a x e-Taxを使うと自宅やオフィスから申告や申請･届出…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/invoice_oshirase_2025/s001.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/invoice_oshirase_2025/s001.html
nencho_shikata_2025	s001	表紙・目次	[page 1] 令和 7 年分 年末調整のしかた 法人番号 7000012050002 年末調整に係る源泉徴収をした所得税及び復興特別所得税の納期限は、 令和８年１月１3日（火）（納期の特例の承認を受けている場合は、令和８年１月２０日（…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s001.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s001.html
nencho_shikata_2025	s002	Ⅰ 昨年と比べて変わった点(基礎控除の見直し等)	[page 1] ─3─ Ⅰ 昨年と比べて変わった点（基礎控除の見直し等） １ 所得税の基礎控除の見直し等 ２ 年末残高調書を用いた方式（調書方式）による住宅借入金等特別控除 ３ 令和８年分以後の給与の源泉徴収事務における留意事項…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s002.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s002.html
nencho_shikata_2025	s003	Ⅱ 年末調整とは	[page 1] ─ 7 ─ 年 末 調 整 と は Ⅱ 年末調整とは １ 年末調整を行う理由 ２ 年末調整の対象となる人 給与の支払者は、毎月（毎日）の給与の支払の際に所定の源泉徴収税額表によって所得税及び復興特別 所得税の源泉徴収をす…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s003.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s003.html
nencho_shikata_2025	s004	Ⅲ 年末調整のしかた	[page 1] ─9─ Ⅲ 年末調整のしかた １ 年末調整の手順 年末調整は、次のような手順で行います。 （枠内のページ番号は、それぞれの手順の内容を説明している箇所を示します。 ） 以下、それぞれの手順について、順を追って説明…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s004.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s004.html
nencho_shikata_2025	s005-part-01	2 各種控除額の確認 (part 1/2)	[page 1] ─10─ ２ 各種控除額の確認（各種申告書の配付・受理） ２－１ 扶養控除等（異動）申告書の受理と内容の確認 年末調整に当たっては、まず、各人から提出された扶養控除等（異動）申告書などに基づいて各種の控 除額を確…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s005-part-01.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s005-part-01.html
nencho_shikata_2025	s005-part-02	2 各種控除額の確認 (part 2/2)	２ 所得者等の直系尊属である老人扶養親族（以下「老親等」といいます。 ）が同居老親等に該 [page 5] ─14─ 当するかどうかは、年末調整を行う日の現況により判定しますが、例えば、次のような場合に はそれぞれ次のとおりとなり…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s005-part-02.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s005-part-02.html
nencho_shikata_2025	s006	2-2 基礎控除申告書、配偶者控除等申告書、特定親族特別控除申告書及び所得金額調整控除申告書の受理と内容の確認	[page 1] ─ 18 ─ ⑴ 基礎控除申告書、配偶者控除等申告書、特定親族特別控除申告書及び所得金額調整控除申告書の受理 基礎控除、配偶者控除又は配偶者特別控除、特定親族特別控除及び所得金額調整控除 （注１） は、各人から 提出され…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s006.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s006.html
