doc_code	item_id	title	snippet	text_url	enhanced_url
hojin_aramashi_2025	s034-part-06	資料 02 (part 6/12)	この別表は、2以上の種類の株式又は出資を発行している 法人が令第8条第3項｟資本金等の額｠に規定する種類資本 金額を計算するために使用します。 「株式の種類」 法人が発行している株式又は出資の種類を記載します。 「期首現在種類資本金額①」…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_aramashi_2025/s034-part-06.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_aramashi_2025/s034-part-06.html
hojin_aramashi_2025	s034-part-07	資料 02 (part 7/12)	場合 … ⑵ 配当等の計算期間が1 年を超えるものの元本の場 合 … (15)－(16) 2又は12 (15)－(16) 2又は12 (15)－(16) 2又は12 「配当等の計算期末の所有元本数等15 」及び「配当 等の計算期首の所有元…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_aramashi_2025/s034-part-07.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_aramashi_2025/s034-part-07.html
hojin_aramashi_2025	s034-part-08	資料 02 (part 8/12)	この計算の適用を受ける場合には、「適用」に〇を囲んで表示します。 【チェックポイント】 「その他株式等」欄(配当等に係る株式等の 保有割合が5％を超え、3分の1以下のもの)に、 非支配目的株式等(配当等に係る株式等の保有 割合が5％以下の…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_aramashi_2025/s034-part-08.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_aramashi_2025/s034-part-08.html
hojin_aramashi_2025	s034-part-09	資料 02 (part 9/12)	「同上の月数換算額⑽× 11」 分子の空欄には、当期の月数(暦に従って計算し、1 月未満の端数は切り捨てます。)を記載します。 「支出した寄附金の額」 「支出した寄附金の額」には、仮払寄附金の額は 含まれますが、未払寄附金の額は含まれませ…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_aramashi_2025/s034-part-09.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_aramashi_2025/s034-part-09.html
hojin_aramashi_2025	s034-part-10	資料 02 (part 10/12)	「差引帳簿記載金額13」 ⑴ 当期前の各事業年度等において、減価償却資産につき令第48条第5項第3号ニ｟減価償却資産の償却の 方法｠に規定する通算時価評価(以下この別表及び別表十六(六)の留意点において「通算時価評価」とい います。)又は…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_aramashi_2025/s034-part-10.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_aramashi_2025/s034-part-10.html
hojin_aramashi_2025	s034-part-11	資料 02 (part 11/12)	措置法規則20の22③に規定する書類(割増償却の適用を受ける最初の事業年度のみ) 特定復興産業集積区域における機械等の特別償却 震災特例法17の2① 震災特例法規則6の2②に規定する書類 特定復興産業集積区域における開発研究用資産の特別償…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_aramashi_2025/s034-part-11.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_aramashi_2025/s034-part-11.html
hojin_aramashi_2025	s034-part-12	資料 02 (part 12/12)	につき除却等の事実が生じたときであって も、3年償却の損金算入計算を続けなけれ ばならないところ、残額を除却損等として 一時の損金としていませんか。 記載要領 はこちら [page 62] 別表十六(九) ｢特別償却準備金の損金算入に関す…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_aramashi_2025/s034-part-12.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_aramashi_2025/s034-part-12.html
hojin_aramashi_2025	s035-part-01	資料 03 (part 1/2)	[page 1] 中小企業者の判定等フロー 令和７年10月 国税庁 （法人番号：7000012050002） [page 2] 【略語】 ・法……………………法人税法（昭40法律第34号） ・令……………………法人税法施行令（昭40政令第…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_aramashi_2025/s035-part-01.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_aramashi_2025/s035-part-01.html
hojin_aramashi_2025	s035-part-02	資料 03 (part 2/2)	⑥ 六(二十三) 中小企業者等が特定経営力向上設備等を取得した場合の法人税額の特別控除に関する明細書 ⑦ 六(二十四) 給与等の支給額が増加した場合の法人税額の特別控除に関する明細書 ⑧ 六(二十六) 情報技術事業適応設備を取得した場合、…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_aramashi_2025/s035-part-02.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_aramashi_2025/s035-part-02.html
hojin_kaisei_gaiyo_2025	s001	表紙	[page 1] 令和７年度 法人税関係法令の改正の概要 国税庁 法人番号：7000012050002	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_kaisei_gaiyo_2025/s001.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_kaisei_gaiyo_2025/s001.html
hojin_kaisei_gaiyo_2025	s002	略語・目次	[page 1] 1/32 改正法・・・・・・・・・・・・・・・・・・・・・・・・所得税法等の一部を改正する法律（令和７年法律第13号） 改正法令・・・・・・・・・・・・・・・・・・・・・・法人税法施行令及び法人税法施行令等の一部を改正す…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_kaisei_gaiyo_2025/s002.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_kaisei_gaiyo_2025/s002.html
hojin_kaisei_gaiyo_2025	s003	１ 新リース会計基準に対応する改正	[page 1] 3/32 １ 新リース会計基準に対応する改正 [page 2] 4/32 ⑴ リースに関する会計基準の公表 令和６年９月に企業会計基準委員会より新リース会計基準が公表されました（※）。旧リース会計基準からの見直しの内容は…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/hojin_kaisei_gaiyo_2025/s003.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/hojin_kaisei_gaiyo_2025/s003.html
