doc_code	item_id	title	snippet	text_url	enhanced_url
nencho_shikata_2025	s007-part-01	2-3 保険料控除申告書の受理と内容の確認 (part 1/2)	[page 1] ─ 22 ─ 年末調整のしかた ・手 順 ・控 除 額 の 確 認 の提出先）から受ける給与などの年末調整の対象となる給与 （注１） の総額が ８ ５ ０ 万円を超えるか どうかにより行います （注２） 。 （注） １ …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s007-part-01.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s007-part-01.html
nencho_shikata_2025	s007-part-02	2-3 保険料控除申告書の受理と内容の確認 (part 2/2)	（注） 「長期損害保険契約等」とは、平成 １ ８ 年度の税制改正前の所得税法第 ７ ７ 条第１項に規定する損害保険契 約等のうち、次の全てに該当するものをいいます（保険期間又は共済期間の始期が平成 １ ９ 年１月１日以後 であるものを除き…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s007-part-02.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s007-part-02.html
nencho_shikata_2025	s008-part-01	2-4 （特定増改築等）住宅借入金等特別控除申告書の受理と内容の確認 (part 1/2)	[page 1] ─ 29 ─ 年末調整のしかた ・手 順 ・控 除 額 の 確 認 書類を添付して提出又は提示されているかどうか。 ２ 本人が本年中に支払ったものだけを控除の対象としているかどうか。未払のものや前払した ものが含まれてい…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s008-part-01.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s008-part-01.html
nencho_shikata_2025	s008-part-02	2-4 （特定増改築等）住宅借入金等特別控除申告書の受理と内容の確認 (part 2/2)	令和５年 １ ２ 月 ３ １ 日ま で 本則 13 年間 （注 3） 3,000 万円 （注 3） 0.7％ 21 万円 （注 3） 認定住宅 13 年間 （注 4） 5,000 万円 （注 4） 35 万円 （注 4） 特定エネルギー …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s008-part-02.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s008-part-02.html
nencho_shikata_2025	s009	3 年税額の計算	[page 1] 手 順 使 用 す る 書 類 等 １ 年末調整の対象となる給与と徴収税額の集計 ２ 給与所得控除後の給与等の金額（調整控除 後）の計算 ３ 扶養控除額等の合計額の計算 ４ 所得控除額の合計額の計算 ５ 課税給与所得金額…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s009.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s009.html
nencho_shikata_2025	s010	4 過不足額の精算	[page 1] 年末調整のしかた・年 税 額 の 計 算・過不足額の精算 ─ 39 ─ 4 過不足額の精算 ⑴ 精算のしかた イ 本年分の給与所得に対する年調年税額の計算ができましたら 、その年調年税額と、先に集計した本 年分の毎月の徴…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s010.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s010.html
nencho_shikata_2025	s011	5 税額の納付と所得税徴収高計算書（納付書）の記載	[page 1] ͋ͯઌ ˕͛ͨΓ͠ͳ͍Ͱ͍ͩ͘͞Ň डྖ Ұ ෦ શ ෦ ಺ डྖ ߸ ৼ ग़ ਓ ԁ Λྖऩ͠·ͨ͠Ň ༻ཝ ۜ ͼྖऩऀ໊ʣ ʣ຿ ऀ ఠ ཁ ʵ ʵ தʣ ྩ࿨ ೥౓ ੫຿ॺ໊ ੫຿ॺ ߸ ˇೖྫʣ ͷϘồϧϖ…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s011.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s011.html
nencho_shikata_2025	s012	6 年末調整後に給与の追加払や扶養親族等の異動があった場合の再調整	[page 1] 年末調整のしかた ・税 額 の 納 付 ・年末調整再調整 ─ 43 ─ 6 年末調整後に給与の追加払や扶養親族等の異動があった場合の再調整 ⑴ 年末調整後に給与の追加払があった場合 年末調整が終わった後、本年中に本年分の…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s012.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s012.html
nencho_shikata_2025	s013	Ⅳ 令和8年分の給与の源泉徴収事務	[page 1] 令和８年分の給与の源泉徴収事務 ─ 44 ─ Ⅳ 令和 8 年分の給与の源泉徴収事務 年末調整が終わり、税金の過不足額の精算や納付などを済ませると、令和７年分についての給与の源泉 徴収事務は全て終了したことになります。 …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s013.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s013.html
nencho_shikata_2025	s014-part-01	令和7年分の年末調整等のための給与所得控除後の給与等の金額の表 (part 1/6)	[page 1] 給与所得控除後の給与等の金額の表 ─ 47 ─ ͷද ʢҰʣ ʢ ʙ̎ɼ̍̓̍ɼ̕̕̕ԁ ʣ ʕ̒̑ʕ ʗฏ੒̎̍೥౓೥຤ௐ੔ͷ͔ͨ͠ʗຊจʗ̥̒̌ʙ̔̐ççù÷÷Āõ÷ÿõùÿçøÿõùÿõúÿççėĨĮĬçø÷Āç …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s014-part-01.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s014-part-01.html
