doc_code	item_id	title	snippet	text_url	enhanced_url
gensen_aramashi_2026	s013-part-01	第10 非居住者又は外国法人に支払う所得の源泉徴収事務 (part 1/10)	[page 1] −271− 第 10 非居住者又は外国法人に支払う所得の源泉徴収事務 Ⅰ 非居住者又は外国法人に対する課税制度の概要 １ 我が国の課税体系と国際的二重課税の排除措置 各国の租税制度は、その国の歴史的、政治的、経済的な諸要…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s013-part-01.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s013-part-01.html
gensen_aramashi_2026	s013-part-02	第10 非居住者又は外国法人に支払う所得の源泉徴収事務 (part 2/10)	て該当する場合があります。 ２ 上記の表②資産の譲渡により生ずる所得のうち恒久的施設帰属所得に該当する 所得以外のものについては、所得税法施行令第281条第１項第１号から第８号まで に掲げるもののみ課税されます。 ３ 租税特別措置法の規定…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s013-part-02.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s013-part-02.html
gensen_aramashi_2026	s013-part-03	第10 非居住者又は外国法人に支払う所得の源泉徴収事務 (part 3/10)	65歳以上の人が受ける年金については、 「9万5,000円×年金の額に係 る月数」となります（措法41の15の３③） 。 ハ 外貨で表示されている支払額の邦貨換算 源泉徴収の対象とされる所得の支払うべき金額が外貨で表示されて いる場合には…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s013-part-03.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s013-part-03.html
gensen_aramashi_2026	s013-part-04	第10 非居住者又は外国法人に支払う所得の源泉徴収事務 (part 4/10)	件を満たす債券の買戻若しくは売戻条件付売買取引、又は一定の有価 証券に係る現金若しくは有価証券を担保とする有価証券の貸付け若し くは借入れを行う取引につき、特定金融機関等（一括清算法の対象者 である国内の金融機関等、金融商品取引清算機関又…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s013-part-04.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s013-part-04.html
gensen_aramashi_2026	s013-part-05	第10 非居住者又は外国法人に支払う所得の源泉徴収事務 (part 5/10)	おける「国内法」には、外国居住者等所得相互免除法を含んでいません。 ） 。 ２ 以下の表は国内源泉所得の取扱いの概要を説明したものですから 、具体的な 適用関係については、国内法及び租税条約等の該当条項を確認してください。 （※） 現 在…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s013-part-05.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s013-part-05.html
gensen_aramashi_2026	s013-part-06	第10 非居住者又は外国法人に支払う所得の源泉徴収事務 (part 6/10)	人的役務の提供事業の対価に代わる性質を有する損害賠償金その他これ に類するもの （遅延利息等） も、 人的役務の提供事業の対価に該当します （所 基通161−46） 。 ② 旅費、滞在費等 [page 33] −303− 国内法による取扱…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s013-part-06.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s013-part-06.html
gensen_aramashi_2026	s013-part-07	第10 非居住者又は外国法人に支払う所得の源泉徴収事務 (part 7/10)	のとなっています。 （注） 外国居住者等所得相互免除法にお いては、同法の軽減の対象となる配当 等は 「対象配当」と定義されており 、 その範囲はおおむね国内法の配当等と 同一となっ ています （外国居住者等所 得 相 互 免 除 法 1…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s013-part-07.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s013-part-07.html
gensen_aramashi_2026	s013-part-08	第10 非居住者又は外国法人に支払う所得の源泉徴収事務 (part 8/10)	韓民国、 ベトナム 等 真正 （完全） な譲渡 以外の譲渡対価を 使用料とする条約 締結国 メキシコ 工業所有権等の譲 渡対価についても 他の財産 （動産） の 譲渡対価と同様に 取り扱う条約締結 国 アイルランド、 アメリ カ、 イ タ…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s013-part-08.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s013-part-08.html
gensen_aramashi_2026	s013-part-09	第10 非居住者又は外国法人に支払う所得の源泉徴収事務 (part 9/10)	ついて、事業所得に準じた取扱いをして います。 自由職業者に関する規定がない場合 には、 その報酬等については、 一般的に、 事業所得条項が適用されます。 ⑴ 原則的取扱い 我が国が締結している租税条約の多 くは、自由職業者の所得について…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s013-part-09.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s013-part-09.html
gensen_aramashi_2026	s013-part-10	第10 非居住者又は外国法人に支払う所得の源泉徴収事務 (part 10/10)	※ 政府等受取、間接 融資等は免税。割引 債の償還差益を含む。 アメリカ合衆国  （注６） ※１ 原則免税 ※２ 1 0（ ５ 又 は免税） 免税 ※１ 利益連動型の利 子は10％。割引債 の償還差益を含 む。 ※２ 年金基金が受け 取…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/gensen_aramashi_2026/s013-part-10.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/gensen_aramashi_2026/s013-part-10.html
