doc_code	item_id	title	snippet	text_url	enhanced_url
nencho_shikata_2025	s041-part-04	資料 201 (part 4/18)	社会保険料控除額 支払った保険料の全額 小規模企業共済等 掛金の控除額 支払った掛金の全額 生命保険料の控除額 最高120,000円 地震保険料の控除額 最高50,000円 （注）1 合計所得金額 655 万円以下の控除額は、所得税法…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s041-part-04.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s041-part-04.html
nencho_shikata_2025	s041-part-05	資料 201 (part 5/18)	ている人はいませんか。 □ 本年中に控除対象扶養親族等に異動があった人（扶養 親族等の 所得要件の改正により新たに扶養控除等の対象 となる扶養親族等を有することとなった人を含みます。） について、扶養控除等異動申告書が提出されていますか。…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s041-part-05.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s041-part-05.html
nencho_shikata_2025	s041-part-06	資料 201 (part 6/18)	ご質問の場合には、Ａさんは本年分の所得税についてＡさんの父親に係る扶養控除の適用を受けるこ とができます。 ご質問の場合、年末調整が終わっているとのことですが、Ａさんから「給与所得者の扶養控除等異 動申告書」を提出してもらえば、翌年 1 …	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s041-part-06.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s041-part-06.html
nencho_shikata_2025	s041-part-07	資料 201 (part 7/18)	提提出出ししててくくだだささいい ③ 法人番号を記載します。 ※※個個人人のの方方はは個個人人番番号号のの記記載載はは不不要要でですす。。 国国 税税 商商 事事 １１ ２２ ３３ ４４ ５５ ６６ ７７ ８８ ９９ ００ １１ ２２ ３…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s041-part-07.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s041-part-07.html
nencho_shikata_2025	s041-part-08	資料 201 (part 8/18)	納付に必要な情報（以下「納付情報」という。） が送付されたとき は、私（当社）に通知することなく納付情報に記録された金額を指 定預貯金口座から引き落としの上、納付してください。この場合、 当該納付に係る領収証書は省略されて差し支えありませ…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s041-part-08.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s041-part-08.html
nencho_shikata_2025	s041-part-09	資料 201 (part 9/18)	印影が不鮮明な場合には、下の欄へ押印し 直してください。 ⑪ 利用者と金融機関及び税務署間の契約に ついての約定を必ずご確認ください。 ●●●●ペペーージジのの届届出出書書をを 切切りり取取りり線線でで 切切りりははななししてて 提提出出…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s041-part-09.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s041-part-09.html
nencho_shikata_2025	s041-part-10	資料 201 (part 10/18)	労働金庫・農 協 信用組合・漁 協 本 店・支 店 本 所・支 所 出張所 （金融機関お届け印） 印 約 定 一 国税庁の電子情報処理組織を使用して私（当社）名義の国税の 納付に必要な情報（以下「納付情報」という。） が送付されたとき は…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s041-part-10.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s041-part-10.html
nencho_shikata_2025	s041-part-11	資料 201 (part 11/18)	預預貯貯金金口口座座のの届届出出印印をを押押印印（（又又はは届届出出 ササイインン））します。 印影が不鮮明な場合には、下の欄へ押印し 直してください。 ⑪ 利用者と金融機関及び税務署間の契約に ついての約定を必ずご確認ください。 ●●●…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s041-part-11.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s041-part-11.html
nencho_shikata_2025	s041-part-12	資料 201 (part 12/18)	（〒 110000 - 00001133 ） 電話 0033 （ 11223344 ） 55667788 （申告納税地） （フリガナ） 銀 行・信用金庫 労働金庫・農 協 信用組合・漁 協 本 店・支 店 本 所・支 所 出張所 （金融機…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s041-part-12.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s041-part-12.html
nencho_shikata_2025	s041-part-13	資料 201 (part 13/18)	２ 振替口座の場合 ※記載要領は、法人を例に示しています。 ④ 法人名及び代表者氏名を記載し押印 します。 ⑩ ①から⑨までを記載後、 預預貯貯金金口口座座のの届届出出印印をを押押印印（（又又はは届届出出 ササイインン））します。 印影が…	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/text/nencho_shikata_2025/s041-part-13.txt	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-guide-db/enhanced/nencho_shikata_2025/s041-part-13.html
