id	pid	page_start	page_end	snippet	core
kuwait--sy220217ku-a-a1	1	1	1	第一条 対象となる者 この条約は、一方又は双方の締約国の居住者である者に適用する。	packs/kuwait--sy220217ku-a-pack-00.txt
kuwait--sy220217ku-a-a2	2	1	3	第二条 対象となる租税 この条約は、次の租税について適用する。 日本国については、 (a) 所得税 (1) 法人税 (2) 住民税 (3) （以下「日本国の租税」という。） クウェートについては、 (b) 法人所得税 (1) クウェート資本	packs/kuwait--sy220217ku-a-pack-00.txt
kuwait--sy220217ku-a-preamble	preamble	1	1	所得に対する租税に関する二重課税の回避及び脱税の防止のための日本国とクウェート国との間の条約 日本国政府及びクウェート国政府は、所得に対する租税に関し、二重課税を回避し、及び脱 税を防止するための条約を締結することを希望し て、 次のとおり	packs/kuwait--sy220217ku-a-pack-00.txt
kuwait--sy220217ku-a-a3	3	3	5	第三条 一般的定義 この条約の適用上、文脈により別に解釈すべき場合を除くほか、 「日本国」とは、地理的意味で用いる場合には、日本国の租税に関する法令が施行されているすべて (a)の領域（領海を含む。）及びその領域の外側に位置する区域であって	packs/kuwait--sy220217ku-a-pack-00.txt
kuwait--sy220217ku-a-a4	4	5	7	第四条 居住者 この条約の適用上、「一方の締約国の居住者」とは、当該一方の締約国の法令の下において、住所、居 所、本店又は主たる事務所の所在地その他これらに類する基準により当該一方の締約国において課税を受けるべきものとされる者をいい、当該一	packs/kuwait--sy220217ku-a-pack-00.txt
kuwait--sy220217ku-a-a5	5	7	10	第五条 恒久的施設 この条約の適用上、「恒久的施設」とは、事業を行う一定の場所であって企業がその事業の全部又は一 部を行っているものをいう。 「恒久的施設」には、特に、次のものを含む。 事業の管理の場所 (a) 支店 (b) 事務所 (c)	packs/kuwait--sy220217ku-a-pack-00.txt
kuwait--sy220217ku-a-a6	6	10	11	第六条 不動産所得 一方の締約国の居住者が他方の締約国内に存在する不動産から取得する所得（農業又は林業から生ずる 所得を含む。）に対しては、当該他方の締約国において租税を課することができる。 「不動産」とは、当該財産が存在する締約国の法令に	packs/kuwait--sy220217ku-a-pack-00.txt
kuwait--sy220217ku-a-a7	7	11	13	第七条 事業利得 一方の締約国の企業の利得に対しては、その企業が他方の締約国内にある恒久的施設を通じて当該他方 の締約国内において事業を行わない限り、当該一方の 締約国においてのみ租税を課することができる。一 方の締約国の企業が他方の締約国	packs/kuwait--sy220217ku-a-pack-01.txt
kuwait--sy220217ku-a-a2	2	13	13	第二条の規定にかかわらず、一方の締約国の企業は 、船舶又は航空機を国際運輸に運用する場合におい て、クウェートの企業であるときは日本国の事業税、 日本国の企業であるときは日本国の事業税に類似す る税でクウェートにおいて今後課されることのある	packs/kuwait--sy220217ku-a-pack-00.txt
kuwait--sy220217ku-a-a8	8	13	13	第八条 国際運輸 一方の締約国の企業が船舶又は航空機を国際運輸に運用することによって取得する利得に対しては、当 該一方の締約国においてのみ租税を課することができる。	packs/kuwait--sy220217ku-a-pack-00.txt
