id	pid	page_start	page_end	snippet	core
finland--synthesizedtextforjapan-finland2-jp-preamble	preamble	1	4	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得に対する租税に関する二重課税の回避及び 脱税の防止のための日本国とフィンランド共和国との間の条約」に係る統 合条文 この文書は、日本国及びフィン	packs/finland--synthesizedtextforjapan-finland2-jp-pack-00.txt
finland--synthesizedtextforjapan-finland2-jp-a1	1	4	4	第一条 この条約は、一方又は双方の締約国の居住者である者に適用する。	packs/finland--synthesizedtextforjapan-finland2-jp-pack-00.txt
finland--synthesizedtextforjapan-finland2-jp-a2	2	4	5	第二条 １ この条約の対象である租税は、次のものとする。 (a) 日本国においては、 (i) 所得税 (ii) 法人税 (iii) 住民税 （以下「日本国の租税」という。） (b) フィンランドにおいては、 (i) 国税である所得税 (ii	packs/finland--synthesizedtextforjapan-finland2-jp-pack-00.txt
finland--synthesizedtextforjapan-finland2-jp-a6	6	4	4	第六条 対象租税協定の目的 条約の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約国以外の国又は地域の居住者の間接的な利益のために 条約において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	packs/finland--synthesizedtextforjapan-finland2-jp-pack-00.txt
finland--synthesizedtextforjapan-finland2-jp-a3	3	5	6	第三条 １ この条約において、文脈により別に解釈すべき場合を除くほか、 (a) 「日本国」とは、地理的意味で用いる場合には、日本国の租税に関 する法令が施行されているすべての領域をいう。 (b) 「フィンランド」とは、フィンランド共和国をい	packs/finland--synthesizedtextforjapan-finland2-jp-pack-00.txt
finland--synthesizedtextforjapan-finland2-jp-a4	4	6	6	第四条 １ この条約の適用上、 「一方の締約国の居住者」とは、当該一方の締約国 の法令の下において、住所、居所、本店又は主たる事務所の所在地、管理 の場所その他これらに類する基準により当該一方の締約国において課税 を受けるべきものとされる者	packs/finland--synthesizedtextforjapan-finland2-jp-pack-00.txt
finland--synthesizedtextforjapan-finland2-jp-a5	5	6	7	第五条 １ この条約の適用上、 「恒久的施設」とは、事業を行なう一定の場所であ つて企業がその事業の全部又は一部を行なつているものをいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 管理所 (b) 支店 (c) 事務所 (d)	packs/finland--synthesizedtextforjapan-finland2-jp-pack-00.txt
finland--synthesizedtextforjapan-finland2-jp-a6	6	7	8	第六条 １ 不動産から生ずる所得に対しては、当該不動産が存在する締約国にお いて租税を課することができる。 ２(a) 「不動産」の定義は、(b)及び(c)の規定に従うことを条件として、 当該財産が存在する締約国の法令によるものとする。 (b	packs/finland--synthesizedtextforjapan-finland2-jp-pack-00.txt
finland--synthesizedtextforjapan-finland2-jp-a7	7	8	9	第七条 １ 一方の締約国の企業の利得に対しては、その企業が他方の締約国内に ある恒久的施設を通じて当該他方の締約国内で事業を行なわない限り、 当該一方の締約国においてのみ租税を課することができる。一方の締約 国の企業が他方の締約国内にある恒	packs/finland--synthesizedtextforjapan-finland2-jp-pack-03.txt
finland--synthesizedtextforjapan-finland2-jp-a17	17	9	10	第十七条 対応的調整 １ 一方の締約国が、他方の締約国において租税を課された当該他方の締 約国の企業の利得を当該一方の締約国の企業の利得に算入して租税を課 する場合において、その算入された利得が、双方の企業の間に設けられ た条件が独立の企業	packs/finland--synthesizedtextforjapan-finland2-jp-pack-01.txt
finland--synthesizedtextforjapan-finland2-jp-a8	8	9	9	第八条 １ 一方の締約国の企業が船舶又は航空機を国際運輸に運用することによ つて取得する利得に対しては、当該一方の締約国においてのみ租税を課 することができる。 ２ フィンランドの居住者である企業は、船舶又は航空機を国際運輸に運 用すること	packs/finland--synthesizedtextforjapan-finland2-jp-pack-00.txt
finland--synthesizedtextforjapan-finland2-jp-a9	9	9	9	第九条 (a) 一方の締約国の企業が他方の締約国の企業の経営、支配若しくは資本 に直接若しくは間接に参加している場合又は (b) 同一の者が一方の締約国の企業及び他方の締約国の企業の経営、支配 若しくは資本に直接若しくは間接に参加している場	packs/finland--synthesizedtextforjapan-finland2-jp-pack-01.txt
finland--synthesizedtextforjapan-finland2-jp-a10	10	10	10	第十条 １ 一方の締約国の居住者である法人が他方の締約国の居住者に支払う配 当に対しては、当該他方の締約国において租税を課することができる。 ２ １の配当に対しては、これを支払う法人が居住者である締約国におい て、 その締約国の法令に従つて	packs/finland--synthesizedtextforjapan-finland2-jp-pack-01.txt
finland--synthesizedtextforjapan-finland2-jp-a11	11	11	11	第十一条 １ 一方の締約国内で生じ、他方の締約国の居住者に支払われる利子に対 しては、当該他方の締約国において租税を課することができる。 ２ １の利子に対しては、 当該利子が生じた締約国において、 その締約国の 法令に従つて租税を課すること	packs/finland--synthesizedtextforjapan-finland2-jp-pack-01.txt
finland--synthesizedtextforjapan-finland2-jp-a12	12	11	12	第十二条 １ 一方の締約国内で生じ、他方の締約国の居住者に支払われる使用料に 対しては、当該他方の締約国において租税を課することができる。 ２ １の使用料に対しては、 当該使用料が生じた締約国において、 その締約 国の法令に従つて租税を課す	packs/finland--synthesizedtextforjapan-finland2-jp-pack-01.txt
finland--synthesizedtextforjapan-finland2-jp-a13	13	12	13	第十三条 １ 第六条２(a)及び(b)に定義する不動産の譲渡から生ずる収益に対して は、当該不動産が存在する締約国において租税を課することができる。 ２ 一方の締約国の企業が他方の締約国内に有する恒久的施設の事業用資 産の一部をなす財産（不	packs/finland--synthesizedtextforjapan-finland2-jp-pack-01.txt
finland--synthesizedtextforjapan-finland2-jp-a14	14	13	13	第十四条 １ 一方の締約国の居住者が自由職業その他これに類する独立の活動に関 して取得する所得に対しては、その者が自己の活動を遂行するために通 常使用することができる固定的施設を他方の締約国内に有しない限り、 当該一方の締約国においてのみ租	packs/finland--synthesizedtextforjapan-finland2-jp-pack-01.txt
finland--synthesizedtextforjapan-finland2-jp-a9	9	13	13	第九条 主として不動産から価値が構成される団体の株式又は持分 の譲渡から生ずる収益 ４ 条約の適用上、一方の締約国の居住者が株式又は同等の持分（組合又 は信託財産の持分を含む。 ）の譲渡によって取得する収益に対しては、当 該株式又は同等の持	packs/finland--synthesizedtextforjapan-finland2-jp-pack-01.txt
finland--synthesizedtextforjapan-finland2-jp-a15	15	14	14	第十五条 １ 次条及び第十八条から第二十一条までの規定が適用される場合を除く ほか、 一方の締約国の居住者が勤務について取得する給料、 賃金その他こ れらに類する報酬に対しては、その勤務が他方の締約国内で行なわれな い限り、 当該一方の締約	packs/finland--synthesizedtextforjapan-finland2-jp-pack-01.txt
finland--synthesizedtextforjapan-finland2-jp-a16	16	14	14	第十六条 一方の締約国の居住者が他方の締約国の居住者である法人の役員の資格 で取得する報酬に対しては、当該他方の締約国において租税を課すること ができる。	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a17	17	14	15	第十七条 １ 第十四条及び第十五条の規定にかかわらず、演劇、映画、ラジオ又はテ レビジョンの俳優、音楽家その他の芸能人及び運動家がこれらの者とし ての個人的活動によつて取得する所得に対しては、その活動が行なわれ た締約国において租税を課する	packs/finland--synthesizedtextforjapan-finland2-jp-pack-01.txt
finland--synthesizedtextforjapan-finland2-jp-a18	18	15	15	第十八条 次条１の規定が適用される場合を除くほか、過去の勤務につき一方の締 約国の居住者に支払われる退職年金その他これに類する報酬に対しては、 当該一方の締約国においてのみ租税を課することができる。	packs/finland--synthesizedtextforjapan-finland2-jp-pack-01.txt
finland--synthesizedtextforjapan-finland2-jp-a19	19	15	15	第十九条 １ 政府の職務の遂行として一方の締約国又はその地方公共団体に提供さ れる役務につき、 個人に対し、 当該一方の締約国若しくはその地方公共団 体によつて支払われ、又は当該一方の締約国若しくはその地方公共団体 が拠出した基金から支払わ	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a20	20	15	15	第二十条 １ 大学、学校その他の教育機関において教育又は研究を行なうため一方 の締約国を訪れ、二年をこえない期間一時的に滞在する教授又は教員で あつて、 現に他方の締約国の居住者であり、 又は訪れる直前に他方の締約 国の居住者であつたものに	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a21	21	16	16	第二十一条 もつぱら教育又は訓練を受けるため一方の締約国内に滞在する学生又は 事業修習者であつて、 現に他方の締約国の居住者であり、 又はその滞在の直 前に他方の締約国の居住者であつたものがその生計、教育又は訓練のため に受け取る給付又は所	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a22	22	16	16	第二十二条 一方の締約国の居住者の所得で前諸条に明文の規定がないものに対して は、当該一方の締約国においてのみ租税を課することができる。	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a23	23	16	17	第二十三条 １ フィンランド内で生ずる所得について納付されるフィンランドの租税 は、日本国以外の国において納付される租税を日本国の租税から控除す ることに関する日本国の法令に従い、その所得について納付される日本 国の租税から控除する。その控	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a24	24	17	17	第二十四条 １ 一方の締約国の国民は、 他方の締約国において、 同様の状況にある当該 他方の締約国の国民が課されており又は課されることがある租税又はこ れに関連する要件以外の又はこれらよりも重い租税又はこれに関連する 要件を課されることはな	packs/finland--synthesizedtextforjapan-finland2-jp-pack-01.txt
finland--synthesizedtextforjapan-finland2-jp-a25	25	17	18	第二十五条 １ 一方の締約国の居住者は、いずれか一方の又は双方の締約国の措置に よりこの条約に適合しない課税を受け又は受けるに至ると認める場合に は、 それらの締約国の法令で定める救済手段とは別に、 自己が居住者であ る締約国の権限のある当	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a16	16	18	18	第十六条 相互協議手続 一方又は双方の締約国の措置により条約の規定に適合しない課税を受 けたと認める者又は受けることとなると認める者は、その事案につき、 当該一方又は双方の締約国の法令に定める救済手段とは別に、いずれか の締約国の権限のある	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a16	16	18	18	第十六条 相互協議手続 当該申立ては、条約の規定に適合しない課税に係る措置の最初の通知の 日から三年以内に、しなければならない。 ２ 権限のある当局は、 １の申立てを正当と認めるが、 適当な解決を与える ことができない場合には、 この条約に	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a16	16	18	19	第十六条 相互協議手続 成立した全ての合意は、両締約国の法令上のいかなる期間制限にもかか わらず、実施されなければならない。 ３ 両締約国の権限のある当局は、この条約の解釈又は適用に関して生ず る困難又は疑義を合意によつて解決するように努め	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a19	19	19	22	第十九条 義務的かつ拘束力を有する仲裁 １(a) 条約第二十五条１の規定に従い、一方又は双方の締約国の措置によ り条約の規定に適合しない課税を受けたと認める者が、 その事案につ いて、一方の締約国の権限のある当局に対して申立てをし、かつ、 	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a20	20	22	23	第二十条 仲裁のための委員会の構成員の任命 １ 両締約国の権限のある当局が異なる規則について合意する場合を除く ほか、この部の規定の適用上、２から４までの規定を適用する。 ２ 仲裁のための委員会の構成員の任命については、次の規則を適用する。	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a21	21	23	23	第二十一条 仲裁手続の秘密 １ この部の規定、条約の規定並びに情報の交換、秘密及び行政支援に関 する両締約国の法令の適用上、仲裁のための委員会の構成員及びその職 員（構成員一人について三人までに限る。 ）並びに仲裁のための委員会の 構成員の	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a22	22	23	23	第二十二条 仲裁決定に先立つ事案の解決 この部の規定及び両締約国の権限のある当局の合意による事案の解決に ついて規定する条約の規定の適用上、仲裁の要請が行われてから仲裁のた めの委員会がその決定を両締約国の権限のある当局に送付するまでの間 	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a23	23	24	24	第二十三条 仲裁手続の種類 ２ 両締約国の権限のある当局が異なる規則について合意する場合を除く ほか、仲裁手続について、次の規定を適用する。 (a) 事案が仲裁に付託された後、各締約国の権限のある当局は、全ての 仲裁のための委員会の構成員に	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a25	25	24	25	第二十五条 仲裁手続の費用 この部の規定に基づく仲裁手続において、仲裁のための委員会の構成員 の報酬及び費用並びに両締約国が実施する仲裁手続に関連して生ずる費用 は、両締約国の権限のある当局が合意によって定める方法によって両締約 国が負担す	packs/finland--synthesizedtextforjapan-finland2-jp-pack-02.txt
finland--synthesizedtextforjapan-finland2-jp-a26	26	25	26	第二十六条 第六部の規定の適用対象 ２ 両締約国の権限のある当局の合意のための手続に係る事案の未解決の 事項であってこの部に定める仲裁手続の対象となるものは、両締約国の 権限のある当局の合意のための手続に係る事案の未解決の事項に関する 義務	packs/finland--synthesizedtextforjapan-finland2-jp-pack-03.txt
finland--synthesizedtextforjapan-finland2-jp-a26	26	27	27	第二十六条 １ 両締約国の権限のある当局は、この条約及びこの条約が適用される租 税に関する両締約国の国内法令（当該国内法令に基づく課税がこの条約 に適合する場合に限る。）を実施するために必要な情報を交換する。この ようにして交換された情報は	packs/finland--synthesizedtextforjapan-finland2-jp-pack-03.txt
finland--synthesizedtextforjapan-finland2-jp-a27	27	27	27	第二十七条 １ 各締約国は、この条約に基づいて他方の締約国の認める租税の免除又 は税率の軽減が、このような特典を受ける権利を有しない者によつて享 受されることのないようにするため、当該他方の締約国が課する租税を 徴収するように努める。 その	packs/finland--synthesizedtextforjapan-finland2-jp-pack-03.txt
finland--synthesizedtextforjapan-finland2-jp-a28	28	27	28	第二十八条 この条約のいかなる規定も、国際法の一般原則又は特別の協定に基づく 外交官又は領事官の租税上の特権に影響を及ぼすものではない。 （注） 次のＢＥＰＳ防止措置実施条約第七条１の規定は、 条約について適用 される。	packs/finland--synthesizedtextforjapan-finland2-jp-pack-03.txt
finland--synthesizedtextforjapan-finland2-jp-a29	29	28	28	第二十九条 １ この条約は、批准されなければならない。批准書は、できる限りすみや かに東京で交換されるものとする。 ２ この条約は、批准書の交換の日の後三十日目の日に効力を生ずるもの とし、 双方の締約国において、 この条約が効力を生ずる年	packs/finland--synthesizedtextforjapan-finland2-jp-pack-03.txt
