id	pid	page_start	page_end	snippet	core
indonesia--synthesizedtextforjapan-indonesia-jp-preamble	preamble	1	3	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得に対する租税に関する二重課税の回避及び 脱税の防止のための日本国とインドネシア共和国との間の協定」に係る統 合条文 この文書は、日本国及びインド	packs/indonesia--synthesizedtextforjapan-indonesia-jp-pack-00.txt
indonesia--synthesizedtextforjapan-indonesia-jp-a1	1	3	3	第一条 この協定は、一方又は双方の締約国の居住者である者に適用する。	packs/indonesia--synthesizedtextforjapan-indonesia-jp-pack-00.txt
indonesia--synthesizedtextforjapan-indonesia-jp-a2	2	3	4	第二条 １ この協定の対象である租税は、次のものとする。 (a) 日本国においては、 (i) 所得税 (ii) 法人税 （以下「日本国の租税」という。） (b) インドネシアにおいては、 (i) 所得税（源泉徴収され又は予納されるものを含む	packs/indonesia--synthesizedtextforjapan-indonesia-jp-pack-00.txt
indonesia--synthesizedtextforjapan-indonesia-jp-a6	6	3	3	第六条 対象租税協定の目的 協定の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約国以外の国又は地域の居住者の間接的な利益のために 協定において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	packs/indonesia--synthesizedtextforjapan-indonesia-jp-pack-01.txt
indonesia--synthesizedtextforjapan-indonesia-jp-a3	3	4	5	第三条 １ この協定の適用上、文脈により別に解釈すべき場合を除くほか、 (a) 「インドネシア」とは、インドネシア共和国の法令において定義す る領域並びに大陸棚及び隣接水域の一部であつて、国際法に基づきイ ンドネシア共和国が主権、主権的権利	packs/indonesia--synthesizedtextforjapan-indonesia-jp-pack-00.txt
indonesia--synthesizedtextforjapan-indonesia-jp-a4	4	5	5	第四条 １ この協定の適用上、 「一方の締約国の居住者」とは、当該一方の締約国 の法令の下において、住所、居所、本店又は主たる事務所の所在地、事業 の管理の場所その他これらに類する基準により当該一方の締約国におい て課税を受けるべきものとさ	packs/indonesia--synthesizedtextforjapan-indonesia-jp-pack-00.txt
indonesia--synthesizedtextforjapan-indonesia-jp-a4	4	5	5	第四条 双方居住者に該当する団体 １ 協定第四条１の規定によって両締約国の居住者に該当する者で個人以 外のものについては、両締約国の権限のある当局は、その者の事業の実 質的な管理の場所、その者が設立された場所その他関連する全ての要因 を考慮	packs/indonesia--synthesizedtextforjapan-indonesia-jp-pack-00.txt
indonesia--synthesizedtextforjapan-indonesia-jp-a5	5	5	6	第五条 １ この協定の適用上、 「恒久的施設」とは、事業を行う一定の場所であつ て企業がその事業の全部又は一部を行つている場所をいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c) 事務所 	packs/indonesia--synthesizedtextforjapan-indonesia-jp-pack-00.txt
indonesia--synthesizedtextforjapan-indonesia-jp-a13	13	6	7	第十三条 特定の活動に関する除外を利用した恒久的施設の地位 の人為的な回避 ２ 協定第五条の規定にかかわらず、次の活動を行う場合には、 「恒久的施 設」に当たらないものとする。ただし、その活動（次の(c)の規定に該当 する場合には、次の(c	packs/indonesia--synthesizedtextforjapan-indonesia-jp-pack-01.txt
indonesia--synthesizedtextforjapan-indonesia-jp-a13	13	7	8	第十三条 特定の活動に関する除外を利用した恒久的施設の地位 の人為的な回避 ４ 協定第五条４の規定は、事業を行う一定の場所を使用し、若しくは保 有する企業又は当該企業と密接に関連する企業が当該一定の場所又は当 該一定の場所が存在する締約国内	packs/indonesia--synthesizedtextforjapan-indonesia-jp-pack-01.txt
