id	pid	page_start	page_end	snippet	core
thailand--synthesizedtextforjapan-thailand-jp-preamble	preamble	1	3	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得に対する租税に関する二重課税の回避及び 脱税の防止のための日本国とタイとの間の条約」に係る統合条文 この文書は、日本国によって2017年６月７日	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-00.txt
thailand--synthesizedtextforjapan-thailand-jp-a1	1	3	3	第一条 この条約は、一方又は双方の締約国の居住者である者に適用する。	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-00.txt
thailand--synthesizedtextforjapan-thailand-jp-a2	2	3	4	第二条 １ この条約の対象である租税は、次のものとする。 (a) 日本国においては、 (i) 所得税 (ii) 法人税 （以下「日本国の租税」という。） (b) タイにおいては、 (i) 所得税 (ii) 石油所得税 （以下「タイの租税」と	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-00.txt
thailand--synthesizedtextforjapan-thailand-jp-a6	6	3	3	第六条 対象租税協定の目的 条約の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約国以外の国又は地域の居住者の間接的な利益のために 条約において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-00.txt
thailand--synthesizedtextforjapan-thailand-jp-a3	3	4	5	第三条 １ この条約の適用上、文脈により別に解釈すべき場合を除くほか、 (a) 「日本国」とは、地理的意味で用いる場合には、日本国の租税に関 する法令が施行されているすべての領域（領海を含む。）及びその領 域の外側に位置する水域で日本国が国	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-00.txt
thailand--synthesizedtextforjapan-thailand-jp-a4	4	5	5	第四条 １ この条約の適用上、 「一方の締約国の居住者」とは、当該一方の締約国 の法令の下において、住所、居所、法人の設立場所、本店又は主たる事務 所の所在地その他これらに類する基準により当該一方の締約国において 課税を受けるべきものとされ	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-00.txt
thailand--synthesizedtextforjapan-thailand-jp-a5	5	5	6	第五条 １ この条約の適用上、 「恒久的施設」とは、事業を行う一定の場所であっ て企業がその事業の全部又は一部を行っている場所をいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c) 事務所 	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-00.txt
thailand--synthesizedtextforjapan-thailand-jp-a13	13	6	7	第十三条 特定の活動に関する除外を利用した恒久的施設の地位 の人為的な回避 ２ 条約第五条の規定にかかわらず、次の活動を行う場合には、「恒久的 施設」に当たらないものとする。ただし、その活動（次の(c)の規定に該 当する場合には、 次の(c	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-01.txt
thailand--synthesizedtextforjapan-thailand-jp-a13	13	7	8	第十三条 特定の活動に関する除外を利用した恒久的施設の地位 の人為的な回避 ４ 条約第五条５の規定は、事業を行う一定の場所を使用し、若しくは保 有する企業又は当該企業と密接に関連する企業が当該一定の場所又は当 該一定の場所が存在する締約国内	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-01.txt
thailand--synthesizedtextforjapan-thailand-jp-a12	12	8	9	第十二条 問屋契約及びこれに類する方策を通じた恒久的施設の 地位の人為的な回避 １ 条約第五条の規定にかかわらず、ＢＥＰＳ防止措置実施条約第十二条 ２の規定が適用される場合を除くほか、一方の締約国内において企業に 代わって行動する者が、 そ	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-01.txt
thailand--synthesizedtextforjapan-thailand-jp-a12	12	9	9	第十二条 問屋契約及びこれに類する方策を通じた恒久的施設の 地位の人為的な回避 ２ ＢＥＰＳ防止措置実施条約第十二条１の規定は、一方の締約国内にお いて他方の締約国の企業に代わって行動する者が、当該一方の締約国内 において独立の代理人として	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-01.txt
thailand--synthesizedtextforjapan-thailand-jp-a15	15	9	9	第十五条 企業と密接に関連する者の定義 １ 条約第五条の規定の適用上、ある者とある企業とは、全ての関連する 事実及び状況に基づいて、一方が他方を支配している場合又は両者が同 一の者若しくは企業によって支配されている場合には、密接に関連する 	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-01.txt
thailand--synthesizedtextforjapan-thailand-jp-a6	6	10	10	第六条 １ 一方の締約国の居住者が他方の締約国内に存在する不動産から取得す る所得に対しては、当該他方の締約国において租税を課することができ る。 ２ 「不動産」の用語は、当該財産が存在する締約国の法令における不動産 の意義を有するものとす	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-00.txt
thailand--synthesizedtextforjapan-thailand-jp-a7	7	10	11	第七条 １ 一方の締約国の企業の利得に対しては、その企業が他方の締約国内に ある恒久的施設を通じて当該他方の締約国内において事業を行わない限 り、 当該一方の締約国においてのみ租税を課することができる。 一方の締 約国の企業が他方の締約国内	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-02.txt
thailand--synthesizedtextforjapan-thailand-jp-a8	8	11	11	第八条 １ 一方の締約国の企業が航空機を国際運輸に運用することによって取得 する利得に対しては、当該一方の締約国においてのみ租税を課すること ができる。 ２ 一方の締約国の企業が船舶を国際運輸に運用することによって取得す る利得に対しては、	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-01.txt
thailand--synthesizedtextforjapan-thailand-jp-a9	9	11	12	第九条 １(a) 一方の締約国の企業が他方の締約国の企業の経営、支配若しくは資 本に直接若しくは間接に参加している場合又は (b) 同一の者が一方の締約国の企業及び他方の締約国の企業の経営、支 配若しくは資本に直接若しくは間接に参加している	packs/thailand--synthesizedtextforjapan-thailand-jp-pack-01.txt
