id	pid	page_start	page_end	snippet	core
netherlands--synthesisedtextforjapan-netherlands-jp-preamble	preamble	1	3	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得に対する租税に関する二重課税の回避及び 脱税の防止のための日本国とオランダ王国との間の条約」に係る統合条文 この文書は、日本国及びオランダによっ	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-00.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a1	1	3	3	第一条 対象となる者 この条約は、一方又は双方の締約国の居住者である者に適用する。	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-00.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a6	6	3	3	第六条 対象租税協定の目的 両国間の経済関係の一層の発展を図ること及び租税に関する両国間の協 力を強化することを希望し、 所得に対する租税に関し、 二重課税を回避し、 及び脱税を防止するための 新たな条約を締結することを希望して、 （注）次	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-01.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a6	6	3	3	第六条 対象租税協定の目的 条約の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約国以外の国又は地域の居住者の間接的な利益のために 条約において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-01.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a2	2	4	4	第二条 対象となる租税 １ この条約は、一方の締約国又は一方の締約国の地方政府若しくは地方 公共団体のために課される所得に対する租税（課税方法のいかんを問わ ない。）について適用する。 ２ 総所得又は所得の要素に対する全ての租税（財産の譲渡	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-00.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a3	3	4	6	第三条 一般的定義 １ この条約の適用上、文脈により別に解釈すべき場合を除くほか、 (a) 「日本国」とは、地理的意味で用いる場合には、日本国の租税に関 する法令が施行されている全ての領域（領海を含む。）及びその領域 の外側に位置する区域で	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-00.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a4	4	6	7	第四条 居住者 １ この条約の適用上、 「一方の締約国の居住者」とは、当該一方の締約国 の法令の下において、住所、居所、本店又は主たる事務所の所在地、事業 の管理の場所その他これらに類する基準により当該一方の締約国におい て課税を受けるべき	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-00.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a4	4	7	8	第四条 双方居住者に該当する団体 １ 条約第四条１の規定によって両締約国の居住者に該当する者で個人以 外のものについては、両締約国の権限のある当局は、その者の事業の実 質的な管理の場所、その者が設立された場所その他関連する全ての要因 を考慮	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-00.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a13	13	9	10	第十三条 特定の活動に関する除外を利用した恒久的施設の地位 の人為的な回避 ２ 条約第五条の規定にかかわらず、次の活動を行う場合には、 「恒久的施 設」に当たらないものとする。ただし、その活動（次の(c)の規定に該当 する場合には、次の(c	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-02.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a5	5	9	9	第五条 恒久的施設 １ この条約の適用上、 「恒久的施設」とは、事業を行う一定の場所であっ て企業がその事業の全部又は一部を行っているものをいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-04.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a13	13	10	11	第十三条 特定の活動に関する除外を利用した恒久的施設の地位 の人為的な回避 ４ 条約第五条４の規定は、事業を行う一定の場所を使用し、若しくは保 有する企業又は当該企業と密接に関連する企業が当該一定の場所又は当 該一定の場所が存在する締約国内	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-02.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a15	15	11	11	第十五条 企業と密接に関連する者の定義 １ 条約第五条の規定の適用上、ある者とある企業とは、全ての関連する 事実及び状況に基づいて、一方が他方を支配している場合又は両者が同 一の者若しくは企業によって支配されている場合には、密接に関連する 	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-02.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a6	6	12	12	第六条 不動産所得 １ 一方の締約国の居住者が他方の締約国内に存在する不動産から取得す る所得（農業又は林業から生ずる所得を含む。）に対しては、当該他方の 締約国において租税を課することができる。 ２ 「不動産」とは、当該財産が存在する締約	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-01.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a7	7	12	13	第七条 事業利得 １ 一方の締約国の企業の利得に対しては、その企業が他方の締約国内に ある恒久的施設を通じて当該他方の締約国内において事業を行わない限 り、 当該一方の締約国においてのみ租税を課することができる。 一方の締 約国の企業が他方	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-03.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a8	8	13	13	第八条 海上運送及び航空運送 １ 一方の締約国の企業が船舶又は航空機を国際運輸に運用することによ って取得する利得に対しては、当該一方の締約国においてのみ租税を課 することができる。 ２ 第二条の規定にかかわらず、 一方の締約国の企業は、 	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-01.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a9	9	13	14	第九条 関連企業 １ 次の(a)又は(b)の規定に該当する場合であって、そのいずれの場合に おいても、商業上又は資金上の関係において、双方の企業の間に、独立の 企業の間に設けられる条件と異なる条件が設けられ、又は課されている ときは、その条	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-02.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a10	10	14	15	第十条 配当 １ 一方の締約国の居住者である法人が他方の締約国の居住者に支払う配 当に対しては、当該他方の締約国において租税を課することができる。 ２ １に規定する配当に対しては、これを支払う法人が居住者とされる一 方の締約国においても、当	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-03.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a17	17	14	14	第十七条 対応的調整 １ 一方の締約国が、他方の締約国において租税を課された当該他方の締 約国の企業の利得を当該一方の締約国の企業の利得に算入して租税を課 する場合において、その算入された利得が、双方の企業の間に設けられ た条件が独立の企業	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-02.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a7	7	15	16	第七条の規定を適用する。 ８ 一方の締約国の居住者である法人が他方の締約国内から利得又は所得 を取得する場合には、 当該他方の締約国は、 当該法人の支払う配当及び当 該法人の留保所得については、これらの配当及び留保所得の全部又は一 部が当該	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-03.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a11	11	16	18	第十一条 利子 １ 一方の締約国内において生じ、他方の締約国の居住者に支払われる利 子に対しては、当該他方の締約国において租税を課することができる。 ２ １に規定する利子に対しては、当該利子が生じた一方の締約国におい ても、 当該一方の締約	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-02.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a12	12	18	19	第十二条 使用料 １ 一方の締約国内において生じ、他方の締約国の居住者が受益者である 使用料に対しては、当該他方の締約国においてのみ租税を課することが できる。 ２ この条において、「使用料」とは、文学上、芸術上若しくは学術上の著 作物（映	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-04.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a13	13	19	20	第十三条 譲渡収益 １ 一方の締約国の居住者が第六条に規定する不動産であって他方の締約 国内に存在するものの譲渡によって取得する収益に対しては、当該他方 の締約国において租税を課することができる。 ２ 一方の締約国の居住者が法人の株式又は組	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-02.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a9	9	20	21	第九条 主として不動産から価値が構成される団体の株式又は持 分の譲渡から生ずる収益 １ 条約第十三条２の規定は、 (a) 当該譲渡に先立つ三百六十五日の期間のいずれかの時点において 同条２に規定する割合の基準値を満たす場合に適用する。 (b	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-02.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a14	14	21	22	第十四条 給与所得 １ 次条、 第十七条及び第十八条の規定が適用される場合を除くほか、 一方 の締約国の居住者がその勤務について取得する給料、賃金その他これら に類する報酬に対しては、勤務が他方の締約国内において行われない限 り、 当該一方	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-02.txt
netherlands--synthesisedtextforjapan-netherlands-jp-a15	15	22	22	第十五条 役員報酬 一方の締約国の居住者が他方の締約国の居住者である法人の役員の資格 で取得する役員報酬その他の支払金に対しては、当該他方の締約国におい て租税を課することができる。	packs/netherlands--synthesisedtextforjapan-netherlands-jp-pack-02.txt
