id	pid	page_start	page_end	snippet	core
canada--synthesizedtextforjapan-canada-jp-preamble	preamble	1	3	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得に対する租税に関する二重課税の回避及び 脱税の防止のための日本国政府とカナダ政府との間の条約」に係る統合条 文 この文書は、 日本国及びカナダに	packs/canada--synthesizedtextforjapan-canada-jp-pack-00.txt
canada--synthesizedtextforjapan-canada-jp-a1	1	3	3	第一条 この条約は、一方又は双方の締約国の居住者である者に適用する。	packs/canada--synthesizedtextforjapan-canada-jp-pack-00.txt
canada--synthesizedtextforjapan-canada-jp-a2	2	3	4	第二条 １ この条約の対象である租税は、次のものとする。 (a) カナダにおいては、 カナダ政府によつて課される各種の所得税 （以下「カナダの租税」という。） (b) 日本国においては、 (i) 所得税 (ii) 法人税 （以下「日本国の租	packs/canada--synthesizedtextforjapan-canada-jp-pack-00.txt
canada--synthesizedtextforjapan-canada-jp-a6	6	3	3	第六条 対象租税協定の目的 条約の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約国以外の国又は地域の居住者の間接的な利益のために 条約において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	packs/canada--synthesizedtextforjapan-canada-jp-pack-00.txt
canada--synthesizedtextforjapan-canada-jp-a3	3	4	5	第三条 １ この条約の適用上、文脈により別に解釈すべき場合を除くほか、 (a) 「カナダ」とは、地理的意味で用いる場合には、カナダの領域をい い、次のものを含む。 (i) カナダの領域の外側に位置する区域で国際法及びカナダの法令 に基づきカ	packs/canada--synthesizedtextforjapan-canada-jp-pack-00.txt
canada--synthesizedtextforjapan-canada-jp-a4	4	5	5	第四条 １ この条約の適用上、 「一方の締約国の居住者」とは、当該一方の締約国 の法令の下において、住所、居所、本店又は主たる事務所の所在地、事業 の管理の場所その他これらに類する基準により当該一方の締約国におい て課税を受けるべきものとさ	packs/canada--synthesizedtextforjapan-canada-jp-pack-00.txt
canada--synthesizedtextforjapan-canada-jp-a4	4	5	5	第四条 双方居住者に該当する団体 １ 条約第四条１の規定によって両締約国の居住者に該当する者で個人以 外のものについては、両締約国の権限のある当局は、その者の事業の実 質的な管理の場所、その者が設立された場所その他関連する全ての要因 を考慮	packs/canada--synthesizedtextforjapan-canada-jp-pack-00.txt
canada--synthesizedtextforjapan-canada-jp-a5	5	5	7	第五条 １ この条約の適用上、 「恒久的施設」とは、事業を行う一定の場所であつ て企業がその事業の全部又は一部を行つている場所をいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c) 事務所 	packs/canada--synthesizedtextforjapan-canada-jp-pack-00.txt
canada--synthesizedtextforjapan-canada-jp-a6	6	7	7	第六条 １ 一方の締約国の居住者が他方の締約国内に存在する不動産から取得す る所得に対しては、当該他方の締約国において租税を課することができ る。 ２ 「不動産」の用語は、当該財産が存在する締約国の法令における不動産 の意義を有するものとす	packs/canada--synthesizedtextforjapan-canada-jp-pack-00.txt
canada--synthesizedtextforjapan-canada-jp-a7	7	7	8	第七条 １ 一方の締約国の企業の利得に対しては、その企業が他方の締約国内に ある恒久的施設を通じて当該他方の締約国内において事業を行わない限 り、 当該一方の締約国においてのみ租税を課することができる。 一方の締 約国の企業が他方の締約国内	packs/canada--synthesizedtextforjapan-canada-jp-pack-03.txt
