id	pid	page_start	page_end	snippet	core
china--synthesizedtextforjapan-china-jp-preamble	preamble	1	3	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得に対する租税に関する二重課税の回避及び 脱税の防止のための日本国政府と中華人民共和国政府との間の協定 」に係 る統合条文 この文書は、日本国及び	packs/china--synthesizedtextforjapan-china-jp-pack-00.txt
china--synthesizedtextforjapan-china-jp-a1	1	3	3	第一条 この協定は、一方又は双方の締約国の居住者である者に適用する。	packs/china--synthesizedtextforjapan-china-jp-pack-00.txt
china--synthesizedtextforjapan-china-jp-a6	6	3	3	第六条 対象租税協定の目的 両国間の経済関係の一層の発展を図ること及び租税に関する両国間の協 力を強化することを希望し、 所得に対する租税に関し、二重課税を回避し及び脱税を防止するための 協定を締結することを希望して、 （注）次のＢＥＰＳ防	packs/china--synthesizedtextforjapan-china-jp-pack-00.txt
china--synthesizedtextforjapan-china-jp-a6	6	3	3	第六条 対象租税協定の目的 協定の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約国以外の国又は地域の居住者の間接的な利益のために 協定において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	packs/china--synthesizedtextforjapan-china-jp-pack-00.txt
china--synthesizedtextforjapan-china-jp-a2	2	4	4	第二条 １ この協定が適用される租税は、次のものとする。 (a) 中華人民共和国においては、 (i) 個人所得税 (ii) 合弁企業所得税 (iii) 外国企業所得税 (iv) 地方所得税 （以下「中国の租税」という。） (b) 日本国にお	packs/china--synthesizedtextforjapan-china-jp-pack-00.txt
china--synthesizedtextforjapan-china-jp-a3	3	4	5	第三条 １ この協定の適用上、文脈により別に解釈すべき場合を除くほか、 (a) 「中華人民共和国」とは、地理的意味で用いる場合には、中国の租 税に関する法令が施行されているすべての領域（領海を含む。）及び その領域の外側に位置する水域で中華	packs/china--synthesizedtextforjapan-china-jp-pack-00.txt
china--synthesizedtextforjapan-china-jp-a4	4	5	5	第四条 １ この協定の適用上、 「一方の締約国の居住者」とは、当該一方の締約国 の法令の下において、住所、居所、本店又は主たる事務所の所在地その他 これらに類する基準により当該一方の締約国において課税を受けるべき ものとされる者をいう。 ２	packs/china--synthesizedtextforjapan-china-jp-pack-00.txt
china--synthesizedtextforjapan-china-jp-a4	4	5	6	第四条 双方居住者に該当する団体 １ 協定第四条１の規定によって両締約国の居住者に該当する者で個人以 外のものについては、両締約国の権限のある当局は、その者の事業の実 質的な管理の場所、その者が設立された場所その他関連する全ての要因 を考慮	packs/china--synthesizedtextforjapan-china-jp-pack-00.txt
china--synthesizedtextforjapan-china-jp-a5	5	6	7	第五条 １ この協定の適用上、 「恒久的施設」とは、事業を行う一定の場所であつ て企業がその事業の全部又は一部を行つている場所をいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c) 事務所 	packs/china--synthesizedtextforjapan-china-jp-pack-00.txt
china--synthesizedtextforjapan-china-jp-a6	6	7	8	第六条 １ 一方の締約国の居住者が他方の締約国に存在する不動産から取得する 所得に対しては、当該他方の締約国において租税を課することができる。 ２ 「不動産」の用語は、当該財産が存在する締約国の法令における不動産 の意義を有するものとする。	packs/china--synthesizedtextforjapan-china-jp-pack-00.txt
china--synthesizedtextforjapan-china-jp-a7	7	8	9	第七条 １ 一方の締約国の企業の利得に対しては、その企業が他方の締約国内に ある恒久的施設を通じて当該他方の締約国内において事業を行わない限 り、 当該一方の締約国においてのみ租税を課することができる。 一方の締 約国の企業が他方の締約国内	packs/china--synthesizedtextforjapan-china-jp-pack-02.txt
china--synthesizedtextforjapan-china-jp-a17	17	9	10	第十七条 対応的調整 １ 一方の締約国が、他方の締約国において租税を課された当該他方の締 約国の企業の利得を当該一方の締約国の企業の利得に算入して租税を課 する場合において、その算入された利得が、双方の企業の間に設けられ た条件が独立の企業	packs/china--synthesizedtextforjapan-china-jp-pack-01.txt
china--synthesizedtextforjapan-china-jp-a8	8	9	9	第八条 １ 一方の締約国の企業が船舶又は航空機を国際運輸に運用することによ つて取得する利得に対しては、当該一方の締約国においてのみ租税を課 することができる。 ２ 一方の締約国の企業は、船舶又は航空機を国際運輸に運用することに つき、 中	packs/china--synthesizedtextforjapan-china-jp-pack-00.txt
