id	pid	page_start	page_end	snippet	core
united-arab-emirates--20190716-preamble	preamble	1	3	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得に対する租税に関する二重課税の回避及び 脱税の防止のための日本国とアラブ首長国連邦との間の条約」に係る統合 条文 この文書は、日本国によって20	packs/united-arab-emirates--20190716-pack-00.txt
united-arab-emirates--20190716-a1	1	3	3	第一条 この条約は、一方又は双方の締約国の居住者である者に適用する。	packs/united-arab-emirates--20190716-pack-00.txt
united-arab-emirates--20190716-a2	2	3	4	第二条 １ この条約は、次の租税について適用する。 (a) 日本国については、 (i) 所得税 (ii) 法人税 (iii) 復興特別所得税 (iv) 復興特別法人税 (v) 住民税 （以下「日本国の租税」という。） (b) アラブ首長国連	packs/united-arab-emirates--20190716-pack-00.txt
united-arab-emirates--20190716-a6	6	3	3	第六条 対象租税協定の目的 両国間の経済関係の一層の発展を図ること及び租税に関する両国間の協 力を強化することを希望し、 所得に対する租税に関し、 二重課税を回避し、 及び脱税を防止するための 条約を締結することを希望して、 （注） 次のＢ	packs/united-arab-emirates--20190716-pack-00.txt
united-arab-emirates--20190716-a6	6	3	3	第六条 対象租税協定の目的 条約の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約国以外の国又は地域の居住者の間接的な利益のために 条約において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	packs/united-arab-emirates--20190716-pack-00.txt
united-arab-emirates--20190716-a3	3	4	5	第三条 １ この条約の適用上、文脈により別に解釈すべき場合を除くほか、 (a) 「日本国」とは、地理的意味で用いる場合には、日本国の租税に関 する法令が施行されている全ての領域（領海を含む。）及びその領域 の外側に位置する区域であって、日本	packs/united-arab-emirates--20190716-pack-00.txt
united-arab-emirates--20190716-a4	4	5	6	第四条 １ この条約の適用上、 「一方の締約国の居住者」とは、一方の締約国の法 令の下において、住所、居所、本店又は主たる事務所の所在地、事業の管 理の場所その他これらに類する基準により当該一方の締約国において課 税を受けるべきものとされる	packs/united-arab-emirates--20190716-pack-00.txt
united-arab-emirates--20190716-a5	5	6	7	第五条 １ この条約の適用上、 「恒久的施設」とは、事業を行う一定の場所であっ て企業がその事業の全部又は一部を行っているものをいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c) 事務所 	packs/united-arab-emirates--20190716-pack-00.txt
united-arab-emirates--20190716-a6	6	7	8	第六条 １ 一方の締約国の居住者が他方の締約国内に存在する不動産から取得す る所得（農業又は林業から生ずる所得を含む。）に対しては、当該他方の 締約国において租税を課することができる。 ２ 「不動産」とは、当該財産が存在する締約国の法令にお	packs/united-arab-emirates--20190716-pack-00.txt
united-arab-emirates--20190716-a7	7	8	9	第七条 １ 一方の締約国の企業の利得に対しては、当該一方の締約国の企業が他 方の締約国内にある恒久的施設を通じて当該他方の締約国内において事 業を行わない限り、当該一方の締約国においてのみ租税を課することが できる。一方の締約国の企業が他方	packs/united-arab-emirates--20190716-pack-02.txt
united-arab-emirates--20190716-a8	8	9	9	第八条 １ 一方の締約国の企業が船舶又は航空機を国際運輸に運用することによ って取得する利得に対しては、当該一方の締約国においてのみ租税 を課 することができる。 ２ 第二条の規定にかかわらず、 一方の締約国の企業は、 船舶又は航空機を 国	packs/united-arab-emirates--20190716-pack-00.txt
united-arab-emirates--20190716-a9	9	9	10	第九条 １ 次のいずれかに該当する場合であって、そのいずれの場合においても、 商業上又は資金上の関係において、 双方の企業の間に、 独立の企業の間に 設けられる条件と異なる条件が設けられ、 又は課されているときは、 その 条件がないとしたな	packs/united-arab-emirates--20190716-pack-00.txt
united-arab-emirates--20190716-a10	10	10	11	第十条 １ 一方の締約国の居住者である法人が他方の締約国の居住者に支払う配 当に対しては、当該他方の締約国において租税を課することができる。 ２ １に規定する配当に対しては、これを支払う法人が居住者とされる一 方の締約国においても、当該一方	packs/united-arab-emirates--20190716-pack-01.txt
united-arab-emirates--20190716-a17	17	10	10	第十七条 対応的調整 １ 一方の締約国が、他方の締約国において租税を課された当該他方の締 約国の企業の利得を当該一方の締約国の企業の利得に算入して租税を課 する場合において、その算入された利得が、双方の企業の間に設けられ た条件が独立の企業	packs/united-arab-emirates--20190716-pack-01.txt
united-arab-emirates--20190716-a11	11	11	13	第十一条 １ 一方の締約国内において生じ、他方の締約国の居住者に支払われる利 子に対しては、当該他方の締約国において租税を課することができる。 ２ １に規定する利子に対しては、当該利子が生じた一方の締約国におい ても、 当該一方の締約国の法	packs/united-arab-emirates--20190716-pack-02.txt
united-arab-emirates--20190716-a12	12	13	14	第十二条 １ 一方の締約国内において生じ、他方の締約国の居住者に支払われる使 用料に対しては、当該他方の締約国において租税を課することができる。 ２ １に規定する使用料に対しては、当該使用料が生じた一方の締約国に おいても、当該一方の締約国	packs/united-arab-emirates--20190716-pack-01.txt
united-arab-emirates--20190716-a13	13	14	15	第十三条 １ 一方の締約国の居住者が第六条に規定する不動産であって他方の締約 国内に存在するものの譲渡によって取得する収益に対しては、当該他方 の締約国において租税を課することができる。 ２ 一方の締約国の居住者が法人の株式の譲渡によって取	packs/united-arab-emirates--20190716-pack-01.txt
united-arab-emirates--20190716-a14	14	15	15	第十四条 １ 次条、 第十七条及び第十八条の規定が適用される場合を除くほか、 一方 の締約国の居住者がその勤務について取得する給料、賃金その他これら に類する報酬に対しては、勤務が他方の締約国内において行われない限 り、 当該一方の締約国に	packs/united-arab-emirates--20190716-pack-01.txt
united-arab-emirates--20190716-a15	15	15	16	第十五条 一方の締約国の居住者が他方の締約国の居住者である法人の役員の資格 で取得する役員報酬その他これに類する支払金に対しては、当該他方の締 約国において租税を課することができる。	packs/united-arab-emirates--20190716-pack-01.txt
united-arab-emirates--20190716-a16	16	16	16	第十六条 １ 第七条及び第十四条の規定にかかわらず、一方の締約国の居住者が演 劇、映画、ラジオ若しくはテレビジョンの俳優、音楽家その他の芸能人又 は運動家として他方の締約国内で行う個人的活動によって取得する所得 に対しては、当該他方の締約国	packs/united-arab-emirates--20190716-pack-02.txt
united-arab-emirates--20190716-a17	17	16	16	第十七条 次条２の規定が適用される場合を除くほか、一方の締約国の居住者が受 益者である退職年金その他これに類する報酬に対しては、当該一方の締約 国においてのみ租税を課することができる。	packs/united-arab-emirates--20190716-pack-01.txt
united-arab-emirates--20190716-a18	18	16	17	第十八条 １(a) 政府の職務の遂行として一方の締約国又は一方の締約国の地方政 府若しくは地方公共団体に対し提供される役務につき、個人に対し、 当該一方の締約国又は当該一方の締約国の地方政府若しくは地方公 共団体によって支払われる給料、賃金	packs/united-arab-emirates--20190716-pack-01.txt
united-arab-emirates--20190716-a19	19	17	17	第十九条 専ら訓練又は教育を受けるため一方の締約国内に滞在する事業修習者 （他方の締約国の政府が主催する計画に参加する者に限る。 ） 又は学生であ って、現に当該他方の締約国の居住者であるもの又はその滞在の直前に当 該他方の締約国の居住者で	packs/united-arab-emirates--20190716-pack-01.txt
united-arab-emirates--20190716-a20	20	17	17	第二十条 この条約の他の規定にかかわらず、匿名組合契約その他これに類する契 約に関連して匿名組合員が取得する所得及び収益に対しては、当該所得及 び収益が生ずる締約国において当該締約国の法令に従って租税を課するこ とができる。	packs/united-arab-emirates--20190716-pack-01.txt
united-arab-emirates--20190716-a21	21	17	18	第二十一条 １ 一方の締約国の居住者が受益者である所得（源泉地を問わない。）であ って前各条に規定がないもの（以下この条において「その他の所得」とい う。）に対しては、当該一方の締約国においてのみ租税を課することがで きる。 ２ １の規定は	packs/united-arab-emirates--20190716-pack-01.txt
united-arab-emirates--20190716-a22	22	18	18	第二十二条 １ 日本国においては、二重課税は、次の方法により回避される。 日本国以外の国において納付される租税を日本国の租税から控除する ことに関する日本国の法令の規定に従い、日本国の居住者がこの条約の 規定に従ってアラブ首長国連邦において	packs/united-arab-emirates--20190716-pack-02.txt
united-arab-emirates--20190716-a23	23	18	19	第二十三条 １ 一方の締約国の国民は、 他方の締約国において、 租税又はこれに関連す る要件であって、特に居住者であるか否かに関し同様の状況にある当該 他方の締約国の国民に課されており、若しくは課されることがある租税 若しくはこれに関連する	packs/united-arab-emirates--20190716-pack-02.txt
united-arab-emirates--20190716-a16	16	19	20	第十六条 相互協議手続 一方又は双方の締約国の措置により条約の規定に適合しない課税を受 けたと認める者又は受けることとなると認める者は、その事案につき、 当該一方又は双方の締約国の法令に定める救済手段とは別に、いずれか の締約国の権限のある	packs/united-arab-emirates--20190716-pack-02.txt
united-arab-emirates--20190716-a24	24	19	19	第二十四条 １ 一方又は双方の締約国の措置によりこの条約の規定に適合しない課税 を受けたと認める者又は受けることになると認める者は、その事案につ いて、 当該一方又は双方の締約国の法令に定める救済手段とは別に、 自己 が居住者である締約国の	packs/united-arab-emirates--20190716-pack-02.txt
united-arab-emirates--20190716-a25	25	20	21	第二十五条 １ 両締約国の権限のある当局は、この条約の規定の実施又は両締約国若 しくはそれらの地方政府若しくは地方公共団体が課する全ての種類の租 税に関する両締約国の法令（当該法令に基づく課税がこの条約の規定に 反しない場合に限る。）の運用	packs/united-arab-emirates--20190716-pack-02.txt
united-arab-emirates--20190716-a26	26	21	21	第二十六条 この条約のいかなる規定も、国際法の一般原則又は特別の協定に基づく 外交使節団又は領事機関の構成員の租税上の特権に影響を及ぼすものでは ない。	packs/united-arab-emirates--20190716-pack-02.txt
united-arab-emirates--20190716-a27	27	21	22	第二十七条 １ この条約は、両締約国のそれぞれの国内法上の手続に従って承認され なければならない。 この条約は、 その承認を通知する外交上の公文の交換 の日の後三十日目の日に効力を生ずる。 ２ この条約は、次のものについて適用する。 (a)	packs/united-arab-emirates--20190716-pack-02.txt
united-arab-emirates--20190716-a28	28	22	24	第二十八条 この条約は、一方の締約国によって終了させられる時まで効力を有する。 いずれの一方の締約国も、この条約の効力発生の日から五年の期間が満了 した後に開始する各暦年の末日の六箇月前までに、外交上の経路を通じて、 他方の締約国に対し書面	packs/united-arab-emirates--20190716-pack-02.txt
united-arab-emirates--20190716-a11	11	24	26	第十一条の規定が適用されないことが了解される。 ４ 条約第十条２の規定に関し、同条２(a)の規定は、日本国における課税 所得の計算上受益者に対して支払う配当を控除することができる法人に よって支払われる配当については、適用しない。 ５ 条約	packs/united-arab-emirates--20190716-pack-02.txt
united-arab-emirates--20190716-a7	7	26	26	第七条 条約の濫用の防止 １ 条約のいかなる規定にもかかわらず、全ての関連する事実及び状況を 考慮して、条約に基づく特典を受けることが当該特典を直接又は間接に 得ることとなる仕組み又は取引の主たる目的の一つであったと判断する ことが妥当であ	packs/united-arab-emirates--20190716-pack-02.txt
