id	pid	page_start	page_end	snippet	core
malaysia--synthesizedtextforjapan-malaysia-jp-preamble	preamble	1	3	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得に対する租税に関する二重課税の回避及び 脱税の防止のための日本国政府とマレーシア政府との間の協定」に係る統 合条文 この文書は、日本国によって2	packs/malaysia--synthesizedtextforjapan-malaysia-jp-pack-00.txt
malaysia--synthesizedtextforjapan-malaysia-jp-a1	1	3	3	第一条 この協定は、一方又は双方の締約国の居住者である者に適用する。 （注） 次のＢＥＰＳ防止措置実施条約第三条１ （同条３の規定による修正の 後のもの）の規定は、協定について適用される。	packs/malaysia--synthesizedtextforjapan-malaysia-jp-pack-00.txt
malaysia--synthesizedtextforjapan-malaysia-jp-a3	3	3	4	第三条 課税上存在しない団体 １ 協定の適用上、いずれかの締約国の租税に関する法令の下において全 面的若しくは部分的に課税上存在しないものとして取り扱われる団体若 しくは仕組みによって又はこのような団体若しくは仕組みを通じて取得 される所得	packs/malaysia--synthesizedtextforjapan-malaysia-jp-pack-00.txt
malaysia--synthesizedtextforjapan-malaysia-jp-a6	6	3	3	第六条 対象租税協定の目的 協定の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約国以外の国又は地域の居住者の間接的な利益のために 協定において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	packs/malaysia--synthesizedtextforjapan-malaysia-jp-pack-01.txt
malaysia--synthesizedtextforjapan-malaysia-jp-a2	2	4	4	第二条 １ この協定は、次の租税について適用する。 (a) マレーシアにおいては、 (i) 所得税 (ii) 石油所得税 （以下「マレーシアの租税」という。） (b) 日本国においては、 (i) 所得税 (ii) 法人税 (iii) 住民税	packs/malaysia--synthesizedtextforjapan-malaysia-jp-pack-00.txt
malaysia--synthesizedtextforjapan-malaysia-jp-a3	3	4	5	第三条 １ この協定の適用上、文脈により別に解釈すべき場合を除くほか、 (a) 「マレーシア」とは、マレーシア連邦の領域、マレーシアの領水並 びに当該領水の海底及びその下をいい、マレーシアの領水の限界を超 える区域（海底及びその下を含む。）	packs/malaysia--synthesizedtextforjapan-malaysia-jp-pack-00.txt
malaysia--synthesizedtextforjapan-malaysia-jp-a4	4	5	6	第四条 １ この協定の適用上、 「一方の締約国の居住者」とは、当該一方の締約国 の法令の下において、住所、居所、本店又は主たる事務所の所在地、事業 の管理の場所その他これらに類する基準により当該一方の締約国におい て課税を受けるべきものとさ	packs/malaysia--synthesizedtextforjapan-malaysia-jp-pack-00.txt
malaysia--synthesizedtextforjapan-malaysia-jp-a5	5	6	7	第五条 １ この協定の適用上、 「恒久的施設」とは、事業を行う一定の場所であっ て企業がその事業の全部又は一部を行っている場所をいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c) 事務所 	packs/malaysia--synthesizedtextforjapan-malaysia-jp-pack-00.txt
malaysia--synthesizedtextforjapan-malaysia-jp-a13	13	7	8	第十三条 特定の活動に関する除外を利用した恒久的施設の地位 の人為的な回避 ２ 協定第五条の規定にかかわらず、次の活動を行う場合には、 「恒久的施 設」に当たらないものとする。ただし、その活動（次の(c)の規定に該当 する場合には、次の(c	packs/malaysia--synthesizedtextforjapan-malaysia-jp-pack-01.txt
malaysia--synthesizedtextforjapan-malaysia-jp-a13	13	8	9	第十三条 特定の活動に関する除外を利用した恒久的施設の地位 の人為的な回避 ４ 協定第五条４の規定は、事業を行う一定の場所を使用し、若しくは保 有する企業又は当該企業と密接に関連する企業が当該一定の場所又は当 該一定の場所が存在する締約国内	packs/malaysia--synthesizedtextforjapan-malaysia-jp-pack-01.txt
malaysia--synthesizedtextforjapan-malaysia-jp-a12	12	9	9	第十二条 問屋契約及びこれに類する方策を通じた恒久的施設の 地位の人為的な回避 １ 協定第五条の規定にかかわらず、ＢＥＰＳ防止措置実施条約第十二条 ２の規定が適用される場合を除くほか、一方の締約国内において企業に 代わって行動する者が、その	packs/malaysia--synthesizedtextforjapan-malaysia-jp-pack-01.txt
malaysia--synthesizedtextforjapan-malaysia-jp-a12	12	9	10	第十二条 問屋契約及びこれに類する方策を通じた恒久的施設の 地位の人為的な回避 ２ ＢＥＰＳ防止措置実施条約第十二条１の規定は、一方の締約国内にお いて他方の締約国の企業に代わって行動する者が、当該一方の締約国内 において独立の代理人として	packs/malaysia--synthesizedtextforjapan-malaysia-jp-pack-01.txt
malaysia--synthesizedtextforjapan-malaysia-jp-a15	15	10	10	第十五条 企業と密接に関連する者の定義 １ 協定第五条の規定の適用上、ある者とある企業とは、全ての関連する 事実及び状況に基づいて、一方が他方を支配している場合又は両者が同 一の者若しくは企業によって支配されている場合には、密接に関連する 	packs/malaysia--synthesizedtextforjapan-malaysia-jp-pack-02.txt
