id	pid	page_start	page_end	snippet	core
singapore--synthesizedtextforjapan-singaporejp-preamble	preamble	1	3	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得に対する租税に関する二重課税の回避及び 脱税の防止のための日本国政府とシンガポール共和国政府との間の協定」 に係る統合条文 この文書は、日本国及	packs/singapore--synthesizedtextforjapan-singaporejp-pack-00.txt
singapore--synthesizedtextforjapan-singaporejp-a1	1	3	3	第一条 この協定は、一方又は双方の締約国の居住者である者に適用する。	packs/singapore--synthesizedtextforjapan-singaporejp-pack-00.txt
singapore--synthesizedtextforjapan-singaporejp-a6	6	3	3	第六条 対象租税協定の目的 両国間の経済関係の一層の発展を図ること及び租税に関する両国間の協 力を強化することを希望し、 所得に対する租税に関し、二重課税を回避し及び脱税を防止するための 協定を締結することを希望して、 （注）次のＢＥＰＳ防	packs/singapore--synthesizedtextforjapan-singaporejp-pack-00.txt
singapore--synthesizedtextforjapan-singaporejp-a6	6	3	3	第六条 対象租税協定の目的 協定の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約国以外の国又は地域の居住者の間接的な利益のために 協定において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	packs/singapore--synthesizedtextforjapan-singaporejp-pack-00.txt
singapore--synthesizedtextforjapan-singaporejp-a2	2	4	4	第二条 １ この協定は、次の租税について適用する。 (a) 日本国においては、 (i) 所得税 (ii) 法人税 (iii) 住民税 （以下「日本国の租税」という。） (b) シンガポールにおいては、 所得税 （以下「シンガポールの租税」と	packs/singapore--synthesizedtextforjapan-singaporejp-pack-00.txt
singapore--synthesizedtextforjapan-singaporejp-a3	3	4	5	第三条 １ この協定の適用上、文脈により別に解釈すべき場合を除くほか、 (a) 「日本国」とは、地理的意味で用いる場合には、日本国の租税に関 する法令が施行されているすべての領域（領海を含む。）及びその領 域の外側に位置する水域で日本国が国	packs/singapore--synthesizedtextforjapan-singaporejp-pack-00.txt
singapore--synthesizedtextforjapan-singaporejp-a4	4	5	6	第四条 １ この協定の適用上、 「一方の締約国の居住者」とは、当該一方の締約国 の法令の下において、住所、居所、本店又は主たる事務所の所在地、事業 の管理支配の場所その他これらに類する基準により当該一方の締約国に おいて課税を受けるべきもの	packs/singapore--synthesizedtextforjapan-singaporejp-pack-00.txt
singapore--synthesizedtextforjapan-singaporejp-a5	5	6	7	第五条 １ この協定の適用上、 「恒久的施設」とは、事業を行う一定の場所であっ て企業がその事業の全部又は一部を行っている場所をいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c) 事務所 	packs/singapore--synthesizedtextforjapan-singaporejp-pack-00.txt
singapore--synthesizedtextforjapan-singaporejp-a6	6	7	7	第六条 １ 一方の締約国の居住者が他方の締約国内に存在する不動産から取得す る所得（農業又は林業から生ずる所得を含む。）に対しては、当該他方の 締約国において租税を課することができる。 ２ 「不動産」の用語は、当該財産が存在する締約国の法令	packs/singapore--synthesizedtextforjapan-singaporejp-pack-00.txt
singapore--synthesizedtextforjapan-singaporejp-a7	7	7	8	第七条 １ 一方の締約国の企業の利得に対しては、その企業が他方の締約国内に ある恒久的施設を通じて当該他方の締約国内において事業を行わない限 り、 当該一方の締約国においてのみ租税を課することができる。 一方の締 約国の企業が他方の締約国内	packs/singapore--synthesizedtextforjapan-singaporejp-pack-03.txt
singapore--synthesizedtextforjapan-singaporejp-a8	8	8	8	第八条 １ 一方の締約国の企業が船舶又は航空機を国際運輸に運用することによ って取得する利得に対しては、当該一方の締約国においてのみ租税を課 することができる。 ２ 一方の締約国の企業は、船舶又は航空機を国際運輸に運用することに つき、 シ	packs/singapore--synthesizedtextforjapan-singaporejp-pack-00.txt
singapore--synthesizedtextforjapan-singaporejp-a17	17	9	9	第十七条 対応的調整 １ 一方の締約国が、他方の締約国において租税を課された当該他方の締 約国の企業の利得を当該一方の締約国の企業の利得に算入して租税を課 する場合において、その算入された利得が、双方の企業の間に設けられ た条件が独立の企業	packs/singapore--synthesizedtextforjapan-singaporejp-pack-01.txt
singapore--synthesizedtextforjapan-singaporejp-a9	9	9	9	第九条 １(a) 一方の締約国の企業が他方の締約国の企業の経営、支配若しくは資 本に直接若しくは間接に参加している場合又は (b) 同一の者が一方の締約国の企業及び他方の締約国の企業の経営、支 配若しくは資本に直接若しくは間接に参加している	packs/singapore--synthesizedtextforjapan-singaporejp-pack-00.txt
singapore--synthesizedtextforjapan-singaporejp-a10	10	10	11	第十条 １ 一方の締約国の居住者である法人が他方の締約国の居住者に支払う配 当に対しては、当該他方の締約国において租税を課することができる。 ２ １の配当に対しては、これを支払う法人が居住者とされる締約国にお いても、 当該締約国の法令に従	packs/singapore--synthesizedtextforjapan-singaporejp-pack-01.txt
singapore--synthesizedtextforjapan-singaporejp-a11	11	11	12	第十一条 １ 一方の締約国内において生じ、他方の締約国の居住者に支払われる利 子に対しては、当該他方の締約国において租税を課することができる。 ２ １の利子に対しては、 当該利子が生じた締約国においても、 当該締約国 の法令に従って租税を課	packs/singapore--synthesizedtextforjapan-singaporejp-pack-01.txt
singapore--synthesizedtextforjapan-singaporejp-a12	12	12	13	第十二条 １ 一方の締約国内において生じ、他方の締約国の居住者に支 払われる使 用料に対しては、当該他方の締約国において租税を課することができる。 ２ １の使用料に対しては、 当該使用料が生じた締約国においても、 当該締 約国の法令に従って	packs/singapore--synthesizedtextforjapan-singaporejp-pack-01.txt
singapore--synthesizedtextforjapan-singaporejp-a13	13	13	14	第十三条 １ 一方の締約国の居住者が第六条に規定する不動産で他方の締約国内に 存在するものの譲渡によって取得する収益に対しては、当該他方の締約 国において租税を課することができる。 ２ 一方の締約国の企業が他方の締約国内に有する恒久的施設の	packs/singapore--synthesizedtextforjapan-singaporejp-pack-01.txt
singapore--synthesizedtextforjapan-singaporejp-a14	14	14	15	第十四条 １ 一方の締約国の居住者が自由職業その他の独立の性格を有する活動に ついて取得する所得に対しては、次の(a)又は(b)に該当する場合を除く ほか、当該一方の締約国においてのみ租税を課することができる。 (a) その者が自己の活動を	packs/singapore--synthesizedtextforjapan-singaporejp-pack-01.txt
singapore--synthesizedtextforjapan-singaporejp-a15	15	15	15	第十五条 １ 次条、 第十八条及び第十九条の規定が適用される場合を除くほか、 一方 の締約国の居住者がその勤務について取得する給料、賃金その他これら に類する報酬に対しては、勤務が他方の締約国内において行われない限 り、 当該一方の締約国に	packs/singapore--synthesizedtextforjapan-singaporejp-pack-01.txt
singapore--synthesizedtextforjapan-singaporejp-a16	16	15	16	第十六条 一方の締約国の居住者が他方の締約国の居住者である法人の役員の資格 で取得する役員報酬その他これに類する支払金に対しては、当該他方の締 約国において租税を課することができる。	packs/singapore--synthesizedtextforjapan-singaporejp-pack-01.txt
singapore--synthesizedtextforjapan-singaporejp-a17	17	16	16	第十七条 １ 第十四条及び第十五条の規定にかかわらず、一方の締約国の居住者で ある個人が演劇、映画、ラジオ若しくはテレビジョンの俳優、音楽家その 他の芸能人又は運動家として他方の締約国内で行う個人的活動によって 取得する所得に対しては、当該	packs/singapore--synthesizedtextforjapan-singaporejp-pack-01.txt
singapore--synthesizedtextforjapan-singaporejp-a18	18	16	16	第十八条 次条２の規定が適用される場合を除くほか、過去の勤務につき一方の締 約国の居住者に支払われる退職年金その他これに類する報酬及び一方の締 約国の居住者に支払われる保険年金に対しては、当該一方の締約国におい てのみ租税を課することができ	packs/singapore--synthesizedtextforjapan-singaporejp-pack-01.txt
singapore--synthesizedtextforjapan-singaporejp-a19	19	16	17	第十九条 １(a) 政府の職務の遂行として一方の締約国又は当該一方の締約国の地 方公共団体に対し提供される役務につき、個人に対し当該一方の締約 国又は当該一方の締約国の地方公共団体によって支払われる報酬（退 職年金を除く。）に対しては、当該	packs/singapore--synthesizedtextforjapan-singaporejp-pack-02.txt
