id	pid	page_start	page_end	snippet	core
spain--20210215spa-j-a1	1	1	3	第一条 対象となる者 １ この条約は、一方又は双方の締約国の居住者である者に適用する。２ この条約の適用上、いずれかの締約国の租税に関する法令の下において全面的若しくは部分的に課税上 存在しないものとして取り扱われる団体若しくは仕組みによっ	packs/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-preamble	preamble	1	1	所得に対する租税に関する二重課税の除去並びに脱税及び租税回避の防止のための日本国とスペイン王国との間の条約 日本国及びスペイン王国は、両国間の経済関係の一層の発展を図ること及び租税に関する両国間の協力を強化することを希望し、所得に対する租税	packs/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-a2	2	3	4	第二条 対象となる租税 １ この条約は、一方の締約国が課する所得に対する租税（課税方法のいかんを問わない。）について適用 する。 ２ 総所得又は所得の要素に対する全ての租税（財産の譲渡から生ずる収益に対する租税、企業が支払う賃 金又は給料の	packs/spain--20210215spa-j-pack-02.txt
spain--20210215spa-j-a3	3	4	8	第三条 一般的定義 １ この条約の適用上、文脈により別に解釈すべき場合を除くほか、 「日本国」とは、地理的意味で用いる場合には、日本国の租税に関する法令が施行されている全ての (a)領域（領海を含む。）及びその領域の外側に位置する区域であっ	packs/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-a4	4	8	10	第四条 居住者 １ この条約の適用上、「一方の締約国の居住者」とは、一方の締約国の法令の下において、住所、居所、 本店又は主たる事務所の所在地、事業の管理の場所その他これらに類する基準によって当該一方の締約国において租税を課されるべきものと	packs/spain--20210215spa-j-pack-02.txt
spain--20210215spa-j-a5	5	10	15	第五条 恒久的施設 １ この条約の適用上、「恒久的施設」とは、事業を行う一定の場所であって企業がその事業の全部又は一 部を行っているものをいう。 ２ 「恒久的施設」には、特に、次のものを含む。 事業の管理の場所 (a) 支店 (b) 事務所	packs/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-a6	6	15	16	第六条 不動産所得 １ 一方の締約国の居住者が他方の締約国内に存在する不動産から取得する所得（農業又は林業から生ずる 所得を含む。）に対しては、当該他方の締約国において租税を課することができる。 ２ 「不動産」とは、当該財産が存在する締約国	packs/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-a7	7	16	17	第七条 事業利得 １ 一方の締約国の企業の利得に対しては、その企業が他方の締約国内に存在する恒久的施設を通じて当該 他方の締約国内において事業を行わない限り、当該一方の締約国においてのみ租税を課することができる。一方の締約国の企業が他方の締	packs/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-a8	8	17	18	第八条 国際海上運送及び国際航空運送 １ 一方の締約国の企業が船舶又は航空機を国際運輸に運用することによって取得する利得に対しては、当 該一方の締約国においてのみ租税を課することができる。 ２ 第二条の規定にかかわらず、一方の締約国の企業は	packs/spain--20210215spa-j-pack-00.txt
spain--20210215spa-j-a9	9	18	19	第九条 関連企業 １ 次の 又は の規定に該当する場合であって、そのいずれの場合においても、商業上又は資金上の関係 (a) (b) において、双方の企業の間に、独立の企業の間に設けられる条件と異なる条件が設けられ、又は課されているときは、そ	packs/spain--20210215spa-j-pack-02.txt
spain--20210215spa-j-a10	10	19	22	第十条 配当 １ 一方の締約国の居住者である法人が他方の締約国の居住者に支払う配当に対しては、当該他方の締約国 において租税を課することができる。 ２ 一方の締約国の居住者である法人が支払う配当に対しては、当該一方の締約国においても、当該一	packs/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a11	11	22	24	第十一条 利子 １ 一方の締約国内において生じ、他方の締約国の居住者が受益者である利子に対しては、当該他方の締約 国においてのみ租税を課することができる。 ２ １の規定にかかわらず、債務者若しくはその関係者の収入、売上げ、所得、利得その他の	packs/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a12	12	24	25	第十二条 使用料 １ 一方の締約国内において生じ、他方の締約国の居住者が受益者である使用料に対しては、当該他方の締 約国においてのみ租税を課することができる。 ２ この条において、「使用料」とは、著作権（映画フィルム並びにラジオ放送用又はテ	packs/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a13	13	25	27	第十三条 譲渡収益 １ 一方の締約国の居住者が第六条に規定する不動産であって他方の締約国内に存在するものの譲渡によっ て取得する収益に対しては、当該他方の締約国において租税を課することができる。 ２ 一方の締約国の企業が他方の締約国内に有す	packs/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a14	14	27	28	第十四条 給与所得 １ 次条、第十七条及び第十八条の規定が適用される場合を除くほか、一方の締約国の居住者がその勤務に ついて取得する給料、賃金その他これらに類する報酬に対しては、勤務が他方の締約国内において行われない限り、当該一方の締約国に	packs/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a15	15	28	29	第十五条 役員報酬 一方の締約国の居住者が他方の締約国の居住者である法人の取締役会又はこれに類する機関の構成員の資 格で取得する役員報酬その他これに類する支払金に対しては、当該他方の締約国において租税を課することができる。	packs/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a16	16	29	29	第十六条 芸能人及び運動家 １ 第十四条の規定にかかわらず、一方の締約国の居住者が演劇、映画、ラジオ若しくはテレビジョンの俳 優、音楽家その他の芸能人又は運動家として他方の締約国内において行う個人的活動によって取得する所得に対しては、当該他	packs/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a17	17	29	29	第十七条 退職年金 次条２の規定が適用される場合を除くほか、一方の締約国の居住者が受益者である退職年金その他これに 類する報酬に対しては、当該一方の締約国においてのみ租税を課することができる。	packs/spain--20210215spa-j-pack-01.txt
spain--20210215spa-j-a18	18	30	31	第十八条 政府職員 １ 一方の締約国又は一方の締約国の地方政府若しくは地方公共団体に対して提供される役務について、 (a)個人に対して、当該一方の締約国又は当該一方の締約国の地方政府若しくは地方公共団体によって支払われる給料、賃金その他これ	packs/spain--20210215spa-j-pack-01.txt
