id	pid	page_start	page_end	snippet	core
hong-kong--synthesizedtextforjapan-hongkong-jp-preamble	preamble	1	3	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得に対する租税に関する二重課税の回避及び 脱税の防止のための日本国政府と中華人民共和国香港特別行政区政府との 間の協定」に係る統合条文 この文書は	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a1	1	3	3	第一条 対象となる者 この協定は、一方又は双方の締約者の居住者である者に適用する。	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a6	6	3	3	第六条 対象租税協定の目的 両国間の経済関係の一層の発展を図ること及び租税に関する両国間の協 力を強化することを希望し、 所得に対する租税に関し、 二重課税を回避し、 及び脱税を防止するための 協定を締結することを希望して、 （注）次のＢＥ	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a6	6	3	3	第六条 対象租税協定の目的 協定の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約者以外の国又は地域の居住者の間接的な利益のために 協定において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a2	2	4	4	第二条 対象となる租税 １ この協定は、一方の締約者又は一方の締約者の地方政府若しくは地方 公共団体のために課される所得に対する租税（課税方法のいかんを問わ ない。）について適用する。 ２ 総所得又は所得の要素に対するすべての租税（財産の譲	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a3	3	4	5	第三条 一般的定義 １ この協定の適用上、文脈により別に解釈すべき場合を除くほか、 (a) 「香港特別行政区」とは、地理的意味で用いる場合には、中華人民 共和国香港特別行政区の境界の内側を構成する陸地及び水域（香港 島、九龍、新界及び香港の	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a4	4	6	7	第四条 居住者 １ この協定の適用上、「一方の締約者の居住者」とは、次の者をいう。 (a) 香港特別行政区については、 (i) 香港特別行政区内に通常居住する個人（当該個人が、香港特別 行政区内に実質的に所在し、又は恒久的住居若しくは常用の	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a5	5	7	8	第五条 恒久的施設 １ この協定の適用上、 「恒久的施設」とは、事業を行う一定の場所であっ て企業がその事業の全部又は一部を行っているものをいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a6	6	8	8	第六条 不動産所得 １ 一方の締約者の居住者が他方の締約者内に存在する不動産から取得す る所得（農業又は林業から生ずる所得を含む。）に対しては、当該他方の 締約者において租税を課することができる。 ２ 「不動産」とは、当該財産が存在する締約	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a7	7	8	9	第七条 事業利得 １ 一方の締約者の企業の利得に対しては、その企業が他方の締約者内に ある恒久的施設を通じて当該他方の締約者内において事業を行わない限 り、 当該一方の締約者においてのみ租税を課することができる。 一方の締 約者の企業が他方	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a8	8	9	10	第八条 国際運輸 １ 一方の締約者の企業が船舶又は航空機を国際運輸に運用することによ って取得する利得に対しては、当該一方の締約者においてのみ租税を課 することができる。 ２ 第二条の規定にかかわらず、 一方の締約者の企業は、 船舶又は航空	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a10	10	10	11	第十条 配当 １ 一方の締約者の居住者である法人が他方の締約者の居住者に支払う配 当に対しては、当該他方の締約者において租税を課することができる。 ２ １に規定する配当に対しては、これを支払う法人が居住者とされる一 方の締約者においても、当	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a9	9	10	10	第九条 関連企業 １ 次の(a)又は(b)の規定に該当する場合であって、そのいずれの場合に おいても、商業上又は資金上の関係において、双方の企業の間に、独立の 企業の間に設けられる条件と異なる条件が設けられ、又は課されている ときは、その条	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a11	11	11	13	第十一条 利子 １ 一方の締約者内において生じ、他方の締約者の居住者に支払われる利 子に対しては、当該他方の締約者において租税を課することができる。 ２ １に規定する利子に対しては、当該利子が生じた一方の締約者におい ても、 当該一方の締約	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a12	12	13	14	第十二条 使用料 １ 一方の締約者内において生じ、他方の締約者の居住者に支払われる使 用料に対しては、当該他方の締約者において租税を課することができる。 ２ １に規定する使用料に対しては、当該使用料が生じた一方の締約者に おいても、当該一方	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a13	13	14	15	第十三条 譲渡収益 １ 一方の締約者の居住者が第六条に規定する不動産であって他方の締約 者内に存在するものの譲渡によって取得する収益に対しては、当該他方 の締約者において租税を課することができる。 ２ 一方の締約者の居住者が法人の株式又は組	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a14	14	15	16	第十四条 給与所得 １ 次条、 第十七条及び第十八条の規定が適用される場合を除くほか、 一方 の締約者の居住者がその勤務について取得する給料、賃金その 他これら に類する報酬に対しては、勤務が他方の締約者内において行われない限 り、 当該一	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a15	15	16	16	第十五条 役員報酬 一方の締約者の居住者が他方の締約者の居住者である法人の役員の資格 で取得する役員報酬その他これに類する支払金に対しては、当該他方の締 約者において租税を課することができる。	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a16	16	16	16	第十六条 芸能人及び運動家 １ 第七条及び第十四条の規定にかかわらず、一方の締約者の居住者が演 劇、映画、ラジオ若しくはテレビジョンの俳優、音楽家その他の芸能人又 は運動家として他方の締約者内で行う個人的活動によって取得する所得 に対しては	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a17	17	16	16	第十七条 退職年金及び離婚扶養料 １ 次条２の規定が適用される場合を除くほか、一方の締約者の居住者 が 受益者である退職年金その他これに類する報酬に対しては、当該一方の 締約者においてのみ租税を課することができる。 ２ 離婚扶養料その他これ	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a18	18	16	17	第十八条 政府職員 １ 政府の職務の遂行として一方の締約者の政府又は一方の締約者の地方 政府若しくは地方公共団体に対し提供される役務につき、 個人に対し、 当 該一方の締約者の政府又は当該一方の締約者の地方政府若しくは地方公 共団体によって	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a19	19	17	17	第十九条 学生 専ら教育を受けるため一方の締約者内に滞在する学生であって、現に他 方の締約者の居住者であるもの又はその滞在の直前に他方の締約者の居住 者であったものがその生計又は教育のために受け取る給付（当該一方の締 約者外から支払われるも	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a20	20	17	17	第二十条 匿名組合 この協定の他の規定にかかわらず、匿名組合契約その他これに類する契 約に関連して匿名組合員が取得する所得及び収益に対しては、当該所得及 び収益が生ずる締約者において当該締約者の法令に従って租税を課するこ とができる。	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a21	21	17	18	第二十一条 その他の所得 １ 一方の締約者の居住者が受益者である所得（源泉地を問わない。）であ って前各条に規定がないもの（以下この条において「その他の所得」とい う。）に対しては、当該一方の締約者においてのみ租税を課することがで きる。 	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a22	22	18	18	第二十二条 二重課税の除去 １ 香港特別行政区外において納付される租税を香港特別行政区の租税か ら控除することに関する香港特別行政区の法令（この条に規定する一般 原則に影響を及ぼさないものに限る。）の規定に従い、香港特別行政区の 居住者であ	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a23	23	19	19	第二十三条 無差別待遇 １ 香港特別行政区内に居住する権利を有する者若しくは香港特別行政区 内に設立された者又は日本国の国民は、 他方の締約者において、 租税又は これに関連する要件であって、特に居住者であるか否かに関し同様の状 況にある者	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a16	16	20	21	第十六条 相互協議手続 一方又は双方の締約者の措置により協定の規定に適合しない課税を受 けたと認める者又は受けることとなると認める者は、その事案につき、 当該一方又は双方の締約者の法令に定める救済手段とは別に、いずれか の締約者の権限のある	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a24	24	20	20	第二十四条 相互協議手続 １ 一方の又は双方の締約者の措置によりこの協定の規定に適合しない課 税を受けたと認める者又は受けることになると認める者は、当該事案に ついて、当該一方の又は双方の締約者の法令に定める救済手段とは別に、 自己が居住者	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a25	25	21	22	第二十五条 情報の交換 １ 両締約者の権限のある当局は、この協定の規定の実施又は両締約者若 しくはそれらの地方政府若しくは地方公共団体が課するすべての種類の 租税に関する両締約者の法令（当該法令に基づく課税がこの協定の規定 に反しない場合に	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a10	10	22	22	第十条２、第十一条２、第十二条２、第十三条６又は第二十一条１に規定す る特典を受けることを当該設定又は移転の主たる目的とする場合には、当 該所得に対しては、これらの規定に定める租税の軽減又は免除を与 えられ ない。 （注）次のＢＥＰＳ防止措	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a26	26	22	22	第二十六条 減免の制限 所得が生ずる基因となる権利又は財産の設定又は移転に関与した者が、	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a27	27	22	23	第二十七条 租税上の特権 この協定のいかなる規定も、国際法の一般原則又は特別の協定に基づく 租税上の特権（領事機関の構成員の租税上の特権を含む。）に影響を及ぼす ものではない。	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a7	7	22	22	第七条 条約の濫用の防止 １ 協定のいかなる規定にもかかわらず、全ての関連する事実及び状況を 考慮して、協定に基づく特典を受けることが当該特典を直接又は間接に 得ることとなる仕組み又は取引の主たる目的の一つであったと判断する ことが妥当であ	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a28	28	23	23	第二十八条 見出し この協定中の条の見出しは、引用上の便宜のためにのみ付されたもので あって、この協定の解釈に影響を及ぼすものではない。	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a29	29	23	23	第二十九条 効力発生 １ 各締約者の政府は、 他方の締約者の政府に対し、 この協定の効力発生の ために必要とされる内部手続が完了したことを確認する通告を行う。こ の協定は、遅い方の通告が受領された日の後三十日目の日に効力を生ず る。 ２ こ	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a30	30	23	27	第三十条 終了 この協定は、一方の締約者によって終了させられる時まで効力を有する。 いずれの一方の締約者も、 その政府が、 この協定の効力発生の日から五年の 期間が満了した後に開始する各暦年の末日の六箇月前までに、他方の締約 者の政府に対し	packs/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-03.txt
