id	pid	page_start	page_end	snippet	core
united-states--usa-st-jp-a1	1	1	3	第一条 １ この条約は、この条約に別段の定めがある場合を除くほか、一方又は双方の締約国の居住者である者に のみ適用する。 ２ この条約の規定は、次のものによって現在又は将来認められる非課税、免税、所得控除、税額控除その 他の租税の減免をいか	packs/united-states--usa-st-jp-pack-00.txt
united-states--usa-st-jp-preamble	preamble	1	1	所得に対する租税に関する二重課税の回避及び脱税の防止のための日本国政府とアメリカ合衆国政府との間の条約 日本国政府及びアメリカ合衆国政府は、所得に対する租税に関し、二重課税を回避し及び脱税を防止するための新たな条約を締結することを希望 して	packs/united-states--usa-st-jp-pack-00.txt
united-states--usa-st-jp-a2	2	3	4	第二条 １ この条約は、次の租税について適用する。 日本国については、 (a) 所得税 (i) 法人税 (ii) （以下「日本国の租税」という。） 合衆国については、内国歳入法によって課される連邦所得税（社会保障税を除く。以下「合衆国の租 	packs/united-states--usa-st-jp-pack-00.txt
united-states--usa-st-jp-a3	3	4	7	第三条 １ この条約の適用上、文脈により別に解釈すべき場合を除くほか、 「日本国」とは、地理的意味で用いる場合には、日本国の租税に関する法令が施行されているすべて (a)の領域（領海を含む。）及びその領域の外側に位置する区域で日本国が国際法	packs/united-states--usa-st-jp-pack-00.txt
united-states--usa-st-jp-a4	4	7	12	第四条 １ この条約の適用上、「一方の締約国の居住者」とは、当該一方の締約国の法令の下において、住所、居 所、市民権、本店又は主たる事務所の所在地、法人の設立場所その他これらに類する基準により当該一方の締約国において課税を受けるべきものとさ	packs/united-states--usa-st-jp-pack-00.txt
united-states--usa-st-jp-a5	5	13	15	第五条 １ この条約の適用上、「恒久的施設」とは、事業を行う一定の場所であって企業がその事業の全部又は一 部を行っている場所をいう。 ２ 「恒久的施設」には、特に、次のものを含む。 事業の管理の場所 (a) 支店 (b) 事務所 (c) 工	packs/united-states--usa-st-jp-pack-00.txt
united-states--usa-st-jp-a6	6	15	16	第六条 １ 一方の締約国の居住者が他方の締約国内に存在する不動産から取得する所得（農業又は林業から生ずる 所得を含む。）に対しては、当該他方の締約国において租税を課することができる。 ２ この条約において、「不動産」とは、当該財産が存在する	packs/united-states--usa-st-jp-pack-02.txt
united-states--usa-st-jp-a7	7	16	18	第七条 １ 一方の締約国の企業の利得に対しては、その企業が他方の締約国内にある恒久的施設を通じて当該他方 の締約国内において事業を行わない限り、当該一方の締約国においてのみ租税を課することができる。一方の締約国の企業が他方の締約国内にある恒	packs/united-states--usa-st-jp-pack-00.txt
united-states--usa-st-jp-a8	8	18	19	第八条 １ 一方の締約国の企業が船舶又は航空機を国際運輸に運用することによって取得する利得に対しては、当 該一方の締約国においてのみ租税を課することができる。 ２ この条の適用上、船舶又は航空機を運用することによって取得する利得には、船舶又	packs/united-states--usa-st-jp-pack-01.txt
united-states--usa-st-jp-a9	9	19	21	第九条 １ 次の 又は に該当する場合であって、そのいずれの場合においても、商業上又は資金上の関係におい (a) (b) て、双方の企業の間に、独立の企業の間に設けられる条件と異なる条件が設けられ又は課されているときは、その条件がないとした	packs/united-states--usa-st-jp-pack-01.txt
united-states--usa-st-jp-a10	10	21	22	第十条 １ 一方の締約国の居住者である法人が他方の締約国の居住者に支払う配当に対しては、当該他方の締約国 において租税を課することができる。 ２ １の配当に対しては、これを支払う法人が居住者とされる締約国においても、当該締約国の法令に従っ 	packs/united-states--usa-st-jp-pack-01.txt
united-states--usa-st-jp-a22	22	22	22	第二十二条１ 又は に該当する法人 (i) (c) (i) (ii)	packs/united-states--usa-st-jp-pack-02.txt
