id	pid	page_start	page_end	snippet	core
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-preamble	preamble	1	3	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得及び譲渡収益に対する租税に関する二重課 税の回避及び脱税の防止のための日本国とグレートブリテン及び北アイル ランド連合王国との間の条約」に係る統	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-00.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a1	1	3	4	第一条 この条約は、一方又は双方の締約国の居住者である者に適用する。 （注） 次のＢＥＰＳ防止措置実施条約第三条１ （同条３の規定による修正の 後のもの）の規定は、条約第四条５の規定に代わる。	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-00.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a6	6	3	3	第六条 対象租税協定の目的 両国間の経済関係の一層の発展を図ること及び租税に関する両国間の協 力を強化することを希望し、 所得及び譲渡収益に対する租税に関し、 二重課税を回避し、 及び脱税を防 止するための新たな条約を締結することを希望して	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-01.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a6	6	3	3	第六条 対象租税協定の目的 条約の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約国以外の国又は地域の居住者の間接的な利益のために 条約において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-01.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a2	2	4	4	第二条 １ この条約は、次の租税について適用する。 (a) 日本国については、 (i) 所得税 (ii) 法人税 (iii) 復興特別所得税 (iv) 復興特別法人税 (v) 住民税 （以下「日本国の租税」という。） (b) 英国については	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-00.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a3	3	4	4	第三条 課税上存在しない団体 １ 条約の適用上、いずれかの締約国の租税に関する法令の下において全 面的若しくは部分的に課税上存在しないものとして取り扱われる団体若 しくは仕組みによって又はこのような団体若しくは仕組みを通じて取得 される所得	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-04.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a3	3	5	6	第三条 １ この条約の適用上、文脈により別に解釈すべき場合を除くほか、 (a) 「英国」とは、グレートブリテン及び北アイルランドをいい、大陸 棚に関する英国の法令により、かつ、国際法に従い、指定された英国 の領海の外側に位置する区域であって	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-04.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a4	4	6	7	第四条 １ この条約の適用上、 「一方の締約国の居住者」とは、当該一方の締約国 の法令の下において、住所、居所、本店又は主たる事務所の所在地、事業 の管理の場所、法人の設立場所その他これらに類する基準により当該一 方の締約国において課税を受	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-00.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a4	4	7	8	第四条 双方居住者に該当する団体 １ 条約第四条１の規定によって両締約国の居住者に該当する者で個人以 外のものについては、両締約国の権限のある当局は、その者の事業の実 質的な管理の場所、その者が設立された場所その他関連する全ての要因 を考慮	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-00.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a13	13	9	10	第十三条 特定の活動に関する除外を利用した恒久的施設の地位 の人為的な回避 ４ 条約第五条４の規定は、事業を行う一定の場所を使用し、若しくは保 有する企業又は当該企業と密接に関連する企業が当該一定の場所又は当 該一定の場所が存在する締約国内	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-03.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a5	5	9	9	第五条 １ この条約の適用上、 「恒久的施設」とは、事業を行う一定の場所であっ て企業がその事業の全部又は一部を行っているものをいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c) 事務所 	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-01.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a15	15	11	11	第十五条 企業と密接に関連する者の定義 １ 条約第五条の規定の適用上、ある者とある企業とは、全ての関連する 事実及び状況に基づいて、一方が他方を支配している場合又は両者が同 一の者若しくは企業によって支配されている場合には、密接に関連する 	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-02.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a6	6	11	11	第六条 １ 一方の締約国の居住者が他方の締約国内に存在する不動産から取得す る所得（農業又は林業から生ずる所得を含む。）に対しては、当該他方の 締約国において租税を課することができる。 ２ 「不動産」とは、当該財産が存在する締約国の法令にお	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-01.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a7	7	11	12	第七条 １ 一方の締約国の企業の利得に対しては、その企業が他方の締約国内に ある恒久的施設を通じて当該他方の締約国内において事業を行わない限 り、 当該一方の締約国においてのみ租税を課することができる。 一方の締 約国の企業が他方の締約国内	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-03.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a8	8	12	13	第八条 １ 一方の締約国の企業が船舶又は航空機を国際運輸に運用することに よ って取得する利得に対しては、当該一方の締約国においてのみ租税を課 することができる。 ２ この条の規定の適用上、船舶又は航空機を国際運輸に運用することに よって取	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-01.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a17	17	13	14	第十七条 対応的調整 １ 一方の締約国が、他方の締約国において租税を課された当該他方の締 約国の企業の利得を当該一方の締約国の企業の利得に算入して租税を課 する場合において、その算入された利得が、双方の企業の間に設けられ た条件が独立の企業	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-02.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a9	9	13	13	第九条 １ 次の(a)又は(b)に該当する場合であって、そのいずれの場合において も、商業上又は資金上の関係において、双方の企業の間に、独立の企業の 間に設けられる条件と異なる条件が設けられ、又は課されているときは、 その条件がないとしたな	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-01.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a10	10	14	15	第十条 １ 一方の締約国の居住者である法人が他方の締約国の居住者に支払う配 当に対しては、当該他方の締約国において租税を課することができる。 ２ １に規定する配当に対しては、これを支払う法人が居住者とされる一 方の締約国においても、当該一方	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-01.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a11	11	16	17	第十一条 １ 一方の締約国内において生じ、他方の締約国の居住者が受益者である 利子に対しては、当該他方の締約国においてのみ租税を課することがで きる。 ２ １の規定にかかわらず、債務者若しくはその関係者の収入、売上げ、所 得、 利得その他の	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-03.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a12	12	17	18	第十二条 １ 一方の締約国内において生じ、他方の締約国の居住者が受益者である 使用料に対しては、当該他方の締約国においてのみ租税を課することが できる。 ２ この条において、「使用料」とは、文学上、芸術上若しくは学術上の著 作物（映画フィル	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-02.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a13	13	18	19	第十三条 １ 一方の締約国の居住者が第六条に規定する不動産であって他方の締約 国内に存在するものの譲渡によって取得する収益に対しては、当該他方 の締約国において租税を課することができる。 ２ 一方の締約国の居住者が法人の株式又は組合若しくは	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-03.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a14	14	19	20	第十四条 １ 次条、 第十七条及び第十八条の規定が適用される場合を除くほか、 一方 の締約国の居住者がその勤務について取得する給料、賃金その他これら に類する報酬に対しては、勤務が他方の締約国内において行われない限 り、 当該一方の締約国に	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-02.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a15	15	20	20	第十五条 一方の締約国の居住者が他方の締約国の居住者である法人の役員の資格 で取得する役員報酬その他これに類する支払金に対しては、当該他方の締 約国において租税を課することができる。	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-02.txt
united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-a16	16	20	20	第十六条 １ 第七条及び第十四条の規定にかかわらず、一方の締約国の居住者が演 劇、映画、ラジオ若しくはテレビジョンの俳優、音楽家その他の芸能人又 は運動家として他方の締約国内で行う個人的活動によって取得する所得 に対しては、当該他方の締約国	packs/united-kingdom--synthesizedtextforjapan-unitedkingdom-jp-pack-03.txt
