id	pid	page_start	page_end	snippet	core
india--india-text-rev-jpn-preamble	preamble	1	3	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得に対する租税に関する二重課税の回避及び 脱税の防止のための日本国政府とインド共和国政府との間の条約」に係る 統合条文 この文書は、日本国及びイン	packs/india--india-text-rev-jpn-pack-00.txt
india--india-text-rev-jpn-a1	1	3	3	第一条 この条約は、一方又は双方の締約国の居住者である者に適用する。	packs/india--india-text-rev-jpn-pack-00.txt
india--india-text-rev-jpn-a2	2	3	4	第二条 １ この条約の対象である租税は、次のものとする。 (a) 日本国においては、 (i) 所得税 (ii) 法人税 （以下「日本国の租税」という。） (b) インドにおいては、 所得税（加重税を含む。） （以下「インドの租税」という。）	packs/india--india-text-rev-jpn-pack-00.txt
india--india-text-rev-jpn-a6	6	3	3	第六条 対象租税協定の目的 条約の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約国以外の国又は地域の居住者の間接的な利益のために 条約において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	packs/india--india-text-rev-jpn-pack-00.txt
india--india-text-rev-jpn-a3	3	4	5	第三条 １ この条約の適用上、文脈により別に解釈すべき場合を除くほか、 (a) 「日本国」とは、地理的意味で用いる場合には、日本国の租税に関 する法令が施行されているすべての領域（領海を含む。）及びその領 域の外側に位置する水域で日本国が国	packs/india--india-text-rev-jpn-pack-00.txt
india--india-text-rev-jpn-a4	4	5	5	第四条 １ この条約の適用上、 「一方の締約国の居住者」とは、当該一方の締約国 の法令の下において、住所、居所、本店又は主たる事務所の所在地その他 これらに類する基準により当該一方の締約国において課税を受けるべき ものとされる者をいう。 ２	packs/india--india-text-rev-jpn-pack-00.txt
india--india-text-rev-jpn-a4	4	5	5	第四条 双方居住者に該当する団体 １ 条約第四条１の規定によって両締約国の居住者に該当する者で個人以 外のものについては、両締約国の権限のある当局は、その者の事業の実 質的な管理の場所、その者が設立された場所その他関連する全ての要因 を考慮	packs/india--india-text-rev-jpn-pack-00.txt
india--india-text-rev-jpn-a5	5	5	7	第五条 １ この条約の適用上、 「恒久的施設」とは、事業を行う一定の場所であっ て企業がその事業の全部又は一部を行っている場所をいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c) 事務所 	packs/india--india-text-rev-jpn-pack-00.txt
india--india-text-rev-jpn-a13	13	7	7	第十三条 特定の活動に関する除外を利用した恒久的施設の地位 の人為的な回避 ２ 条約第五条の規定にかかわらず、次の活動を行う場合には、 「恒久的施 設」に当たらないものとする。ただし、その活動（次の(c)の規定に該当 する場合には、次の(c	packs/india--india-text-rev-jpn-pack-01.txt
india--india-text-rev-jpn-a13	13	7	8	第十三条 特定の活動に関する除外を利用した恒久的施設の地位 の人為的な回避 ４ 条約第五条６の規定は、事業を行う一定の場所を使用し、若しくは保 有する企業又は当該企業と密接に関連する企業が当該一定の場所又は当 該一定の場所が存在する締約国内	packs/india--india-text-rev-jpn-pack-01.txt
india--india-text-rev-jpn-a12	12	8	9	第十二条 問屋契約及びこれに類する方策を通じた恒久的施設の 地位の人為的な回避 １ 条約第五条の規定にかかわらず、ＢＥＰＳ防止措置実施条約第十二条 ２の規定が適用される場合を除くほか、一方の締約国内において企業に 代わって行動する者が、その	packs/india--india-text-rev-jpn-pack-01.txt
india--india-text-rev-jpn-a12	12	9	9	第十二条 問屋契約及びこれに類する方策を通じた恒久的施設の 地位の人為的な回避 ２ ＢＥＰＳ防止措置実施条約第十二条１の規定は、一方の締約国内にお いて他方の締約国の企業に代わって行動する者が、当該一方の締約国内 において独立の代理人として	packs/india--india-text-rev-jpn-pack-01.txt
