id	pid	page_start	page_end	snippet	core
p135-4.1	4.1	135	135	本章は、移転価格に関する紛争が、納税者と税務当局間及び異なった税務当 局間に生じる場合に、これらを極小化及び解決するために適用することができ	packs/ch04-pack-00.txt
p135-4.2	4.2	135	135	二以上の税務当局が独立企業の条件の判断において異なった立場を取った場 合には、二重課税が発生するであろう。二重課税とは所得が異なった納税者の	packs/ch04-pack-00.txt
p135-4.3	4.3	135	136	本章では移転価格の調整によって引き起こされた紛争の解決や二重課税の 回避のためのいくつかの税務執行上のアプローチを検討する。B 節では税務当	packs/ch04-pack-00.txt
p136-4.4	4.4	136	136	租税の遵法的行動の施策は各加盟国においてその国内法及び国内執行手続に 基づいて開発され、実施されている。国内における多くの租税の遵法的行動の	packs/ch04-pack-00.txt
p136-4.5	4.5	136	137	本節では税務管轄が納税者及び他の税務管轄に対して公正である形で、移転 価格規則を執行することを助けるために、特別な考慮を受け入れるべき移転価	packs/ch04-pack-00.txt
p137-4.6	4.6	137	137	調査の方法は OECD 加盟国間で千差万別である。手続上の差異は、制度や税 務行政の構造、地理的な広さやその国の人口、国内経済及び国際貿易の	packs/ch04-pack-00.txt
p137-4.7	4.7	137	137	移転価格事案は、税務当局及び納税者の双方にとって通常の調査や調査の実 施に対して特別な課題をもたらすであろう。移転価格事案は事実集約的なもの	packs/ch04-pack-00.txt
p137-4.8	4.8	137	137	移転価格は厳密な科学ではないので、いつでも単一の正確な独立企業間価格 を決定できるとは限らないであろう。むしろ、第 3 章で認識したように、	packs/ch04-pack-00.txt
p137-4.9	4.9	137	137	困難な移転価格事案においては、評価すべき事実の複雑さゆえに、たとえ納 税者が最大の注意を払っても善意の過失を犯す可能性がある。更に、税務調査	packs/ch04-pack-00.txt
p137-4.10	4.10	137	138	税務当局は、その調査資源を割り振る際に、納税者の価格設定過程、例えば その多国籍企業グループはプロフィットセンターをベースに運営されているか	packs/ch04-pack-00.txt
p138-4.11	4.11	138	138	調査の方法と同様に税務事案における挙証責任も OECD 加盟国間で異な っている。ほとんどの管轄において、税務当局は納税者の部内的処理(例：	packs/ch04-pack-00.txt
p138-4.12	4.12	138	138	挙証責任に関するルールが税務当局と納税者の態度の行動に与える影響を 考慮すべきである。例えば、国内法によって挙証責任が税務当局側にある場合、	packs/ch04-pack-00.txt
p138-4.13	4.13	138	138	挙証責任が納税者側にある管轄においては、税務当局は法律確固たる根拠 がなく納税者に対して増額更正する自由はない。例えば、OECD 加盟国の税	packs/ch04-pack-00.txt
p138-4.14	4.14	138	139	移転価格問題が発生した場合、仮にこれらの規則に内在する厳格な法的権利 が適正な行動の指針として用いられた場合には、OECD 加盟国間における	packs/ch04-pack-00.txt
