id	pid	page_start	page_end	snippet	core
p224-6.81	6.81	224	224	グループ名、商号及び同様の無形資産についての使用に対して支払われる独 立企業間価格に関して、疑問が提示されることはよくある。このような疑問は	packs/ch06-pack-03.txt
p224-6.82	6.82	224	224	グループの 1メンバーが商標又はグループ名を冠したその他の無形資産の所 有者である場合や、グループ名の使用によってこのような無形資産を所有す	packs/ch06-pack-03.txt
p224-6.83	6.83	224	225	グループ名の対価を算定するに当たり、グループ名の使用により名称使用者 に帰属する財務上の便益、代替的な選択肢による費用及び収益、果たす機能、	packs/ch06-pack-03.txt
p225-6.84	6.84	225	225	既存の成功事業が別の成功事業に取得され、その取得された事業が取得した 事業を示す名称、商標又はその他のブランドを使用する場合、このような使用	packs/ch06-pack-03.txt
p225-6.85	6.85	225	225	取得した側は、取得された事業の既存の地位を最大限に活用し、自身のブラ ンドを取得された事業において利用することにより、取得された事業の営業地	packs/ch06-pack-03.txt
p225-6.86	6.86	225	225	無形資産が関連する移転価格分析の初期段階において、移転価格上の論点に 関連する無形資産を具体的に特定すること、及び当該無形資産の所有者を特定	packs/ch06-pack-03.txt
p225-6.87	6.87	225	225	移転価格算定上、無形資産の特定及び検討の対象となる無形資産が関連する 取引には、一般的に二つの種類がある。これらは、（i）無形資産又は無形資	packs/ch06-pack-03.txt
p225-6.88	6.88	225	226	関連者間取引において、無形資産に係る権利そのものが移転されることがあ る。このような取引は、当該無形資産に係る全ての権利（例：無形資産の売却	packs/ch06-pack-03.txt
p226-6.89	6.89	226	226	無形資産又は無形資産に係る権利の移転に関する取引においては、関連者間 で移転された無形資産及びその権利の性質を具体的に特定することが重要であ	packs/ch06-pack-03.txt
p226-6.90	6.90	226	226	新たな無形資産や無形資産を使用した新製品をさらに開発する際における、 当該無形資産の使用に関するライセンス及び類似の取決めに課せられる制約は	packs/ch06-pack-03.txt
p226-6.91	6.91	226	227	第 1 章 D.1.1 の規定は、無形資産又は無形資産に係る権利の移転に関する取 引の具体的な性質の特定、移転された無形資産の性質の特定、及	packs/ch06-pack-03.txt
p227-6.92	6.92	227	227	無形資産（無形資産に係る限定的な権利を含む。）は、個別に又は他の無形 資産と併せて移転されることがある。無形資産が組み合わされて移転される取	packs/ch06-pack-04.txt
p227-6.93	6.93	227	227	一つ目は、異なる無形資産の相互作用とその経済的効果である。無形資産の 中には、単体で取り扱われた場合より他の無形資産と組み合わされることによ	packs/ch06-pack-04.txt
p227-6.94	6.94	227	227	例えば、医薬品は三つ以上の無形資産と関連付けられることが多い。医薬品 の有効成分が複数の特許で保護されている場合がある。医薬品は試験過程を経	packs/ch06-pack-04.txt
p227-6.95	6.95	227	228	二つ目は、移転した全ての無形資産が特定されていることの重要性である。 例えば、複数の無形資産が相互に深く関連しているため、他の無形資産を移転	packs/ch06-pack-04.txt
p228-6.96	6.96	228	228	比較可能な状況において非関連者が実質的に分離しないであろう無形資産を、 納税者又は税務当局が、人為的に分離することを求める状況を特定すること	packs/ch06-pack-04.txt
