id	pid	page_start	page_end	snippet	core
p105-2.161	2.161	105	105	いずれの取引単位利益分割法の適用においても、後知恵なしで手法が適用さ れることを確保するよう注意を払わなければならない。パラグラフ 3.74	packs/ch02-pack-06.txt
p105-2.162	2.162	105	105	最も一般的に、取引単位利益分割法の下での分割対象利益は、営業利益であ る。これを基に取引単位利益分割法を適用することで、多国籍企業の収入及び	packs/ch02-pack-06.txt
p105-2.163	2.163	105	106	つまり、分割すべき利益の算定方法は、取引の正確な描写に依存する。例え ば、もし取引の正確な描写によって、当事者が販売数量及び価格に影響する市	packs/ch02-pack-06.txt
p106-2.164	2.164	106	106	例えば、製造に関する専門性及びユニークで価値ある無形資産を有する 2 つ の関連企業が、革新的で複雑な製品を製造するための無形資産への貢献に	packs/ch02-pack-06.txt
p106-2.165	2.165	106	106	第2章別添 IIの事例 14は、本節の原則を示している。 C.5. 利益の分割	packs/ch02-pack-06.txt
p106-2.166	2.166	106	107	利益は、取引に対する各当事者の相対的な貢献を反映し、それによって独立 企業間において得られたであろう利益の分割に近似させるような経済的に合理	packs/ch02-pack-06.txt
p107-2.167	2.167	107	107	ありうるアプローチとしては、比較可能な非関連者間取引における実際の利 益分割に基づいて合算利益を分割するということがある。事案の事実と状況に	packs/ch02-pack-06.txt
p107-2.168	2.168	107	107	ただし、このような形で利用可能な、信頼できる比較対象データを見つける ことは困難な場合がある。しかしながら、外部市場データは、取引への各関連	packs/ch02-pack-06.txt
p107-2.169	2.169	107	107	前述の通り、独立企業間では、利益の創出に対する各当事者の相対的な貢献 に基づいて利益を分割すると想定される。取引単位利益分割法の下での合算利	packs/ch02-pack-06.txt
p107-2.170	2.170	107	108	事案の事実と状況に応じて、利益分割指標は、数値になること（例えば、比 較対象取引における独立した当事者間が達成する類似の分割の証拠に基づく 	packs/ch02-pack-06.txt
p108-2.171	2.171	108	108	資産や資本（例えば、営業資産、固定資産 （例えば、生産資産、小売資産、 IT 資産）、無形資産）又は原価（例えば、研究開発、エンジニアリング	packs/ch02-pack-06.txt
p108-2.172	2.172	108	108	特定の事例の状況において適切となり得るその他の利益分割指標には、売上 高の増加分又は従業員の報酬（取引の価値を生み出す上で重要な機能に従事す	packs/ch02-pack-06.txt
p108-2.173	2.173	108	108	納税者及びその関連者の詳細な機能分析を含むローカル・ファイルに加え、 多国籍企業グループのマスター・ファイルも、適切な利益分割指標の決定に関	packs/ch02-pack-06.txt
p108-2.174	2.174	108	109	合算利益の分割を裏付けるのに十分に信頼性のある比較可能な非関連者間取 引が欠けている場合、内部データを考慮するべきであり、これは利益分割の独	packs/ch02-pack-06.txt
p109-2.175	2.175	109	109	例えば、資産ベースの利益分割指標を使用する場合、それは取引当事者の貸 借対照表から抽出されたデータに基づいているかもしれない。納税者の全ての	packs/ch02-pack-06.txt
p109-2.176	2.176	109	109	同様に、納税者の損益計算書から抽出されたデータに基づく原価ベースの利 益分割指標が使用される場合、当該関連者間取引に関係する費用と利益分割指	packs/ch02-pack-06.txt
p109-2.177	2.177	109	109	利益分割指標が原価会計システムに基づいている場合にも、内部データの利 用が有効であろう。例えば、取引の一部に携わっている従業員の費用、特定の	packs/ch02-pack-06.txt
p109-2.178	2.178	109	110	内部データは、関連者間取引の各当事者の貢献の価値を評価するために不可 欠である。そのような価値の決定は、関連者間取引の各当事者によってもたら	packs/ch02-pack-06.txt
p110-2.179	2.179	110	110	資産ベース又は資本ベースの利益分割指標は、有形若しくは無形資産又は使 用資本と、関連者間取引における価値の創出との間に強い相関がある場合に使	packs/ch02-pack-06.txt
p110-2.180	2.180	110	110	取引単位利益分割法が最適な手法と思われる取引において、一又は複数の当 事者が無形資産の形で寄与している場合、その特定及び評価の両面で難しい課	packs/ch02-pack-06.txt
p110-2.181	2.181	110	110	相対的な発生費用と寄与された相対的な価値との間に強い相関関係が特定で きる場合には、費用ベースの利益分割指標が適切であるかもしれない。例えば	packs/ch02-pack-06.txt
p110-2.182	2.182	110	111	適切な原価ベースの利益分割指標の特定及び適用においては、いくつかの問 題を考慮する必要があるかもしれない。考えられる問題の 1 つとして、当	packs/ch02-pack-07.txt
p111-2.183	2.183	111	111	一部の事案において、原価ベースの分割指標の信頼性における重要な問題は、 利益分割指標（例えば、資産、原価その他）を決定するに当たって考慮すべ	packs/ch02-pack-07.txt
p111-2.184	2.184	111	111	パラグラフ 2.1-2.12は、事案の状況に最も適した移転価格算定手法の選択につ いての指針を提供している。	packs/ch02-pack-07.txt
p111-2.185	2.185	111	112	本ガイドラインで論じたとおり、取引単位営業利益法の使用に関しては懸念が 存在し、特に、関連者間取引と比較対象の非関連者間取引との間の重要な差	packs/ch02-pack-07.txt
p112-2.186	2.186	112	112	取引単位利益法の使用が必要であるかもしれないという認識は、独立企業であ れば価格設定の際にこの手法を使用するであろうということを勧告するもの	packs/ch02-pack-07.txt
p112-2.187	2.187	112	113	あらゆる場合において、伝統的取引基準法と併せて又は単独で、特定の事案に 適用される取引単位利益法が、独立企業原則に沿った回答を生むことができ	packs/ch02-pack-07.txt
