id	pid	page_start	page_end	snippet	core
p053-1.161	1.161	53	53	パラグラフ 9.126-9.131 の指針に従い、ロケーション・セービングが複数の 関連者間でどのように配分されるかを決定する場合、以下の検	packs/ch01-pack-07.txt
p053-1.162	1.162	53	53	機能分析により、顧客又はサプライヤーに配分されないロケーション・セ ービングの存在が明らかになった場合、そして現地市場における比較可能な企業	packs/ch01-pack-07.txt
p053-1.163	1.163	53	53	現地市場において信頼に足る比較対象が存在しない場合、多国籍企業グル ープのメンバー間におけるロケーション・セービングの存在や配分に関する決定	packs/ch01-pack-07.txt
p053-1.164	1.164	53	54	ビジネスを展開する現地市場の特徴は、関連者間取引の独立企業間価格に 影響を与えることがある。ロケーション・セービングは現地市場の特徴に起因す	packs/ch01-pack-07.txt
p054-1.165	1.165	54	54	このような現地市場の特徴に対して比較可能性の差異調整が必要かを評価 する場合、最も信頼し得るアプローチは、類似する機能を果たし、類似するリス	packs/ch01-pack-07.txt
p054-1.166	1.166	54	54	合理的に信頼し得る現地市場の比較対象を把握できない場合、現地市場の 特徴に対する適切な比較可能性の差異調整の決定に当たっては、関連する事実及	packs/ch01-pack-07.txt
p054-1.167	1.167	54	54	合理的に信頼し得る現地市場の比較対象を描写できない場合、複数の異な る文脈において、現地市場の特徴に関する比較可能性の差異調整が求められるか	packs/ch01-pack-07.txt
p054-1.168	1.168	54	55	また、関連者間の事業再編又は無形資産の譲渡によって、一方の取引当事 者が現地市場のメリットを享受するかもしれないし、事業再編又は無形資産の譲	packs/ch01-pack-07.txt
p055-1.169	1.169	55	55	移転価格分析に当たり、現地市場の特徴（無形資産ではない）と、市場で のビジネスに必要な契約上の権利、政府の許認可あるいはノウハウ（無形資産に	packs/ch01-pack-07.txt
p055-1.170	1.170	55	55	例えば、ある国では、投資マネジメントビジネスの展開にあたり、規制許 認可が必要であり、このような許認可を付与する外資系企業の数を制限している	packs/ch01-pack-07.txt
p055-1.171	1.171	55	56	また、比較可能性分析及び機能分析により、地理的市場で特定の役務を提 供する前提条件として、政府の事業許認可が必要と示されることがある。しかし	packs/ch01-pack-07.txt
p056-1.172	1.172	56	56	他にはないような資格や経験を有する重要な従業員を集めることに成功し ている企業がある。そのような従業員グループが、当該従業員グループが提供す	packs/ch01-pack-07.txt
p056-1.173	1.173	56	56	事業再編などの取引によっては、取引の一環として、ある関連者から別の 関連者に集合労働力が移転することがある。この場合、他の事業資産とともに集	packs/ch01-pack-07.txt
p056-1.174	1.174	56	56	前述のパラグラフの目的は、多国籍企業グループのメンバー間での個々の 従業員の移転や出向に対し、一般的な問題として、個別に対価を支払うべきであ	packs/ch01-pack-07.txt
p056-1.175	1.175	56	57	しかし、複数の従業員の移転や出向の結果、事実と状況によるが、ある関 連者から別の関連者に対して価値あるノウハウなどの無形資産が譲渡されるとい	packs/ch01-pack-07.txt
p057-1.176	1.176	57	57	さらに、労働力を構成する従業員が移転しなくとも、特別なスキルや経験 を有する集合労働力にアクセスすることにより、譲渡された無形資産などの資産	packs/ch01-pack-07.txt
p057-1.177	1.177	57	57	多国籍企業グループのシナジーにより、比較可能性の問題及び比較可能性 の差異調整の必要性が発生する可能性がある。多国籍企業グループ及び関連者は	packs/ch01-pack-07.txt
p057-1.178	1.178	57	58	本ガイドラインのパラグラフ 7.13 では、関連者が大規模な多国籍企業グル ープに属するというだけで偶発的な便益を得た場合、グループ間でサー	packs/ch01-pack-07.txt
