id	pid	page_start	page_end	snippet	core
p113-3.1	3.1	113	113	比較可能性に関する一般的な指針は、第 1章 Dに記載されている。定義上、 比較とは二つの条件、すなわち、調査対象の関連者間取引と、比較可能性	packs/ch03-pack-00.txt
p113-3.2	3.2	113	113	最も適切な移転価格算定手法の選択（パラグラフ 2.2 参照）及び適用という プロセスの一環として、比較可能性分析は、常に、最も信頼できる比較	packs/ch03-pack-00.txt
p113-3.3	3.3	113	114	プロセスの透明性を保つため、適用した比較対象の信頼性を評価できる適切 な根拠情報を他の関係者（すなわち税務調査官、納税者又は外国の CA（権	packs/ch03-pack-00.txt
p114-3.4	3.4	114	115	以下に示すのは、比較可能性分析を行う際の一般的なプロセスである。この プロセスは、優れた慣行と認められているものと思われるが、義務的なもので	packs/ch03-pack-00.txt
p115-3.5	3.5	115	115	実務上、このプロセスは直線的なものではない。特に、ステップ 5-7 につい ては、十分な結論が得られるまで、すなわち最も適切な手法が選択され	packs/ch03-pack-00.txt
p115-3.6	3.6	115	115	取引価格の設定、モニタリング及び検証のためのプロセスに関する議論につ いては、パラグラフ 3.82参照。 A.2 納税者状況についての広範な	packs/ch03-pack-00.txt
p115-3.7	3.7	115	115	「広範な分析」は、比較可能性分析において不可欠なステップである。これ は、産業上、競争上、経済上及び規制上の要素並びにその他の要素で納税者及	packs/ch03-pack-00.txt
p115-3.8	3.8	115	115	調査対象となっている関連者間取引の検討は、検証対象者の選択（必要な場 合）、事案の状況に応じた最も適切な移転価格算定手法の選択と適用、検証の	packs/ch03-pack-00.txt
p115-3.9	3.9	115	116	理想的には、独立企業間の条件の最も正確な近似値を得るため、取引ごとに 独立企業原則を適用すべきである。しかし、個々の取引が密接に結びついてい	packs/ch03-pack-00.txt
p116-3.10	3.10	116	116	納税者の取引が包括的に扱われることがある他の例としては、他に、ポート フォリオアプローチがある。ポートフォリオアプローチとは、納税者が、必ず	packs/ch03-pack-00.txt
p116-3.11	3.11	116	117	関連者間で個々に契約されている取引について、その条件が独立企業間のも のであるかを判断するため、包括的に評価する必要があるかもしれない一方で	packs/ch03-pack-00.txt
p117-3.12	3.12	117	117	非関連者間取引においてでさえ、パッケージ取引は、国内法や租税条約に基 づく税務上の取扱いに従った要素について、一体化することがある。例えば、	packs/ch03-pack-00.txt
p117-3.13	3.13	117	117	意図的相殺とは、関連者が意図的に関連者間取引の条件に組み込む相殺のこ とである。これは、あるグループのメンバーが他のメンバーに便益を提供する	packs/ch03-pack-00.txt
p117-3.14	3.14	117	118	意図的相殺は、その規模及び複雑性において様々であるかもしれない。相殺 は、取引間の単純なバランス（例えば、製品製造に用いる原材料を安価で提供	packs/ch03-pack-00.txt
p118-3.15	3.15	118	118	意図的相殺の認識は、税務上、関連者間取引の移転価格は独立企業原則に従 うものでなければならないという基本的な要件を変更するものではない。納税	packs/ch03-pack-00.txt
p118-3.16	3.16	118	118	個々の取引が独立企業原則を満たしているか否かを判断するためには、それ らを個別に評価する必要があるかもしれない。取引をまとめて分析する場合、	packs/ch03-pack-00.txt
p118-3.17	3.17	118	118	納税者は、課税所得を意図せず過大に申告していたとして、調査の際に移転 価格の減額調整を求めることがある。税務当局は、自らの裁量において、この	packs/ch03-pack-00.txt
p118-3.18	3.18	118	118	第 2 章で述べた原価基準法、再販売価格基準法又は取引単位営業利益法を適 用する場合、検討の基準となる財務指標（原価へのマークアップ、粗利益	packs/ch03-pack-00.txt
p118-3.19	3.19	118	119	これは、以下のように説明することができる。A社は、2種類の製品 P1と P2 を製造し、それを他国の関連者である B社に販売しているとする。	packs/ch03-pack-00.txt
p119-3.20	3.20	119	119	事案の状況に最も適した移転価格算定手法の選択と適用のためには、調査対 象の関連者間取引に関する比較可能性の要素についての情報、特に、関連者間	packs/ch03-pack-00.txt
p119-3.21	3.21	119	119	事案の状況に最も適切な移転価格算定手法が、パラグラフ 2.1-2.12 の指針に 基づいて取引単位利益分割法に決定された場合、全ての取引の当	packs/ch03-pack-00.txt
p119-3.22	3.22	119	120	パラグラフ 2.1-2.12 の指針に基づいて決定された事案の状況に最も適切な移 転価格算定手法が片側検証手法である場合、パラグラフ 3.2	packs/ch03-pack-00.txt
p120-3.23	3.23	120	120	上述のとおり、移転価格算定分析に当たっては、国外関連者の利用可能な情 報が必要になるが、情報の性質及び範囲は、移転価格算定手法によって異なる	packs/ch03-pack-00.txt
p120-3.24	3.24	120	120	比較可能な非関連間取引とは、調査対象の関連者間取引と比較することが可 能な、二つの非関連者の間の取引である。これは、関連者間取引の一方の当事	packs/ch03-pack-00.txt
p120-3.25	3.25	120	120	納税者の関連者間取引を同一の又は他の多国籍企業グループが行った他の関 連者間取引と比較することは、独立企業原則の適用としては不適切で、したが	packs/ch03-pack-01.txt
p120-3.26	3.26	120	120	少数株主は、納税者の関連者間取引の結果を独立企業間のものに近づける一 つの要因であるかもしれないが、それ自体では決定的なものではない。少数株	packs/ch03-pack-01.txt
p120-3.27	3.27	120	121	パラグラフ 3.4 で述べた一般的なプロセスのステップ 4 は、既存の内部比較 対象の検討である（そのような比較対象が存在する場合）。内部比	packs/ch03-pack-01.txt
p121-3.28	3.28	121	121	一方、常に、内部比較対象がより信頼性があるわけではなく、また、納税者 と非関連者との間の取引であればどのようなものでも当該納税者が行った関連	packs/ch03-pack-01.txt
