id	pid	page_start	page_end	snippet	core
p483-1.1	1.1	483	483	租税条約、TIEAなどの情報交換取決め  交換される情報の秘密保持及び使用方法の本来の目的 主要チェックリスト対象 による制限を義務付ける	packs/ch05-app04-pack-00.txt
p483-1.2	1.2	483	484	国内法  国内法は、条約、TIEA 又はその他の国際合意に従い 交換される納税者情報に対して保護手段を適用しなけれ ばならないほか、これら	packs/ch05-app04-pack-00.txt
p484-2.1.1	2.1.1	484	484	身元確認及び契約  職員及び受託業者を対象とするスクリーニング及び身 元調査 主要チェックリスト対象  雇用プロセス及び契約  契約上	packs/ch05-app04-pack-00.txt
p484-2.1.2	2.1.2	484	484	研修及び周知  役割、セキュリティ・リスク及び適用法に応じた、初 主要チェックリスト対象 期研修及び定期的なセキュリティ周知研修 自国の税	packs/ch05-app04-pack-00.txt
p484-2.1.3	2.1.3	484	484	離職方針 主要チェックリスト対象  秘密情報へのアクセスを終了させるための離職方針 自国の税務当局は、離職する職員及びコンサルタントによる	packs/ch05-app04-pack-00.txt
p484-2.2.1	2.2.1	484	485	物理的なセキュリティ：施設への入館  施設への入館を制限するためのセキュリティ手段：警 主要チェックリスト対象 備員、方針、入館手続 自国	packs/ch05-app04-pack-00.txt
p485-2.2.2	2.2.2	485	485	物理的なセキュリティ：文書の物理的保管方法 主要チェックリスト対象  秘密文書の安全な物理的保管方法：方針及び手続 自国の税務当局は、納税	packs/ch05-app04-pack-00.txt
p485-2.3	2.3	485	485	計画  情報システムのセキュリティを開発、更新及び実施す 主要チェックリスト対象 るための文書作成の計画 自国の税務当局は、秘密情報を受領	packs/ch05-app04-pack-00.txt
p485-2.4	2.4	485	486	コンフィギュレーション管理 主要チェックリスト対象  コンフィギュレーション管理及びセキュリティ管理 自国の税務当局は、システムのコンフィ	packs/ch05-app04-pack-00.txt
p486-2.5	2.5	486	486	アクセス管理  アクセス管理方針及び手続：権限のある職員及び国際 主要チェックリスト対象 的な情報交換 自国の税務当局は、システムへのアク	packs/ch05-app04-pack-00.txt
p486-2.6	2.6	486	486	識別及び認証  情報システムへのアクセスを要求する、識別されるユ 主要チェックリスト対象 ーザー及びデバイスの認証 自国の税務当局は、秘密	packs/ch05-app04-pack-00.txt
p486-2.7	2.7	486	486	監査及び報告義務  追跡可能なシステム内での電子的行為 主要チェックリスト対象  システム監査手続：不法／不正な使用の監視、分析、 調査	packs/ch05-app04-pack-00.txt
p486-2.8	2.8	486	487	メンテナンス  システムの定期的な、かつ、適時のメンテナンス 主要チェックリスト対象  次の事項の管理：システム・メンテナンスのためのツ	packs/ch05-app04-pack-00.txt
p487-2.9	2.9	487	487	システム及び通信の保護  情報システム内外からの通信を監視、管理及び保護す 主要チェックリスト対象 るための手続 自国の税務当局は、秘密デ	packs/ch05-app04-pack-00.txt
p487-2.10	2.10	487	487	システム及び情報の完全性  情報システムの欠陥を適時に特定、報告及び修正する ための手続 主要チェックリスト対象  悪質なコードからの保	packs/ch05-app04-pack-00.txt
p487-2.11	2.11	487	487	セキュリティ評価  データの保護、不具合の修正及び脆弱性の緩和のため 主要チェックリスト対象 のセキュリティ管理の試験、検証及び認可を行う	packs/ch05-app04-pack-00.txt
p487-2.12	2.12	487	488	緊急時対応計画  情報システムの緊急時対応、バックアップ操作及び災 主要チェックリスト対象 害後修復に関する計画 自国の税務当局は、不適切	packs/ch05-app04-pack-00.txt
p488-2.13	2.13	488	488	リスク・アセスメント  納税者情報への不正アクセスの潜在的リスク  納税者情報システムの不正使用、不正開示又は混乱の 主要チェックリスト	packs/ch05-app04-pack-00.txt
p488-2.14	2.14	488	488	システム及びサービスの取得  第三者である情報システムの供給業者にコンピュータ 主要チェックリスト対象 ー・セキュリティの要求事項に従って	packs/ch05-app04-pack-00.txt
p488-2.15	2.15	488	489	メディアの保護  印刷形態又はデジタル形態の情報を保護するためのプ ロセス  メディア情報へのアクセス主体を権限のあるユーザー 主要チェ	packs/ch05-app04-pack-00.txt
p489-2.16	2.16	489	489	条約上交換されたデータの保護（従前は、データ混合の予防）  条約上交換されたファイルが確実に保護され、かつ、 主要チェックリスト対象 明確	packs/ch05-app04-pack-00.txt
p489-2.17	2.17	489	489	情報処分方針  紙ファイル及び電子ファイルの適切な処分に関する手 主要チェックリスト対象 続 自国の税務当局は、秘密情報の処分に関し、どの	packs/ch05-app04-pack-00.txt
p489-3.1	3.1	489	490	罰則及び制裁  不正開示に対して科される罰則 主要チェックリスト対象  リスク軽減行動 自国の税務当局は、秘密情報の不正開示に対して罰則	packs/ch05-app04-pack-00.txt
p490-3.2.1	3.2.1	490	490	不正なアクセス及び開示の取締  違反を検出するための監視 主要チェックリスト対象  違反の報告 自国の税務当局は、秘密保持上の違反を監視	packs/ch05-app04-pack-00.txt
p490-3.2.2	3.2.2	490	503	制裁及び先行経験  先行する不正開示 主要チェックリスト対象  将来における違反を予防するための方針／プロセスの 変更 自国内で秘密情報	packs/ch05-app04-pack-01.part-01.txt
