id	pid	page_start	page_end	snippet	core
p321-9.81	9.81	321	322	取引の正確な描写により、各種取決めの終了、不更新、再交渉時に補償条項 や補償取決めを利用できるか否かが特定されるであろう。取引の描写のために	packs/ch09-pack-03.txt
p322-9.82	9.82	322	322	パラグラフ 1.46において注目するように、独立企業間の取引においては、各 当事者の意向が異なっているため、（i）契約条件は当事者双方の意向	packs/ch09-pack-03.txt
p322-9.83	9.83	322	322	合意の終了や不更新、実質的な再交渉時における再編対象のメンバーのため の補償条項の存在又は不存在が決定されたら、その後の分析の焦点は、当該補	packs/ch09-pack-03.txt
p322-9.84	9.84	322	322	しかし、このような比較対象データが見つからない場合、補償条項（又はそ の不存在）が独立企業原則に沿ったものか否かの決定は、取決めの締結時や、	packs/ch09-pack-03.txt
p322-9.85	9.85	322	323	補償条項に係る取決めの条件が独立企業原則に沿っているか否かを検討する に当たり、取決めの目的である取引対価と、その終了に係る金銭的な条件とが	packs/ch09-pack-03.txt
p323-9.86	9.86	323	323	事業再編により、集合労働力の構成員との間の雇用契約が終了するかもしれ ない。この点、再編が独立企業原則に沿うか否かの決定に当たり、集合労働力	packs/ch09-pack-03.txt
p323-9.87	9.87	323	323	特に注目に値するのは、契約が長期間に渡って継続された場合のみ、独立企 業原則に沿った収益が合理的に期待できることを前提に、一方の当事者に巨額	packs/ch09-pack-03.txt
p323-9.88	9.88	323	323	例えば、関連者間の製造契約により、製造会社が新規製造ユニットへの投資 を求められている場合がある。製造会社は、この製造契約が最低 5 年間継	packs/ch09-pack-03.txt
p323-9.89	9.89	323	324	独立企業間においては、製造会社は、投資に内在するリスクを次の手段によ り軽減するかもしれない。  契約に、早期終了の場合の適切な補償条項や	packs/ch09-pack-03.txt
p324-9.90	9.90	324	324	一般的に、製造会社の投資に内在するリスクの軽減は、製造会社がリスクを 引き受けた場合に限り検討する必要がある。実務上、ある関連企業が収益稼得	packs/ch09-pack-03.txt
p324-9.91	9.91	324	324	当事者が開発に取組み、初期段階では損失又は低利益の結果となったが、契 約終了後に平均を上回る利益が見込まれるような場合にも、同様の問題が生じ	packs/ch09-pack-03.txt
p324-9.92	9.92	324	324	既存の取決めの終了、不更新、再交渉について、関連者間に設けられ又は課 されている条件が、独立企業間で設けられたであろう条件と異なる場合、当該	packs/ch09-pack-03.txt
p324-9.93	9.93	324	325	取決めの終了又は実質的な再交渉の条件が独立企業原則に沿ったものか否か を移転価格上分析するに当たっては、譲渡側と譲受側の双方の観点から検討す	packs/ch09-pack-03.txt
p325-9.94	9.94	325	325	関連者のA 社と B 社で製造契約が締結されていたが、A 社が当契約を終了さ せたとする（B 社は製造会社）。A 社は、従来 B 社が行って	packs/ch09-pack-03.txt
p325-9.95	9.95	325	325	独立企業間であれば、A 社が進んで補償費用を負担すると思われる場合があ り、これは、例えば、B 社との契約終了の結果、C 社との新たな製造契	packs/ch09-pack-03.txt
p325-9.96	9.96	325	325	C 社が、A 社との製造契約を得るための手数料を自ら支払う場合もありうる。 例えば、C 社にとって、新たな製造契約からの期待収益の現在価値が	packs/ch09-pack-03.txt
p325-9.97	9.97	325	325	独立企業間であれば、A 社と C 社が進んで補償費用を分担するであろう場合 もある。再編によるメリットを、多国籍企業グループ内の他のメンバー	packs/ch09-pack-04.txt
p325-9.98	9.98	325	326	独立企業原則及び本ガイドラインは、再編後の取引と、当初からそのような 形で構築されていた取引とに、異なる形で適用されるものではなく、また、異	packs/ch09-pack-04.txt
p326-9.99	9.99	326	326	既存の形態の再編によって生じたか否かにかかわらず、比較可能な状況は、 同様に扱われなければならない。実際の取引の正確な描写につながる取引の経	packs/ch09-pack-04.txt
p326-9.100	9.100	326	326	事業再編には変更が伴うが、独立企業原則は、再編後の取引に対してのみな らず、事業再編を構成する取引に対しても適用されなければならない。この事	packs/ch09-pack-04.txt
p326-9.101	9.101	326	326	さらに、以下で議論されるように、事業再編後の取決めの比較可能性分析に よって、再編前の取決めと比較して事実関係に差異があると判明することもあ	packs/ch09-pack-04.txt
p326-9.102	9.102	326	327	再編によって、関連者間の既存の取決めに変更が生じる場合、再編された メンバーと、新規に設立されたメンバーでは、その事実関係に差異があるかもし	packs/ch09-pack-04.txt
p327-9.103	9.103	327	327	当事者間に再編の前後で継続的な事業上の関係がある場合、以下の Cで議論 されるように、再編前の事業又は再編自体の条件と、再編後の取決めの条件	packs/ch09-pack-04.txt
p327-9.104	9.104	327	327	再編対象のメンバーと新規に設立されたメンバーをその出発点において比較 した場合に生じる差異は、事業上で確立されたプレゼンスに関係するかもしれ	packs/ch09-pack-04.txt
p327-9.105	9.105	327	327	長年に渡りフルフレッジ販売会社であったメンバーがリスク限定販売会社に 転換された状況と、リスク限定販売会社が同じ期間に渡って市場に存在した状	packs/ch09-pack-04.txt
p327-9.106	9.106	327	328	再編に伴い、納税者がそれまで引き受けていたリスクが国外関連者に譲渡さ れる場合、このリスク移転が再編後の活動から生じる将来のリスクにのみ関係	packs/ch09-pack-04.txt
p328-9.107	9.107	328	328	これと同じ見解や問題は、販売事業、製造事業、研究開発事業などのサービ ス事業等を含め、その他の種類の再編にも当てはまる。 B 事業再編への適	packs/ch09-pack-04.txt
p328-9.108	9.108	328	329	再編後の関連者間取引に対する移転価格算定手法の選択と適用は、正確に 描写された当該関連者間取引の経済的な特徴の分析に基づいて行わなければなら	packs/ch09-pack-04.txt
p329-9.109	9.109	329	329	事業再編によって、独立企業間でほとんど見られないようなビジネスモデル が展開される場合、再編後取決めの比較対象候補の把握が、課題となるかもし	packs/ch09-pack-04.txt
p329-9.110	9.110	329	329	実施可能な差異調整の実施を条件に、比較対象候補（内部比較対象を含む） が入手可能な場合がある。例えば、CUP 法であれば、多国籍企業グループ	packs/ch09-pack-04.txt
p329-9.111	9.111	329	329	また、独立企業が行っている製造、販売又は役務活動と、再編対象の関連者 が行っている活動が比較可能な場合にも CUP 法が適用できるかもしれな	packs/ch09-pack-04.txt
p329-9.112	9.112	329	330	比較対象候補を把握した場合、関連者間取引と非関連者間取引の比較可能性 分析を行い、それらの取引の間の重大な差異（仮にある場合）を特定し、差異	packs/ch09-pack-04.txt
p330-9.113	9.113	330	330	比較対象候補の特定は、情報の利用可能性に伴う制約とコンプライアンス・ コスト（パラグラフ 3.2 及び 3.80 参照）を念頭に、事案の状況	packs/ch09-pack-04.txt
p330-2.2	2.2	330	330	の指針に従い、比較対象のデータが少なく、不完全な場合であっても、特に機能 分析によって決定される関連者間取引の性質に沿って、事案に最適な移転	packs/ch09-pack-04.txt
p330-9.114	9.114	330	330	場合によっては、再編の対価と再編後の事業に対する独立企業間価格との間 に、重要な相互関係があるかもしれない。例えば、納税者が関連者に事業を売	packs/ch09-pack-04.txt
p330-9.115	9.115	330	330	また、製造販売活動を行う納税者が、販売事業を国外関連者に売却する再編 を行い、以後、納税者は製造した製品を当該関連者に販売するという場合があ	packs/ch09-pack-04.txt
p330-9.116	9.116	330	331	つまり、納税者が、以前は納税者が行っていた事業を行う関連者との間で、 サプライヤーとして引続き事業上の関係を有している場合、納税者と関連者に	packs/ch09-pack-04.txt
p331-9.117	9.117	331	331	関連する問題として、関連者間取引に係る事業再編前後の収益を比較する意 義がある。特に、再編対象のメンバーの再編前収益を参考に、特定の機能、資	packs/ch09-pack-04.txt
p331-9.118	9.118	331	331	このような前後比較に係る重要な論点の一つは、OECD モデル租税条約第 9 条に規定する非関連者間取引との比較を前提にすれば、再編後の関連者	packs/ch09-pack-04.txt
p331-9.119	9.119	331	331	前後比較に関する別の論点は、再編対象のメンバーが失った機能、資産、リ スクが常に他メンバーに移転されるわけではないということを念頭に置きつつ	packs/ch09-pack-04.txt
p331-9.120	9.120	331	332	このような問題が指摘されているものの、事業再編において、再編前後を比 較することは、再編自体の理解に一定の役割を果たすことがあり、当事者間の	packs/ch09-pack-04.txt
p332-9.121	9.121	332	332	再編前後の事業を分析することで、機能、資産、リスクの一部は移転された ものの、その他の機能は「限定的」メンバーによって引き続き行われている、	packs/ch09-pack-04.txt
p332-9.122	9.122	332	332	例えば、ある多国籍企業が製造販売している製品の価値は、製品の技術的特 徴でなく、むしろそのブランド6の消費者による認知によって決定されている	packs/ch09-pack-05.txt
p332-9.123	9.123	332	333	ここで再編が行われる。当該ブランドに代表される商標や商号などの無形資 産は、A 社から、新規設立メンバーの Z 国の Z 社に譲渡され、対価	packs/ch09-pack-05.txt
p333-9.124	9.124	333	333	これらの事実関係に基づけば、A 社が引き続き再編前と同じ機能を果たし、 かつ、同じリスクを引き受けていると結論付けることができる。特に、A 	packs/ch09-pack-05.txt
p333-9.125	9.125	333	334	また、例えば、事業再編が買収を伴うものであり、再編前の非関連者間取引 と再編後の関連者間取引の差異を説明できるだけの信頼性のある差異調整がで	packs/ch09-pack-05.txt
