id	pid	page_start	page_end	section_id	context	core
p005-1.1	1.1	5	5	ch01	1.1 本章は、OECD 加盟国が多国籍企業及び税務当局が用いるべき税務上の基準 として合意した、国際的な移転価格算定基準である独立企業原則の背...	packs/ch01-pack-00.txt
p005-1.3	1.3	5	6	ch01	...格が市場原理及び独立企業原則を反映していない場合、関連者が支払 うべき租税や関連者所在地国の税収が歪められる。そのため、OECD 加盟国は、こ のような歪みを是正し、独立企業原則を確保するため、必要に応じて関連者の利益 を調整するということに合意し...	packs/ch01-pack-00.txt
p006-1.6	1.6	6	7	ch01	1.6 独立企業原則の正式な解釈は OECDモデル租税条約第 9条第 1項に記載され ている。OECD モデル租税条約は、OECD 加盟国及び多くの非加盟国の二国間...	packs/ch01-pack-00.txt
p007-1.7	1.7	7	7	ch01	...それによって納税者及び税務当局に生じる負担と の間でバランスを取るために、比較可能性の問題を総体的に考えることである。 OECD モデル租税条約第 9 条第 1 項が比較可能性分析の根拠とされているのは、次 の2点の必要性に言及されているためである...	packs/ch01-pack-00.txt
p007-1.8	1.8	7	7	ch01	1.8 OECD 加盟国や他の国々が独立企業原則を採用していることには、いくつか の理由がある。主たる理由は、独立企業原則により、多国籍...	packs/ch01-pack-00.txt
p009-1.14	1.14	9	9	ch01	1.14 上述した考察が認識されている一方、OECD 加盟国は、独立企業原則が関連 者間の移転価格の評価に引き続き適用されるべきであるという見解をもっている。 独立企業原則...	packs/ch01-pack-00.txt
p009-1.15	1.15	9	10	ch01	...原則をさらに精巧なものとし、その運用 を洗練されたものとし、その執行を向上するために生かさなければならない。要す るに、OECD 加盟国は、引き続き独立企業原則を強く支持する。実際、独立企業原 則に代わる合法的あるいは現実的なものは現れていない。独...	packs/ch01-pack-00.txt
p011-1.21	1.21	11	11	ch01	1.21 OECD 加盟国は、以下に述べる理由から、これらの主張を受け入れておらず、 全世界的定式配分が独立企業原則に代わる現実的な方式で...	packs/ch01-pack-00.txt
p014-1.32	1.32	14	14	ch01	1.32 これまで述べてきた理由から、OECD 加盟国は、加盟国及び非加盟国間にお いて長年に渡って形成された独立企業原則を採用することについての合意を支持す ること...	packs/ch01-pack-01.txt
p022-1.59	1.59	22	23	ch01	...る。規制企業に対するリスク配分に係る規制的アプローチは考慮されるべきであり、かつ、 「恒久的施設への帰属所得レポート」（OECD, 2010）に含まれる金融サービス業に対する個別 の移転価格指針を適切に参照すべきである。	packs/ch01-pack-02.txt
p052-1.157	1.157	52	52	ch01	...と独立企業間の類似の輸入 商品価値とを比較する場合の原則として、独立企業原則を適用している。しかし、 関税の評価方法は、OECD が認めた移転価格算定手法と合致しないこともあるであ ろう。そうではあるものの、関税評価額は、税務当局が関連者間取引の独...	packs/ch01-pack-06.txt
p062-2.2	2.2	62	62	ch02	...法の選択に当たり、個々の事案において、常に最適な手法を 見い出すことが求められている。このため、選択プロセスにおいては、OECD が認 めた各手法の長所と短所、特に機能分析によって判断される関連者間取引の性質に 照らした手法の妥当性、選択された手法...	packs/ch02-pack-00.txt
p063-2.6	2.6	63	63	ch02	2.6 利益に基づく手法は、特に比較可能性の点において、OECD モデル租税条約 第 9 条に適合している場合にのみ受け入れられうる。これは、独立企業間の価格算 定に近似するようにこの...	packs/ch02-pack-00.txt
p063-2.9	2.9	63	64	ch02	...格設定について本ガイドラインに述べられてい ない手法（以下「その他の手法」という）を適用することが認められる。ただし、 OECD が認めた手法が、事案の事実及び状況に、より適している場合は、OECD が 認めた当該手法に代えてその他の手法が使用され...	packs/ch02-pack-00.txt
p078-2.62	2.62	78	79	ch02	...討を行う。取引単位利益 法は、関連者間の特定の取引から生ずる利益を検討する手法である。独立企業原則 に該当する利益法は、OECD モデル租税条約第 9 条に沿うものであり、かつ本ガイ ドラインで述べられる比較可能性分析の要件に従う手法のみである。特...	packs/ch02-pack-02.txt
p131-3.71	3.71	131	131	ch03	3.71 OECD 加盟国では、この独立企業間価格設定アプローチや独立企業間の実績 検証アプローチに加え、これらを組み合わせて用いることも...	packs/ch03-pack-02.txt
p135-4.3	4.3	135	136	ch04	...当局に よる移転価格の遵法的行動にかかる施策、特に、調査方法、挙証責任及び罰則につ いて検討する。C 節では対応的調整(OECD モデル租税条約第 9 条第 2 項)及び相互協 議(同第 25条)について検討する。D 節では二つ(又はそれ以上)の税...	packs/ch04-pack-00.txt
p136-4.5	4.5	136	137	ch04	...るために、特別な考慮を受け入れるべき移転価格の 遵法的行動の三つの側面について述べる。その他の租税の遵法的行動の施策は OECD 加盟国において共通して用いられている(例えば、税務当局が求めることがで きる情報が提供されない)場合に、訴訟上及び証拠...	packs/ch04-pack-00.txt
p137-4.6	4.6	137	137	ch04	4.6 調査の方法は OECD 加盟国間で千差万別である。手続上の差異は、制度や税 務行政の構造、地理的な広さやその国の人口、国内経済及び国際貿易の水...	packs/ch04-pack-00.txt
p138-4.11	4.11	138	138	ch04	4.11 調査の方法と同様に税務事案における挙証責任も OECD 加盟国間で異な っている。ほとんどの管轄において、税務当局は納税者の部内的処理(例：更正決定 及び不服審査)及び訴訟の...	packs/ch04-pack-00.txt
p138-4.13	4.13	138	138	ch04	...挙証責任が納税者側にある管轄においては、税務当局は法律確固たる根拠 がなく納税者に対して増額更正する自由はない。例えば、OECD 加盟国の税務当局 であれば、売上げに対する固定的な率で計算した課税所得を基にして増額更正する など、独立企業原則を安易...	packs/ch04-pack-00.txt
p138-4.14	4.14	138	139	ch04	...14 移転価格問題が発生した場合、仮にこれらの規則に内在する厳格な法的権利 が適正な行動の指針として用いられた場合には、OECD 加盟国間における挙証責任 のルールの違いが、深刻な問題を提起する。例えば、調査対象となっている関連取 引に係る挙証責任...	packs/ch04-pack-00.txt
p139-4.17	4.17	139	140	ch04	4.17 OECD モデル租税条約第 9 条第 2 項のコメンタリーは、対応的調整が求 められている国は、「課税所得額が、調整された所得の...	packs/ch04-pack-00.txt
p140-4.18	4.18	140	140	ch04	...なるよう設計されている。 租税委員会は遵法的行動を促進することが租税行政罰の第一の目標であるべきであ ると認識している。OECD 報告書「納税者の権利と義務」(1990 年)参照。もし二国 間の相互協議の結果、調整額の取下げ又は減額ということになっ...	packs/ch04-pack-00.txt
p140-4.19	4.19	140	140	ch04	...的を達成するため の罰則でも国によって異なる名称が使用されているかもしれないことを考慮する必 要がある。第二に、一つの OECD 加盟国の全体的な遵法的行動確保の手続が考慮 されるべきである。前述のように一国の遵法的行動の施策は、その国の租税制度全...	packs/ch04-pack-00.txt
p140-4.20	4.20	140	141	ch04	...ために常に留保されており、これは通常罰則を主張する側(すなわち税務当 局)に相当重い挙証責任を課す。刑事罰は、いずれの OECD 加盟国においても遵 法的行動を促進するための主要な手段ではない。行政罰は、より一般的であり、こ れは典型的に金銭的な処...	packs/ch04-pack-00.txt
