id	pid	page_start	page_end	section_id	context	core
beps-a14-peer-review-documents-oecd-en-p070	p070	70	70	beps-a14-peer-review-documents-oecd-en	...esolving taxation not in accordance with the tax treaty (Column 9): A MAP case shall be counted as a case closed with agreemen t partially elim...	packs/beps-a14-peer-review-documents-oecd-en-pack-24.txt
beps-a14-peer-review-documents-oecd-en-p071	p071	71	71	beps-a14-peer-review-documents-oecd-en	...” section their method of computing the average time taken to close a MAP case, including their definition of the “start” and “end” date for pu...	packs/beps-a14-peer-review-documents-oecd-en-pack-24.txt
beps-a14-peer-review-documents-oecd-en-p072	p072	72	72	beps-a14-peer-review-documents-oecd-en	...TS © OECD 2023 Annex 3.D. –Definition of terms and rules for counting MAP cases for purposes of MAP Statistics reporting under the reporting te...	packs/beps-a14-peer-review-documents-oecd-en-pack-24.txt
beps-a14-peer-review-documents-oecd-en-p073	p073	73	73	beps-a14-peer-review-documents-oecd-en	...racting State or in each Contracting State. In these circumstances, a MAP request will be counted as one cas e, irrespective of whether (i) the...	packs/beps-a14-peer-review-documents-oecd-en-pack-25.txt
beps-a14-peer-review-documents-oecd-en-p074	p074	74	74	beps-a14-peer-review-documents-oecd-en	...E DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 A MAP case shall be counted as a case where the objection is not justified ...	packs/beps-a14-peer-review-documents-oecd-en-pack-25.txt
beps-a14-peer-review-documents-oecd-en-p075	p075	75	75	beps-a14-peer-review-documents-oecd-en	...e is no taxation not in accordance with the tax treaty (Column 11): A MAP case shall be counted as a case closed with agreement that there is n...	packs/beps-a14-peer-review-documents-oecd-en-pack-26.txt
beps-a14-peer-review-documents-oecd-en-p076	p076	76	76	beps-a14-peer-review-documents-oecd-en	...VIEW DOCUMENTS © OECD 2023 (e) Number of post-2015 cases remaining in MAP inventory on 31 December [Year] falling under the age category “>=4 a...	packs/beps-a14-peer-review-documents-oecd-en-pack-26.txt
beps-a14-peer-review-documents-oecd-en-p077	p077	77	77	beps-a14-peer-review-documents-oecd-en	...ng period. The result is the average time taken from the “start” of a MAP case to Milestone 1 in months (rounded to two decimal places). (d) Av...	packs/beps-a14-peer-review-documents-oecd-en-pack-27.txt
beps-a14-peer-review-documents-oecd-en-p078	p078	78	78	beps-a14-peer-review-documents-oecd-en	...ECD 2023 Notes 1 EU Member States are free to note any specificity on MAP requests received by them under the EU Arbitration Convention, includ...	packs/beps-a14-peer-review-documents-oecd-en-pack-27.txt
beps-a14-peer-review-documents-oecd-en-p079	p079	79	79	beps-a14-peer-review-documents-oecd-en	...eir peers – i.e. the other members of the Forum on Tax Administration MAP Forum (“the FTA MAP Forum”). 2. One of the elements of the minimum st...	packs/beps-a14-peer-review-documents-oecd-en-pack-27.txt
