id	pid	page_start	page_end	section_id	context	core
beps-a03-cfc-rules-nta-ja-p002	p002	2	2	beps-a03-cfc-rules-nta-ja	...な 課税繰延べの機会をもたらす。 最初の CFC ルールが 1962 年に導入されて以来、このルールを採用する国は増加している。 現在では、OECD／G20「税源浸食と利益移転（BEPS）」プロジェクトに参加する国のうち 30 か国が CFC ルールを有しており、他の多くの国も採用するこ...	packs/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p004	p004	4	4	beps-a03-cfc-rules-nta-ja	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 はじめに 1. 「税源浸食と利益移転に関する行動計画（BEPS 行動計画、OECD、2013 年）」におけ る行動 3 では、企業グループが所得を移転する非居住関連会社を創設することができ、この関連 会社が、税務以外の事業...	packs/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p005	p005	5	5	beps-a03-cfc-rules-nta-ja	...。 2． 実際には、各国の税制は、ほとんどの場合、決して純粋な全世界課税方式でもテリトリア ル方式でもなく、両者の間に位置する。 参考文献 OECD（2013 年）、「税源浸食と利益移転に関する行動計画」、OECD 出版、パリ http://dx.doi.org/10.1787/9789...	packs/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p007	p007	7	7	beps-a03-cfc-rules-nta-ja	...CFC ルールは、移転価格ルールが適用さ れた後においても、その移転価格ルールが「税源浸食と利益移転に関する行動計画（BEPS 行動 計画、OECD、2013 年）」の目標に一致しない方法で実施・適用された状況に対処するために用 いることができる３。 1.1.3. 事務的負担とコンプライ...	packs/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p012	p012	12	12	beps-a03-cfc-rules-nta-ja	...の成果と価値創造の一致 （Aligning Transfer Pricing Outcomes With Value Creation ）（OECD、2015 年）」。この報告 書では、リスク・フリー金融リターンを、リスク管理能力に欠ける法人に配分している。 3． CFC ルールは、移転...	packs/beps-a03-cfc-rules-nta-ja-pack-01.txt
beps-a03-cfc-rules-nta-ja-p013	p013	13	13	beps-a03-cfc-rules-nta-ja	...009 年）、「免除より悪い（Worse than Exemption）」59 ページ、Emory L.J. 79 ページ（2009 年） OECD（2015 年）「移転価格の成果を価値創造に合致させる（Aligning Transfer Pricing Outcomes With Va...	packs/beps-a03-cfc-rules-nta-ja-pack-02.txt
beps-a03-cfc-rules-nta-ja-p014	p014	14	14	beps-a03-cfc-rules-nta-ja	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 OECD（2014 年）「ハイブリッド・ミスマッチ取決めの影響の無効化（Neutralising the Effects of Hybrid Mis...	packs/beps-a03-cfc-rules-nta-ja-pack-02.txt
beps-a03-cfc-rules-nta-ja-p043	p043	43	43	beps-a03-cfc-rules-nta-ja	...価格税制と価値創造の一致（Aligning Transfer Pricing Outcomes With Value Creation ）（OECD、2015 年）」を参照。この報告では、リスク・フ リー金融リターンを、リスク管理能力に欠ける法人に配分している。 3． こうした分析のすべ...	packs/beps-a03-cfc-rules-nta-ja-pack-07.txt
beps-a03-cfc-rules-nta-ja-p044	p044	44	44	beps-a03-cfc-rules-nta-ja	...の CFC ルールの中に見られる。これは、各資産に関 連したグループの重要人的 機能を特定するために、（モデル租税条約）第 7 条に関して OECD が策定した概念とガイダンスを用いたものであり、これによって、CFC がこうした 機能を引き受けているか否かを判定することができる。 13....	packs/beps-a03-cfc-rules-nta-ja-pack-07.txt
beps-a03-cfc-rules-nta-ja-p046	p046	46	46	beps-a03-cfc-rules-nta-ja	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 参考文献 OECD（2015 年）、「移転価格の成果を価値創造に合致させる（Aligning Transfer Pricing Outcomes With V...	packs/beps-a03-cfc-rules-nta-ja-pack-07.txt
beps-a03-cfc-rules-nta-ja-p048	p048	48	48	beps-a03-cfc-rules-nta-ja	...ならない場合には、事務的コストとコンプライアンス・コストの両方 が増大すると思われる。 101. 以上の分析に基づき、「BEPS 行動計画（OECD、2013 年）」の目標に適合しており、 かつ、事務的コストを軽減することから、第一のオプションを勧告する。 102. 第二の勧告に到達する...	packs/beps-a03-cfc-rules-nta-ja-pack-07.txt
beps-a03-cfc-rules-nta-ja-p050	p050	50	50	beps-a03-cfc-rules-nta-ja	...盟国は、CFC 損失に対する制限が、第 1 章で検討したように、欧州連合の基 本的自由に整合的であるかどうかを判断すべきである。 参考文献 OECD（2013 年）、「税源浸食と利益移転に関する行動計画」、OECD 出版、パリ http://dx.doi.org/10.1787/9789...	packs/beps-a03-cfc-rules-nta-ja-pack-08.txt
beps-a03-cfc-rules-nta-ja-p058	p058	58	58	beps-a03-cfc-rules-nta-ja	... の義務も考慮する必要がある。 137. 二国間の租税条約に見られる二重課税の排除規定は、「所得と資本に関するモデル租税 条約（縮約版）」（OECD、2010 年）の第 23 条 A 及び第 23 条 B の文言とは相当に異なるかも しれない。したがって、各国は、自国の CFC 制度の設...	packs/beps-a03-cfc-rules-nta-ja-pack-09.txt
beps-a03-cfc-rules-nta-ja-p059	p059	59	59	beps-a03-cfc-rules-nta-ja	...いか、又は A 国の税率による適用除外の基 準値が20%より高いことを前提としている。 3． 租税条約における源泉徴収課税の減免については、OECD モデル租税条約コメンタリー第 10 条第 39 段落で検討されている。 4． 例えば、A 国の居住者である親法人 A 社は二つの子会社（B...	packs/beps-a03-cfc-rules-nta-ja-pack-09.txt
beps-a04-interest-deductions-nta-ja-p001	p001	1	1	beps-a04-interest-deductions-nta-ja	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） OECD／G20 BEPS プロジェクト 利子控除及び他の金融支払に係る 税源浸食の制限 行動４：2015 年最終報告書	packs/beps-a04-interest-deductions-nta-ja-pack-00.txt
beps-a04-interest-deductions-nta-ja-p006	p006	6	6	beps-a04-interest-deductions-nta-ja	...16 年中に完了する予定である。 グループ内の利子と経済的に利子に相当する支払の額は、移転価格ルールの影響も受ける。 「BEPS 行動計画（OECD、2013 年）の行動8 から行動10 に基づく多国籍企業と税務当局のための移転価格ガ	packs/beps-a04-interest-deductions-nta-ja-pack-01.txt
beps-a04-interest-deductions-nta-ja-p007	p007	7	7	beps-a04-interest-deductions-nta-ja	参考仮訳 （本資料は参考仮訳であるため、正確には原文を参照されたい。） イドライン」第 1 章の改訂は、OECD 報告書「移転価格税制と価値創造の一致（OECD、2015 年）」 に含まれているが、適切な実質を欠くグループ企業に支払われる利子の額を、提...	packs/beps-a04-interest-deductions-nta-ja-pack-02.txt
beps-a04-interest-deductions-nta-ja-p008	p008	8	8	beps-a04-interest-deductions-nta-ja	...があるため、被支配企業の負債と 株式の組合せの調整が比較的簡単に行える。こうした背景の下、「BEPS に関する行動計画（BEPS 行 動計画OECD、2013 年）」行動4 では、以下のことを求めている。 過度な利子の損金算入を行うか、又は所得控除や所得の繰延べを生み出すために、例えば関...	packs/beps-a04-interest-deductions-nta-ja-pack-02.txt
beps-a04-interest-deductions-nta-ja-p011	p011	11	11	beps-a04-interest-deductions-nta-ja	...ことによってグループ間の公正性と平等性が向上するはずである。 BEPS 行動計画と支払利子 8. 2012 年、G20 は経済協力開発機構（OECD）に対して、BEPS の問題を分析し、協調した包 括的な方法でこの問題に対処する行動計画を策定することを求めた。OECD は、2013 年 ...	packs/beps-a04-interest-deductions-nta-ja-pack-02.txt
beps-a04-interest-deductions-nta-ja-p013	p013	13	13	beps-a04-interest-deductions-nta-ja	...又は所得の流れに投資する資金を調達するために用いられる支払利子の損金算入を企業が主張する ことを防止できないが、これは、BEPS 行動計画（OECD、2013 年）で特に懸念として言及されてい る税源浸食のリスクである。 13. 源泉徴収税は、本来は課税権を源泉地国に配分するために用いら...	packs/beps-a04-interest-deductions-nta-ja-pack-03.txt
beps-a04-interest-deductions-nta-ja-p017	p017	17	17	beps-a04-interest-deductions-nta-ja	...な負債の移転 － 多国籍企業は内部又は外部の負債を移転するか）」、コンスタンツ大学経 済学部ワーキング・ペーパー集、No. 2011-40 OECD（2013 年）、「Action Plan on Base Erosion and Profit Shifting（税源浸食と利益移転に関す...	packs/beps-a04-interest-deductions-nta-ja-pack-04.txt
beps-a04-interest-deductions-nta-ja-p024	p024	24	24	beps-a04-interest-deductions-nta-ja	...なし損金算入は、本報告においては、利子又は経済的に利子に相当する支払とはみなさな い。これらのルール及び同様の効力を有するルールについては、OECD が別個の作業でさらに検討す べきである。 脚注 1 本報告を通して、支払への言及には、所得又は費用の発生も含む。	packs/beps-a04-interest-deductions-nta-ja-pack-04.txt
beps-a04-interest-deductions-nta-ja-p025	p025	25	25	beps-a04-interest-deductions-nta-ja	...内のグループに属する企業やグルー プに属さない独立した企業を含めることもできる2。 多国籍グループに属する企業 44. BEPS 行動計画（OECD、2013 年）に定めるとおり、利子を損金算入できることによって、 インバウンドとアウトバウンドの両方の投資シナリオにおいて、BEPS の懸...	packs/beps-a04-interest-deductions-nta-ja-pack-05.txt
beps-a04-interest-deductions-nta-ja-p028	p028	28	28	beps-a04-interest-deductions-nta-ja	...章には国が、その税制の構造に基づき、固定比率ルールを国内のグループに適用する際にとりうるさまざ まな方法の概要が記載されている。 参考文献 OECD（2013 年）、「Action Plan on Base Erosion and Profit Shifting （税源浸食と利益移転に関...	packs/beps-a04-interest-deductions-nta-ja-pack-05.txt
beps-a04-interest-deductions-nta-ja-p032	p032	32	32	beps-a04-interest-deductions-nta-ja	...。また、関連する全ての国との間で、 除外によって利益を得る企業と投資家に関する情報の自発的な交換を提供するメカニズムも導入すべ きである。 OECD 報告書「 Countering Harmful Tax Practices More Effectively, taking in to ...	packs/beps-a04-interest-deductions-nta-ja-pack-06.txt
beps-a04-interest-deductions-nta-ja-p034	p034	34	34	beps-a04-interest-deductions-nta-ja	参考文献 OECD（2015 年）、「Countering Harmful Tax Practices More Effectively, Taking in...	packs/beps-a04-interest-deductions-nta-ja-pack-06.txt
beps-a04-interest-deductions-nta-ja-p035	p035	35	35	beps-a04-interest-deductions-nta-ja	...得も増えるという前提に立てば、国内の利子の損金算入を増やすために収益のレ ベルを操作することはできそうにない。 75. BEPS 行動計画（OECD、2013 年）は、非課税又は課税が繰延べされた所得のための資金調達 の支払利子を用いたBEPS に対処するルールを策定することを特に要求し...	packs/beps-a04-interest-deductions-nta-ja-pack-06.txt
beps-a04-interest-deductions-nta-ja-p041	p041	41	41	beps-a04-interest-deductions-nta-ja	...ループ内の支払利子の範囲を制限する。 96. 経済産業諮問委員会（BIAC）と PricewaterhouseCoopers（PwC）から OECD に提供された財 務データ 3 は、基準固定比率が異なるレベルに設定された場合についての、EBITDA がプラスで原則 的には純第三者支払利...	packs/beps-a04-interest-deductions-nta-ja-pack-07.txt
beps-a04-interest-deductions-nta-ja-p045	p045	45	45	beps-a04-interest-deductions-nta-ja	...icing Documentation and Country-by-Country Reporting（移転価格文書化と国別報告書）」 （OECD、2015 年））をリスク評価のツールとして用いて、上記の基準を上回る可能性のあるグルー プを特定することができる。ただし、適用する基準固定...	packs/beps-a04-interest-deductions-nta-ja-pack-08.txt
beps-a04-interest-deductions-nta-ja-p047	p047	47	47	beps-a04-interest-deductions-nta-ja	...って、固定比率ルールを国内のグループに適用する際に用いることが できる異なる取組みの要約を記載する。 3 2014 年 12 月 18 日、OECD は行動 4 に関するパブリック・ディスカッション・ドラフトを公表した（パブリッ ク・ディスカッション・ドラフト、BEPS 行動 4：「In...	packs/beps-a04-interest-deductions-nta-ja-pack-08.txt
beps-a04-interest-deductions-nta-ja-p048	p048	48	48	beps-a04-interest-deductions-nta-ja	...ン格付けが新興市場経済における企業格付けに及ぼす影響）」、IMF ワーキン グ・ペーパー、No. 07/75、国際通貨基金、ワシントンDC OECD（2015 年）、「Transfer Pricing Documentation and Country-by-Country Report...	packs/beps-a04-interest-deductions-nta-ja-pack-08.txt
beps-a04-interest-deductions-nta-ja-p072	p072	72	72	beps-a04-interest-deductions-nta-ja	...グループ比率ルールを適用し、全額を損金算入できるか否か、又は どの範囲まで純支払利子の損金算入を否認すべきかを確定すべきである。 201. OECD 報告「Neutralising the Effects of Hybrid Mismatch Arrangements （ハイブリッド・ミ...	packs/beps-a04-interest-deductions-nta-ja-pack-12.txt
beps-a04-interest-deductions-nta-ja-p074	p074	74	74	beps-a04-interest-deductions-nta-ja	参考文献 OECD（2014 年）、「Neutralising the Effects of Hybrid Mismatch Arrangements（ハイブ...	packs/beps-a04-interest-deductions-nta-ja-pack-12.txt
