id	pid	page_start	page_end	section_id	context	core
beps-a03-cfc-rules-nta-ja-p002	p002	2	2	beps-a03-cfc-rules-nta-ja	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 概要 被支配外国法人（CFC）ルールは、外国子会社に支配権を有する納税者が所得を CFC に移 転することによって、自らの居住地国の課税ベースを、場合によっては他国の課...	packs/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p003	p003	3	3	beps-a03-cfc-rules-nta-ja	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。  所得の算定－報告書においては、CFC ルールでは、株主に合算する CFC 所得を算定す るために、親法人所在地国の法令が適用されることを勧告している。また、CFC の損失 は、...	packs/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p004	p004	4	4	beps-a03-cfc-rules-nta-ja	...以外の事業上の理由によるのではなく、全体的又は部分的に税務上の理由により設 立される可能性があることを認識している１。被支配外国法人（以下「CFC」という。）ルール 及び他の繰延べ防止ルールでは、一定の条件を満たした場合に各国が外国子会社の所得に課税で きるようにすることによって、この...	packs/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p005	p005	5	5	beps-a03-cfc-rules-nta-ja	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 4. CFC に関する作業は、行動 1（電子経済の課税上の課題への対処）、行動 2（ハイブ リッド・ミスマッチの取決め）、行動 4（利子控除）、行動 5...	packs/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p006	p006	6	6	beps-a03-cfc-rules-nta-ja	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 第 1 章：政策上の検討事項と目的 5. 本章では、CFC ルールに係るハイレベルでの政策的枠組みを示す。CFC ルールは国の 税制全般に組み込まれることから、CFC ルールの設計と目的は、異なった...	packs/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p007	p007	7	7	beps-a03-cfc-rules-nta-ja	...当事者に支配されているため。）ことから、各国は、関連者間で調整された価格に対処 するために、このルールを使うことがよくある。言い換えれば、 CFC ルールは、外国子会社が 所得を創出する資産の本来の価格が適正に設定されていた場合には得られなかったであろう所得 を、親法人所在地国が捕捉す...	packs/beps-a03-cfc-rules-nta-ja-pack-00.txt
beps-a03-cfc-rules-nta-ja-p008	p008	8	8	beps-a03-cfc-rules-nta-ja	...のための仮訳であって、正確には原文を参照されたい。 1.1.4. 二重課税の防止 11. さらに検討すべきことは、二重課税の防止方法である。CFC ルールは外国子会社の所得 に対して親法人所在地国で効果的に課税することから、例えば、子会社も CFC 所在地国で課税 される場合、二重課税...	packs/beps-a03-cfc-rules-nta-ja-pack-01.txt
beps-a03-cfc-rules-nta-ja-p009	p009	9	9	beps-a03-cfc-rules-nta-ja	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 も、CFC ルールが適用されることによって、前者の多国籍企業の外国子会社が、自社の所得に 対して後者の多国籍企業の外国子会社よりも高い実効税率を適用さ...	packs/beps-a03-cfc-rules-nta-ja-pack-01.txt
beps-a03-cfc-rules-nta-ja-p010	p010	10	10	beps-a03-cfc-rules-nta-ja	...。次に、このことは、EU 加盟国に本拠地を置く多国籍企業グループには EU 加盟国以 外の国に本拠地を置く多国籍企業グループと同等に強力な CFC ルールが適用されることはない ことから、前者のグループが後者のグループに比べて、国際競争力の面で不利になることを意味 する。 20. キャ...	packs/beps-a03-cfc-rules-nta-ja-pack-01.txt
beps-a03-cfc-rules-nta-ja-p011	p011	11	11	beps-a03-cfc-rules-nta-ja	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 したがって、CFC ルールにおいて、国内子会社を海外子会社と同様に扱う場合は、恐ら く ECJ の判例法に基づいて差別的であると扱われるはずはなく、いかなる ...	packs/beps-a03-cfc-rules-nta-ja-pack-01.txt
beps-a03-cfc-rules-nta-ja-p012	p012	12	12	beps-a03-cfc-rules-nta-ja	...tion ）（OECD、2015 年）」。この報告 書では、リスク・フリー金融リターンを、リスク管理能力に欠ける法人に配分している。 3． CFC ルールは、移転価格税制以外のルールとも相互に関係する。例えば、2014 年の「ハイ ブリッド・ミスマッチ取 極めの効果の無効化（Neutr...	packs/beps-a03-cfc-rules-nta-ja-pack-01.txt
beps-a03-cfc-rules-nta-ja-p015	p015	15	15	beps-a03-cfc-rules-nta-ja	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 第 2 章：CFC 定義のルール 23. CFC ルールが適用できるか否かを確定するために、各国は次の二つの問いを検討しなけ ればならない。すなわち、(i) ...	packs/beps-a03-cfc-rules-nta-ja-pack-02.txt
beps-a03-cfc-rules-nta-ja-p016	p016	16	16	beps-a03-cfc-rules-nta-ja	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 所在地国における事業体に対する異なる取扱いのせいで CFC 所得が CFC 課税を免れることが絶 対にないように、CFC ルールにおいて透明事業体を CFC とみなすことが考えられる。こうした 状況...	packs/beps-a03-cfc-rules-nta-ja-pack-02.txt
beps-a03-cfc-rules-nta-ja-p017	p017	17	17	beps-a03-cfc-rules-nta-ja	...ax Country A Country B Country C Interest 32. 利子の支払いは、控除できるグループ間支払である。CFC 所得の算定に含まれていない のは、親法人所在地国の法律の下での支払者の取扱いに原因がある。上述のルールの下では、利 子の支払いは、A 社の...	packs/beps-a03-cfc-rules-nta-ja-pack-02.txt
beps-a03-cfc-rules-nta-ja-p018	p018	18	18	beps-a03-cfc-rules-nta-ja	...の決定を行うか、又は誰が外国会社の日常活動を指揮し、影響を与える権 限を有しているかを見ることができる。もう一つのアプローチでは、納税者が CFC に 対して支配的な影響を及ぼすことを認める CFC との特定の契約上の関係に焦点を当て ることができる。しかし、実質支配基準は、他の支配基...	packs/beps-a03-cfc-rules-nta-ja-pack-02.txt
beps-a03-cfc-rules-nta-ja-p019	p019	19	19	beps-a03-cfc-rules-nta-ja	...後者の二つの基準のうちいずれかを特定の問題（インバージョ ンによって引き起こされた問題など）に対処するために用いてみることを希望する国は、 CFC の適用上、その支配の概念を適用するよりも、個別にターゲットを絞った規定を適用する方が、 この問題に効果的に対処できるかもしれない。 2.2...	packs/beps-a03-cfc-rules-nta-ja-pack-03.txt
beps-a03-cfc-rules-nta-ja-p020	p020	20	20	beps-a03-cfc-rules-nta-ja	...cting in concert 35% 35% Country C Country A Country B C Co B Co A Co CFC 30% 40. C 社、A 社及び B 社はいずれも非関連者である。A 国の CFC ルールでは、適用に当たっ て、50%超の支配権がある...	packs/beps-a03-cfc-rules-nta-ja-pack-03.txt
beps-a03-cfc-rules-nta-ja-p021	p021	21	21	beps-a03-cfc-rules-nta-ja	...分 40% 100% 30% 100% Country A Country B 30% Parent A Co 1 A Co 2 B Co CFC 42. A 社 1 と A 社 2 は A 国の非関連の居住者である。A 国の CFC ルールを適用するために は、共同で行動する関連者又...	packs/beps-a03-cfc-rules-nta-ja-pack-03.txt
beps-a03-cfc-rules-nta-ja-p022	p022	22	22	beps-a03-cfc-rules-nta-ja	...きる。A 国が支配要件を 拡大して、居住者の株主の少数のグループがある場合にルールを適用する場合（この状況ではA 社 1 と A 社 2）、CFC ルールが適用され、CFC の所得の 30%が A 社 1 に合算され、40%が A 社 2 に合算される。これによって、ルールのすり抜けは...	packs/beps-a03-cfc-rules-nta-ja-pack-03.txt
