id	pid	page_start	page_end	section_id	context	core
beps-a14-peer-review-documents-oecd-en-p011	p011	11	11	beps-a14-peer-review-documents-oecd-en	...R REVIEW DOCUMENTS © OECD 2023 15. To facilitate taxpayers’ access to MAP, jurisdictions should ensure transparency relating to their MAP regim...	packs/beps-a14-peer-review-documents-oecd-en-pack-03.txt
beps-a14-peer-review-documents-oecd-en-p012	p012	12	12	beps-a14-peer-review-documents-oecd-en	...EVIEW DOCUMENTS © OECD 2023 C.2. Jurisdictions should seek to resolve MAP cases 17 within an average time frame of 24 months.18 This time frame...	packs/beps-a14-peer-review-documents-oecd-en-pack-03.txt
beps-a14-peer-review-documents-oecd-en-p013	p013	13	13	beps-a14-peer-review-documents-oecd-en	...dressed by the assessed jurisdiction. 19. Given the importance of the MAP for taxpayers seeking to ensure that their taxation is in accordance ...	packs/beps-a14-peer-review-documents-oecd-en-pack-04.txt
beps-a14-peer-review-documents-oecd-en-p015	p015	15	15	beps-a14-peer-review-documents-oecd-en	...tions (“Transfer Pricing Guidelines”)). A request for an APA is not a MAP case for purposes of the MAP Statistics Reporting Framework and eleme...	packs/beps-a14-peer-review-documents-oecd-en-pack-04.txt
beps-a14-peer-review-documents-oecd-en-p016	p016	16	16	beps-a14-peer-review-documents-oecd-en	... 14 Report) 16 See paragraph 2 of Article 25 and its Commentary. 17 A MAP case for this purpose refers to a MAP case that is received by a comp...	packs/beps-a14-peer-review-documents-oecd-en-pack-05.txt
beps-a14-peer-review-documents-oecd-en-p017	p017	17	17	beps-a14-peer-review-documents-oecd-en	... standard reviewed by their peers – i.e. the other members of the FTA MAP Forum (as provided in element 1.4 of the minimum standard, countries ...	packs/beps-a14-peer-review-documents-oecd-en-pack-05.txt
beps-a14-peer-review-documents-oecd-en-p018	p018	18	18	beps-a14-peer-review-documents-oecd-en	... PEER REVIEW DOCUMENTS © OECD 2023 committed jurisdictions by the FTA MAP Forum, which will be open to all such countries participating on an e...	packs/beps-a14-peer-review-documents-oecd-en-pack-05.txt
beps-a14-peer-review-documents-oecd-en-p019	p019	19	19	beps-a14-peer-review-documents-oecd-en	...eir peers – i.e. the other members of the Forum on Tax Administration MAP Forum 2 (“the FTA MAP Forum” or “the Forum”). The FTA MAP Forum bring...	packs/beps-a14-peer-review-documents-oecd-en-pack-06.txt
beps-a14-peer-review-documents-oecd-en-p020	p020	20	20	beps-a14-peer-review-documents-oecd-en	...fied in the peer review reports with the aim of ensuring an effective MAP regime to benefit both governments and taxpayers. Peer Review and Mon...	packs/beps-a14-peer-review-documents-oecd-en-pack-06.txt
beps-a14-peer-review-documents-oecd-en-p021	p021	21	21	beps-a14-peer-review-documents-oecd-en	...ning inputs from the assessed jurisdiction 11. Each member of the FTA MAP Forum will be invited to designate a central point of contact for the...	packs/beps-a14-peer-review-documents-oecd-en-pack-07.txt
beps-a14-peer-review-documents-oecd-en-p022	p022	22	22	beps-a14-peer-review-documents-oecd-en	...ECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 their experience on the MAP process. Therefore taxpayers (e.g . individuals and corporations) and...	packs/beps-a14-peer-review-documents-oecd-en-pack-08.txt
beps-a14-peer-review-documents-oecd-en-p023	p023	23	23	beps-a14-peer-review-documents-oecd-en	...the Stage 1 Peer Review report of an assessed jurisdiction by the FTA MAP Forum 22. The draft Stage 1 Peer Review reports of all assessed juris...	packs/beps-a14-peer-review-documents-oecd-en-pack-09.txt
beps-a14-peer-review-documents-oecd-en-p024	p024	24	24	beps-a14-peer-review-documents-oecd-en	...be highlighted to the CFA together with an explanation on why the FTA MAP Forum has been unable to approve the report, or why an effective revi...	packs/beps-a14-peer-review-documents-oecd-en-pack-09.txt
beps-a14-peer-review-documents-oecd-en-p025	p025	25	25	beps-a14-peer-review-documents-oecd-en	...e updates provided by the assessed jurisdiction to members of the FTA MAP Forum. The assessed jurisdiction should provide any written comments ...	packs/beps-a14-peer-review-documents-oecd-en-pack-10.txt
