id	pid	page_start	page_end	section_id	context	core
beps-min-standards-progress-2025-oecd-en-p015	p015	15	15	beps-min-standards-progress-2025-oecd-en	14  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Action 5 minimum standard and the level...	packs/beps-min-standards-progress-2025-oecd-en-pack-04.txt
beps-min-standards-progress-2025-oecd-en-p016	p016	16	16	beps-min-standards-progress-2025-oecd-en	 15 RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Revised methodology for regime reviews ...	packs/beps-min-standards-progress-2025-oecd-en-pack-05.txt
beps-min-standards-progress-2025-oecd-en-p017	p017	17	17	beps-min-standards-progress-2025-oecd-en	16  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 2. A list of regimes that are within th...	packs/beps-min-standards-progress-2025-oecd-en-pack-05.txt
beps-min-standards-progress-2025-oecd-en-p018	p018	18	18	beps-min-standards-progress-2025-oecd-en	 17 RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 List 3: regimes for possible further co...	packs/beps-min-standards-progress-2025-oecd-en-pack-06.txt
beps-min-standards-progress-2025-oecd-en-p019	p019	19	19	beps-min-standards-progress-2025-oecd-en	18  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 • any other factor(s) or source of info...	packs/beps-min-standards-progress-2025-oecd-en-pack-06.txt
beps-min-standards-progress-2025-oecd-en-p020	p020	20	20	beps-min-standards-progress-2025-oecd-en	 19 RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Each key factor is briefly described be...	packs/beps-min-standards-progress-2025-oecd-en-pack-07.txt
beps-min-standards-progress-2025-oecd-en-p021	p021	21	21	beps-min-standards-progress-2025-oecd-en	20  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 If the regime meets the gateway criteri...	packs/beps-min-standards-progress-2025-oecd-en-pack-07.txt
beps-min-standards-progress-2025-oecd-en-p022	p022	22	22	beps-min-standards-progress-2025-oecd-en	 21 RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Timelines As noted in the above table, ...	packs/beps-min-standards-progress-2025-oecd-en-pack-08.txt
beps-min-standards-progress-2025-oecd-en-p023	p023	23	23	beps-min-standards-progress-2025-oecd-en	22  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Potentially harmful but not actually ha...	packs/beps-min-standards-progress-2025-oecd-en-pack-08.txt
beps-min-standards-progress-2025-oecd-en-p024	p024	24	24	beps-min-standards-progress-2025-oecd-en	 23 RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 • Example 3: Jurisdiction D joins the I...	packs/beps-min-standards-progress-2025-oecd-en-pack-09.txt
beps-min-standards-progress-2025-oecd-en-p025	p025	25	25	beps-min-standards-progress-2025-oecd-en	24  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Reducing the scope and frequency of mon...	packs/beps-min-standards-progress-2025-oecd-en-pack-09.txt
beps-min-standards-progress-2025-oecd-en-p026	p026	26	26	beps-min-standards-progress-2025-oecd-en	 25 RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 jurisdictions would spontaneously excha...	packs/beps-min-standards-progress-2025-oecd-en-pack-10.txt
beps-min-standards-progress-2025-oecd-en-p027	p027	27	27	beps-min-standards-progress-2025-oecd-en	26  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Based on the annual monitoring results ...	packs/beps-min-standards-progress-2025-oecd-en-pack-10.txt
beps-min-standards-progress-2025-oecd-en-p028	p028	28	28	beps-min-standards-progress-2025-oecd-en	 27 RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 nominal tax jurisdictions in scope of t...	packs/beps-min-standards-progress-2025-oecd-en-pack-11.txt
beps-min-standards-progress-2025-oecd-en-p029	p029	29	29	beps-min-standards-progress-2025-oecd-en	28  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 data on rulings and exchanges, rather t...	packs/beps-min-standards-progress-2025-oecd-en-pack-11.txt
