id	pid	page_start	page_end	section_id	context	core
beps-a04-interest-deductions-nta-ja-p014	p014	14	14	beps-a04-interest-deductions-nta-ja	...処すべきである。特別ルールは、一般ルールが対象としていない 特定のリスクに対処するために用いることもできる。この取組みでは、利子を利用した BEPS から各 国を効果的に保護すべきであるが、事業者が事業と商業上の投資に必要な負債による資金調達を増や すのを妨げてはならない。 17. 固定...	packs/beps-a04-interest-deductions-nta-ja-pack-03.txt
beps-a04-interest-deductions-nta-ja-p015	p015	15	15	beps-a04-interest-deductions-nta-ja	...したがって、ベストプラクテ ィス・アプローチの構成要素になる。多くの国には的を絞った租税回避防止ルールがあり、このルー ルによって、特定の BEPS のリスクに有効に対応することができる。しかし、新たなBEPS の機会が 利用されるにつれて、さらなる特別ルールが求められる可能性があり、時...	packs/beps-a04-interest-deductions-nta-ja-pack-03.txt
beps-a04-interest-deductions-nta-ja-p019	p019	19	19	beps-a04-interest-deductions-nta-ja	...もできる。 第 6 章では、国が10～30%の範囲内で基準固定比率を設定する際に考慮に入れるべき要因を記載する。 24. 固定比率ルールは、BEPS に対するある程度の保護を国に提供する。しかし、これは相手の 立場を考慮しないツールで、次のような事実を考慮に入れていない。すなわち、異なる...	packs/beps-a04-interest-deductions-nta-ja-pack-04.txt
beps-a04-interest-deductions-nta-ja-p020	p020	20	20	beps-a04-interest-deductions-nta-ja	...を課すことを検討するよう提案する。 28. 固定比率ルールとグループ比率ルールでは、利子と経済的に利子に相当する支払を利用した ほとんどの BEPS に対処する有効な枠組みを提供するはずである。上記の一般的利子制限ルールを特 別ルールで補完し、一般的利子制限ルールの完全性を保護し、残存す...	packs/beps-a04-interest-deductions-nta-ja-pack-04.txt
beps-a04-interest-deductions-nta-ja-p022	p022	22	22	beps-a04-interest-deductions-nta-ja	...利子とみなす項目に関しては、各国間の相違が存在し続け、各国は、源泉徴収税な どの他の税務上、独自の利子の定義を使い続けると思われる。しかし、BEPS に対処するルールを設 計するベストプラクティスを特定する際に、各国には、かかるルールの対象となるべき項目に対して 広範な一貫した取組みを行...	packs/beps-a04-interest-deductions-nta-ja-pack-04.txt
beps-a04-interest-deductions-nta-ja-p025	p025	25	25	beps-a04-interest-deductions-nta-ja	第 3 章 ベストプラクティス・アプローチを適用すべき対象 43. BEPS は、様々なシナリオによって生じるが、これには、グループ内で、グループ外の関連 者が関与し、第三者との仕組まれた取決めを用いて行われる場合も...	packs/beps-a04-interest-deductions-nta-ja-pack-05.txt
beps-a04-interest-deductions-nta-ja-p026	p026	26	26	beps-a04-interest-deductions-nta-ja	48. 基準固定比率が適切なレベルに設定される場合、固定比率ルールでは、多国籍グループに属 する企業の支払を利用した BEPS の懸念に、かなりの程度まで対処できるはずである。固定比率ルー ルで、BEPS に確実に有効に対処できるようにするために、固定比率ルールの対...	packs/beps-a04-interest-deductions-nta-ja-pack-05.txt
beps-a04-interest-deductions-nta-ja-p027	p027	27	27	beps-a04-interest-deductions-nta-ja	...性を制限するために考慮すべきである。 デミニマス基準 54. 本報告で定めるベストプラクティス・アプローチの主要な政策目標は、利子を用いた BEPS に対処することであるが、一定の企業は極めて低いリスクしかもたらさないため、固定比率ルールと グループ比率ルールから除外することが適当と考え...	packs/beps-a04-interest-deductions-nta-ja-pack-05.txt
beps-a04-interest-deductions-nta-ja-p029	p029	29	29	beps-a04-interest-deductions-nta-ja	第 4 章 支払利子又は負債のレベルに基づくベストプラクティス・アプローチの適用 57. BEPS の主な原因は、企業グループが価値創造を牽引する基礎となる活動から課税所得を人 為的に切り離すことができることによる。したがって、本報告に定...	packs/beps-a04-interest-deductions-nta-ja-pack-05.txt
beps-a04-interest-deductions-nta-ja-p030	p030	30	30	beps-a04-interest-deductions-nta-ja	...うことが困難になる可能性があるということで ある。 59. 上記の要因を考慮し、主要な政策目標が利子と経済的に利子に相当する支払を利用した BEPS に対処することであることを踏まえ、本報告で定めるベストプラクティスには、企業が税務上 損金算入できる支払利子のレベルを直接制限するルールを...	packs/beps-a04-interest-deductions-nta-ja-pack-05.txt
