id	pid	page_start	page_end	section_id	context	core
beps-a14-dispute-resolution-nta-ja-p008	p008	8	8	beps-a14-dispute-resolution-nta-ja	...に 関する目標とする期間についても合意により確立するよう努めることも期待されている。 1.4 各国は、税務 長官会議の相互協議フォーラム（ FTA MAP フォーラム）のメンバーにな り、各国の権限のある当局の関係を強 化し、MAP の実効性を向上させるために共同で取 り組むべきである...	packs/beps-a14-dispute-resolution-nta-ja-pack-01.txt
beps-a14-dispute-resolution-nta-ja-p009	p009	9	9	beps-a14-dispute-resolution-nta-ja	...されるべきものである。また、本報告のセクション I.C で述べるモニタリングメカニズムの重 要な構成要素になるであろう。したがって、各国は、FTA 相互協議フォーラムと共同で策定され る合意された報告枠組みに従って、相互協議の統計を適時かつもれなく報告すべきである。上記 の通り、当該報...	packs/beps-a14-dispute-resolution-nta-ja-pack-01.txt
beps-a14-dispute-resolution-nta-ja-p010	p010	10	10	beps-a14-dispute-resolution-nta-ja	...るよう、各国は適切な措置をとるべきである。 2.2 各国は、自国の MAP プロファイルを共通の公開プラットフォーム で公表すべきである （FTA MAP フォーラムと共同で策定される合意されたテンプレートに従う）。 26. MAP プログラムの公表ガイダンスの透明性向上及び普及を促進...	packs/beps-a14-dispute-resolution-nta-ja-pack-01.txt
beps-a14-dispute-resolution-nta-ja-p017	p017	17	17	beps-a14-dispute-resolution-nta-ja	...た場合は、権限の ある当局は、納税者が提出した情報が不十分であるという根拠に基づいて、納税者の MAP への アクセスを拒否すべきではない。FTA MAP フォーラムでは、相互協議の申立てに添付して提出 する必要のある具体的な情報及び文書に関するガイダンスを策定する。 3.3 各国は、...	packs/beps-a14-dispute-resolution-nta-ja-pack-03.txt
beps-a14-dispute-resolution-nta-ja-p021	p021	21	21	beps-a14-dispute-resolution-nta-ja	...dule」を適切な職員に配付することを通じて、国際的な事柄に関わっ ている税務調査部門における「国際的な認識」を高めるべきである。 46. FTA MAP フォーラムの戦略プランでは、リソース、権限の付与、関係と姿勢、手続の 改善、調査部門との関係及び責務と説明責任に関して、権限のあ...	packs/beps-a14-dispute-resolution-nta-ja-pack-03.txt
beps-a14-dispute-resolution-nta-ja-p028	p028	28	28	beps-a14-dispute-resolution-nta-ja	...これに よって全ての国の評価が一貫的で、かつ、完全であることを確保するものとする。評価 手法は、OECD 加盟国、G20 諸国及びその他の FTA MAP フォーラムを通じてコミット した国（ミニマムスタンダードの構成要素 1.6 を参照されたい）に対する参加国による モニタリングのた...	packs/beps-a14-dispute-resolution-nta-ja-pack-05.txt
beps-a14-dispute-resolution-nta-ja-p030	p030	30	30	beps-a14-dispute-resolution-nta-ja	...イト 行動 14 におけるミニマムスタンダードの構成要素 1.6 に従い、各国はミニマムスタンダードの 遵守状況について、参加国、すなわち FTA MAP フォーラムの他のメンバー（ミニマムスタン ダードの構成要素 1.4 に定める通り、各国は、 FTA MAP フォーラムのメンバーに...	packs/beps-a14-dispute-resolution-nta-ja-pack-05.txt
beps-a14-dispute-resolution-nta-ja-p031	p031	31	31	beps-a14-dispute-resolution-nta-ja	...、これによって全ての国の評価が一貫的で、かつ、完全であることを確保するものと する。評価手法は、OECD 加盟国、G20 諸国及びその他の FTA MAP フォーラムを通じてコミッ トした国に対する参加国によるモニタリングのための詳細な手続及びガイドラインを定めるもの とし、対等な立場...	packs/beps-a14-dispute-resolution-nta-ja-pack-05.txt
beps-a14-peer-review-documents-oecd-en-p007	p007	7	7	beps-a14-peer-review-documents-oecd-en	...i.e. the other members of the Forum on Tax Administration MAP Forum (“FTA MAP Forum”). In addition, a number of countries 3 also consider that ...	packs/beps-a14-peer-review-documents-oecd-en-pack-01.txt
beps-a14-peer-review-documents-oecd-en-p008	p008	8	8	beps-a14-peer-review-documents-oecd-en	...TION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Party 1”) and the FTA MAP Forum develop the Terms of Reference and the Assessment Methodolo...	packs/beps-a14-peer-review-documents-oecd-en-pack-01.txt
beps-a14-peer-review-documents-oecd-en-p009	p009	9	9	beps-a14-peer-review-documents-oecd-en	... will also serve as a basis for questionnaires to be developed by the FTA MAP Forum, which will form the basis of the reviews to be conducted b...	packs/beps-a14-peer-review-documents-oecd-en-pack-02.txt
beps-a14-peer-review-documents-oecd-en-p013	p013	13	13	beps-a14-peer-review-documents-oecd-en	... procedural requirements of its treaty partner have been met. 20. The FTA MAP Forum will produce on a regular basis reports on the outcome of t...	packs/beps-a14-peer-review-documents-oecd-en-pack-04.txt
beps-a14-peer-review-documents-oecd-en-p017	p017	17	17	beps-a14-peer-review-documents-oecd-en	...imum standard reviewed by their peers – i.e. the other members of the FTA MAP Forum (as provided in element 1.4 of the minimum standard, countr...	packs/beps-a14-peer-review-documents-oecd-en-pack-05.txt
beps-a14-peer-review-documents-oecd-en-p018	p018	18	18	beps-a14-peer-review-documents-oecd-en	...MS – PEER REVIEW DOCUMENTS © OECD 2023 committed jurisdictions by the FTA MAP Forum, which will be open to all such countries participating on ...	packs/beps-a14-peer-review-documents-oecd-en-pack-05.txt
beps-a14-peer-review-documents-oecd-en-p019	p019	19	19	beps-a14-peer-review-documents-oecd-en	...he other members of the Forum on Tax Administration MAP Forum 2 (“the FTA MAP Forum” or “the Forum”). The FTA MAP Forum brings together all OEC...	packs/beps-a14-peer-review-documents-oecd-en-pack-06.txt
beps-a14-peer-review-documents-oecd-en-p020	p020	20	20	beps-a14-peer-review-documents-oecd-en	...ly to improve the effectiveness of the MAP by becoming members of the FTA MAP Forum . To assist members in improving the effectiveness of their...	packs/beps-a14-peer-review-documents-oecd-en-pack-06.txt
beps-a14-peer-review-documents-oecd-en-p021	p021	21	21	beps-a14-peer-review-documents-oecd-en	...btaining inputs from the assessed jurisdiction 11. Each member of the FTA MAP Forum will be invited to designate a central point of contact for...	packs/beps-a14-peer-review-documents-oecd-en-pack-07.txt
beps-a14-peer-review-documents-oecd-en-p022	p022	22	22	beps-a14-peer-review-documents-oecd-en	...and any comments by the assessed jurisdiction with the members of the FTA MAP Forum. B. Drafting and approval of Stage 1 Peer Review report 19....	packs/beps-a14-peer-review-documents-oecd-en-pack-08.txt
beps-a14-peer-review-documents-oecd-en-p023	p023	23	23	beps-a14-peer-review-documents-oecd-en	... of the Stage 1 Peer Review report of an assessed jurisdiction by the FTA MAP Forum 22. The draft Stage 1 Peer Review reports of all assessed j...	packs/beps-a14-peer-review-documents-oecd-en-pack-09.txt
beps-a14-peer-review-documents-oecd-en-p024	p024	24	24	beps-a14-peer-review-documents-oecd-en	...ill be highlighted to the CFA together with an explanation on why the FTA MAP Forum has been unable to approve the report, or why an effective ...	packs/beps-a14-peer-review-documents-oecd-en-pack-09.txt
beps-a14-peer-review-documents-oecd-en-p025	p025	25	25	beps-a14-peer-review-documents-oecd-en	...f the updates provided by the assessed jurisdiction to members of the FTA MAP Forum. The assessed jurisdiction should provide any written comme...	packs/beps-a14-peer-review-documents-oecd-en-pack-10.txt
beps-a14-peer-review-documents-oecd-en-p026	p026	26	26	beps-a14-peer-review-documents-oecd-en	...e with the min imum standard will be reviewed by other members in the FTA MAP Forum, in accordance with an assessment schedule to be developed ...	packs/beps-a14-peer-review-documents-oecd-en-pack-10.txt
beps-a14-peer-review-documents-oecd-en-p027	p027	27	27	beps-a14-peer-review-documents-oecd-en	...basis of the 2019 -2021 MAP Statistics. Based on input rec eived, the FTA MAP Forum would decide whether a jurisdiction would qualify for the s...	packs/beps-a14-peer-review-documents-oecd-en-pack-11.txt
beps-a14-peer-review-documents-oecd-en-p028	p028	28	28	beps-a14-peer-review-documents-oecd-en	...y or practice concerning MAP requires improvement and accepted by the FTA MAP Forum as described in paragraph 45 would lead to the FTA MAP Foru...	packs/beps-a14-peer-review-documents-oecd-en-pack-12.txt
beps-a14-peer-review-documents-oecd-en-p029	p029	29	29	beps-a14-peer-review-documents-oecd-en	...e future, the simplified peer review process would be reviewed by the FTA MAP Forum to ensure that it aligns with the revisions. B. Full peer r...	packs/beps-a14-peer-review-documents-oecd-en-pack-12.txt
beps-a14-peer-review-documents-oecd-en-p030	p030	30	30	beps-a14-peer-review-documents-oecd-en	...UTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 65. The FTA MAP Forum shall ensure that the jurisdictions being reviewed in each ...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p031	p031	31	31	beps-a14-peer-review-documents-oecd-en	...tm. 2 For the purposes of this note, all references to members of the FTA MAP Forum should be read to mean members of the FTA MAP Forum that ha...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p032	p032	32	32	beps-a14-peer-review-documents-oecd-en	...roval of an assessed jurisdiction’s Stage 1 Peer Review report by the FTA MAP Forum Source: OECD Members of FTA MAP ForumAssessed Jurisdiction ...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p033	p033	33	33	beps-a14-peer-review-documents-oecd-en	... MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Figure 3. Adoption of FTA MAP Forum report on Stage 1 Peer Reviews by the CFA for publication S...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p034	p034	34	34	beps-a14-peer-review-documents-oecd-en	...l of an assessed jurisdiction’s Stage 2 Peer Monitoring report by the FTA MAP Forum Source: OECD Figure 5. Adoption of FTA MAP Forum Update rep...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
