id	pid	page_start	page_end	section_id	context	core
beps-min-standards-progress-2025-oecd-en-p018	p018	18	18	beps-min-standards-progress-2025-oecd-en	...GNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 List 3: regimes for possible further consideration by the FHTP F...	packs/beps-min-standards-progress-2025-oecd-en-pack-06.txt
beps-min-standards-progress-2025-oecd-en-p019	p019	19	19	beps-min-standards-progress-2025-oecd-en	...GNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 • any other factor(s) or source of information deemed t o be rel...	packs/beps-min-standards-progress-2025-oecd-en-pack-06.txt
beps-min-standards-progress-2025-oecd-en-p020	p020	20	20	beps-min-standards-progress-2025-oecd-en	...GNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Each key factor is briefly described below. • The regime imposes...	packs/beps-min-standards-progress-2025-oecd-en-pack-07.txt
beps-min-standards-progress-2025-oecd-en-p021	p021	21	21	beps-min-standards-progress-2025-oecd-en	...GNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 If the regime meets the gateway criterion of imposing no or low ...	packs/beps-min-standards-progress-2025-oecd-en-pack-07.txt
beps-min-standards-progress-2025-oecd-en-p022	p022	22	22	beps-min-standards-progress-2025-oecd-en	...GNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Timelines As noted in the above table, one of the conclusions th...	packs/beps-min-standards-progress-2025-oecd-en-pack-08.txt
beps-min-standards-progress-2025-oecd-en-p023	p023	23	23	beps-min-standards-progress-2025-oecd-en	...GNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Potentially harmful but not actually harmful regimes The revised...	packs/beps-min-standards-progress-2025-oecd-en-pack-08.txt
beps-min-standards-progress-2025-oecd-en-p024	p024	24	24	beps-min-standards-progress-2025-oecd-en	...GNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 • Example 3: Jurisdiction D joins the Inclusive Framework. The S...	packs/beps-min-standards-progress-2025-oecd-en-pack-09.txt
beps-min-standards-progress-2025-oecd-en-p025	p025	25	25	beps-min-standards-progress-2025-oecd-en	...GNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Reducing the scope and frequency of monitoring and peer review e...	packs/beps-min-standards-progress-2025-oecd-en-pack-09.txt
beps-min-standards-progress-2025-oecd-en-p026	p026	26	26	beps-min-standards-progress-2025-oecd-en	...GNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 jurisdictions would spontaneously exchange information on taxpay...	packs/beps-min-standards-progress-2025-oecd-en-pack-10.txt
beps-min-standards-progress-2025-oecd-en-p027	p027	27	27	beps-min-standards-progress-2025-oecd-en	...GNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Based on the annual monitoring results from the past years, it a...	packs/beps-min-standards-progress-2025-oecd-en-pack-10.txt
beps-min-standards-progress-2025-oecd-en-p028	p028	28	28	beps-min-standards-progress-2025-oecd-en	...GNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 nominal tax jurisdictions in scope of the standard, and performe...	packs/beps-min-standards-progress-2025-oecd-en-pack-11.txt
beps-min-standards-progress-2025-oecd-en-p029	p029	29	29	beps-min-standards-progress-2025-oecd-en	...GNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 data on rulings and exchanges, rather than reviews of the requir...	packs/beps-min-standards-progress-2025-oecd-en-pack-11.txt
