id	pid	page_start	page_end	section_id	context	core
beps-a14-peer-review-documents-oecd-en-p030	p030	30	30	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 65. The FTA MAP Forum shall ensure that the jur...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p031	p031	31	31	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 1 Available at www.oecd.org/tax/beps-2015-final...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p032	p032	32	32	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 2.A. Summary of Stage 1 Peer Review proce...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p033	p033	33	33	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Figure 3. Adoption of FTA MAP Forum report on S...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p034	p034	34	34	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 2.B. Summary of Stage 2 Peer Monitoring p...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p035	p035	35	35	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 2.C. Model assessment schedules for appro...	packs/beps-a14-peer-review-documents-oecd-en-pack-14.txt
beps-a14-peer-review-documents-oecd-en-p036	p036	36	36	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Figure 7. Stage 2 Peer Monitoring Source: OECD ...	packs/beps-a14-peer-review-documents-oecd-en-pack-14.txt
beps-a14-peer-review-documents-oecd-en-p037	p037	37	37	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 2.D. Outline of Stage 1 Peer Review repor...	packs/beps-a14-peer-review-documents-oecd-en-pack-14.txt
beps-a14-peer-review-documents-oecd-en-p038	p038	38	38	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Compliance with the minimum standard (15-20 pag...	packs/beps-a14-peer-review-documents-oecd-en-pack-14.txt
beps-a14-peer-review-documents-oecd-en-p039	p039	39	39	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 2.E. Summary of peer input collection in ...	packs/beps-a14-peer-review-documents-oecd-en-pack-14.txt
beps-a14-peer-review-documents-oecd-en-p040	p040	40	40	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 2.F. Summary of simplified peer review pr...	packs/beps-a14-peer-review-documents-oecd-en-pack-14.txt
beps-a14-peer-review-documents-oecd-en-p041	p041	41	41	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Figure 12. Adoption of Stage 1 Peer Review repo...	packs/beps-a14-peer-review-documents-oecd-en-pack-15.txt
beps-a14-peer-review-documents-oecd-en-p042	p042	42	42	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 2.G. Summary of the full peer review proc...	packs/beps-a14-peer-review-documents-oecd-en-pack-15.txt
beps-a14-peer-review-documents-oecd-en-p043	p043	43	43	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Figure 17. Adoption of Peer Review Report by th...	packs/beps-a14-peer-review-documents-oecd-en-pack-15.txt
beps-a14-peer-review-documents-oecd-en-p044	p044	44	44	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 2.H. Model assessment schedules for appro...	packs/beps-a14-peer-review-documents-oecd-en-pack-15.txt
beps-a14-peer-review-documents-oecd-en-p045	p045	45	45	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Figure 19. Simplified peer review process - Sta...	packs/beps-a14-peer-review-documents-oecd-en-pack-15.txt
beps-a14-peer-review-documents-oecd-en-p046	p046	46	46	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 2.I. Model assessment schedules for appro...	packs/beps-a14-peer-review-documents-oecd-en-pack-15.txt
beps-a14-peer-review-documents-oecd-en-p047	p047	47	47	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 2.J. Outline of Stage 1 simplified peer r...	packs/beps-a14-peer-review-documents-oecd-en-pack-15.txt
beps-a14-peer-review-documents-oecd-en-p048	p048	48	48	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023  List of information and documentation require...	packs/beps-a14-peer-review-documents-oecd-en-pack-16.txt
beps-a14-peer-review-documents-oecd-en-p049	p049	49	49	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Introduction 1. The Report on Action 14: Making...	packs/beps-a14-peer-review-documents-oecd-en-pack-16.txt
beps-a14-peer-review-documents-oecd-en-p050	p050	50	50	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 MAP process 5. Article 25 of the OECD Model Tax...	packs/beps-a14-peer-review-documents-oecd-en-pack-17.txt
beps-a14-peer-review-documents-oecd-en-p051	p051	51	51	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 9. The MAP process to the extent it i s relevan...	packs/beps-a14-peer-review-documents-oecd-en-pack-17.txt
beps-a14-peer-review-documents-oecd-en-p052	p052	52	52	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 12. Recognising that the taxpayer’s MAP submiss...	packs/beps-a14-peer-review-documents-oecd-en-pack-18.txt
beps-a14-peer-review-documents-oecd-en-p053	p053	53	53	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 (iii) Milestone 1 (if applicable): Date of posi...	packs/beps-a14-peer-review-documents-oecd-en-pack-18.txt
beps-a14-peer-review-documents-oecd-en-p054	p054	54	54	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 (i) Break down of the average time taken to res...	packs/beps-a14-peer-review-documents-oecd-en-pack-19.txt
beps-a14-peer-review-documents-oecd-en-p055	p055	55	55	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 References OECD (2019), Model Tax Convention on...	packs/beps-a14-peer-review-documents-oecd-en-pack-19.txt
beps-a14-peer-review-documents-oecd-en-p056	p056	56	56	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 3.A. MAP Statistics reporting for the [YE...	packs/beps-a14-peer-review-documents-oecd-en-pack-19.txt
beps-a14-peer-review-documents-oecd-en-p057	p057	57	57	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Notes on Annex 3.A. (see also Annex 3.C. - Defi...	packs/beps-a14-peer-review-documents-oecd-en-pack-20.txt
beps-a14-peer-review-documents-oecd-en-p058	p058	58	58	beps-a14-peer-review-documents-oecd-en	...BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 3.B. MAP Statistics reporting for the [YE...	packs/beps-a14-peer-review-documents-oecd-en-pack-20.txt
