id	pid	page_start	page_end	section_id	context	core
beps-a14-peer-review-documents-oecd-en-p001	p001	1	1	beps-a14-peer-review-documents-oecd-en	BEPS Action 14 on More Effective Dispute Resolution Mechanisms PEER REVIEW DOCUMENTS January 2023	packs/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p002	p002	2	2	beps-a14-peer-review-documents-oecd-en	 1 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 OECD/G20 Base Erosion and Profit Shiftin...	packs/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p003	p003	3	3	beps-a14-peer-review-documents-oecd-en	2  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 This document, as well as any data and a...	packs/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p004	p004	4	4	beps-a14-peer-review-documents-oecd-en	 3 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Table of contents Introduction 4 1 Terms...	packs/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p005	p005	5	5	beps-a14-peer-review-documents-oecd-en	4  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Introduction The Action Plan on Base Ero...	packs/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p006	p006	6	6	beps-a14-peer-review-documents-oecd-en	...  5 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 The Action 14 minimum standard also requ...	packs/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p007	p007	7	7	beps-a14-peer-review-documents-oecd-en	6  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Introduction 1. The Action Plan on Base ...	packs/beps-a14-peer-review-documents-oecd-en-pack-01.txt
beps-a14-peer-review-documents-oecd-en-p008	p008	8	8	beps-a14-peer-review-documents-oecd-en	 7 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Party 1”) and the FTA MAP Forum develop ...	packs/beps-a14-peer-review-documents-oecd-en-pack-01.txt
beps-a14-peer-review-documents-oecd-en-p009	p009	9	9	beps-a14-peer-review-documents-oecd-en	8  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 the best practices will not be peer revi...	packs/beps-a14-peer-review-documents-oecd-en-pack-02.txt
beps-a14-peer-review-documents-oecd-en-p010	p010	10	10	beps-a14-peer-review-documents-oecd-en	 9 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 B.P.4. Jurisdictions should develop the ...	packs/beps-a14-peer-review-documents-oecd-en-pack-02.txt
beps-a14-peer-review-documents-oecd-en-p011	p011	11	11	beps-a14-peer-review-documents-oecd-en	10  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 15. To facilitate taxpayers’ access to M...	packs/beps-a14-peer-review-documents-oecd-en-pack-03.txt
beps-a14-peer-review-documents-oecd-en-p012	p012	12	12	beps-a14-peer-review-documents-oecd-en	 11 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 C.2. Jurisdictions should seek to resolv...	packs/beps-a14-peer-review-documents-oecd-en-pack-03.txt
