id	pid	page_start	page_end	section_id	context	core
beps-a14-peer-review-documents-oecd-en-p068	p068	68	68	beps-a14-peer-review-documents-oecd-en	 67 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 3.C. ...	packs/beps-a14-peer-review-documents-oecd-en-pack-23.txt
beps-a14-peer-review-documents-oecd-en-p069	p069	69	69	beps-a14-peer-review-documents-oecd-en	68  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 paragraphs ...	packs/beps-a14-peer-review-documents-oecd-en-pack-23.txt
beps-a14-peer-review-documents-oecd-en-p070	p070	70	70	beps-a14-peer-review-documents-oecd-en	 69 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 such an out...	packs/beps-a14-peer-review-documents-oecd-en-pack-24.txt
beps-a14-peer-review-documents-oecd-en-p071	p071	71	71	beps-a14-peer-review-documents-oecd-en	70  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 withdrawn d...	packs/beps-a14-peer-review-documents-oecd-en-pack-24.txt
beps-a14-peer-review-documents-oecd-en-p072	p072	72	72	beps-a14-peer-review-documents-oecd-en	 71 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Annex 3.D. ...	packs/beps-a14-peer-review-documents-oecd-en-pack-24.txt
beps-a14-peer-review-documents-oecd-en-p073	p073	73	73	beps-a14-peer-review-documents-oecd-en	72  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 is subject ...	packs/beps-a14-peer-review-documents-oecd-en-pack-25.txt
beps-a14-peer-review-documents-oecd-en-p074	p074	74	74	beps-a14-peer-review-documents-oecd-en	 73 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 A MAP case ...	packs/beps-a14-peer-review-documents-oecd-en-pack-25.txt
beps-a14-peer-review-documents-oecd-en-p075	p075	75	75	beps-a14-peer-review-documents-oecd-en	74  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 This includ...	packs/beps-a14-peer-review-documents-oecd-en-pack-26.txt
beps-a14-peer-review-documents-oecd-en-p076	p076	76	76	beps-a14-peer-review-documents-oecd-en	 75 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 (e) Number ...	packs/beps-a14-peer-review-documents-oecd-en-pack-26.txt
beps-a14-peer-review-documents-oecd-en-p077	p077	77	77	beps-a14-peer-review-documents-oecd-en	76  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 “date of Mi...	packs/beps-a14-peer-review-documents-oecd-en-pack-27.txt
beps-a14-peer-review-documents-oecd-en-p078	p078	78	78	beps-a14-peer-review-documents-oecd-en	 77 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Notes 1 EU ...	packs/beps-a14-peer-review-documents-oecd-en-pack-27.txt
beps-a14-peer-review-documents-oecd-en-p079	p079	79	79	beps-a14-peer-review-documents-oecd-en	78  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Introductio...	packs/beps-a14-peer-review-documents-oecd-en-pack-27.txt
beps-a14-peer-review-documents-oecd-en-p080	p080	80	80	beps-a14-peer-review-documents-oecd-en	 79 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 (ii) The ma...	packs/beps-a14-peer-review-documents-oecd-en-pack-28.txt
beps-a14-peer-review-documents-oecd-en-p081	p081	81	81	beps-a14-peer-review-documents-oecd-en	80  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 (viii) A st...	packs/beps-a14-peer-review-documents-oecd-en-pack-28.txt
beps-a14-best-practices-japan-2021-oecd-en-p004	p004	4	4	beps-a14-best-practices-japan-2021-oecd-en	TABLE OF CONTENTS  3 INCLUSIVE FRAMEWORK OF BEPS: ACTION 14 MAKING DISPUTE RESOLUTION MORE EFFECTIVE MAP PEER REVIEW REPORT © OECD 2021 Table of...	packs/beps-a14-best-practices-japan-2021-oecd-en-pack-00.txt
beps-a14-best-practices-japan-2021-oecd-en-p006	p006	6	6	beps-a14-best-practices-japan-2021-oecd-en	...ATIONS AND ACRONYMS  5 INCLUSIVE FRAMEWORK OF BEPS: ACTION 14 MAKING DISPUTE RESOLUTION MORE EFFECTIVE MAP PEER REVIEW REPORT © OECD 2021 Abbrevia...	packs/beps-a14-best-practices-japan-2021-oecd-en-pack-00.txt
beps-a14-best-practices-japan-2021-oecd-en-p008	p008	8	8	beps-a14-best-practices-japan-2021-oecd-en	INTRODUCTION  7 INCLUSIVE FRAMEWORK OF BEPS: ACTION 14 MAKING DISPUTE RESOLUTION MORE EFFECTIVE MAP PEER REVIEW REPORT © OECD 2021 Introduc...	packs/beps-a14-best-practices-japan-2021-oecd-en-pack-00.txt
beps-a14-best-practices-japan-2021-oecd-en-p010	p010	10	10	beps-a14-best-practices-japan-2021-oecd-en	PART A: PREVENTING DISPUTES  9 INCLUSIVE FRAMEWORK OF BEPS: ACTION 14 MAKING DISPUTE RESOLUTION...	packs/beps-a14-best-practices-japan-2021-oecd-en-pack-00.txt
beps-a14-best-practices-japan-2021-oecd-en-p011	p011	11	11	beps-a14-best-practices-japan-2021-oecd-en	10  PART A: PREVENTING DISPUTES INCLUSIVE FRAMEWORK OF BEPS: ACTION 14 MAKING DISPUTE RESOLUTION MOR...	packs/beps-a14-best-practices-japan-2021-oecd-en-pack-01.txt
beps-a14-best-practices-japan-2021-oecd-en-p012	p012	12	12	beps-a14-best-practices-japan-2021-oecd-en	PART A: PREVENTING DISPUTES  11 INCLUSIVE FRAMEWORK OF BEPS: ACTION 14 MAKING DISPUTE RESOLUTIO...	packs/beps-a14-best-practices-japan-2021-oecd-en-pack-01.txt
beps-a14-best-practices-japan-2021-oecd-en-p013	p013	13	13	beps-a14-best-practices-japan-2021-oecd-en	12  PART A: PREVENTING DISPUTES INCLUSIVE FRAMEWORK OF BEPS: ACTION 14 MAKING DISPUTE RESOLUTION MOR...	packs/beps-a14-best-practices-japan-2021-oecd-en-pack-02.txt
beps-a14-best-practices-japan-2021-oecd-en-p014	p014	14	14	beps-a14-best-practices-japan-2021-oecd-en	PART A: PREVENTING DISPUTES  13 INCLUSIVE FRAMEWORK OF BEPS: ACTION 14 MAKING DISPUTE RESOLUTIO...	packs/beps-a14-best-practices-japan-2021-oecd-en-pack-02.txt
beps-a14-best-practices-japan-2021-oecd-en-p015	p015	15	15	beps-a14-best-practices-japan-2021-oecd-en	14  PART A: PREVENTING DISPUTES INCLUSIVE FRAMEWORK OF BEPS: ACTION 14 MAKING DISPUTE RESOLUTION MOR...	packs/beps-a14-best-practices-japan-2021-oecd-en-pack-02.txt
beps-a14-best-practices-japan-2021-oecd-en-p016	p016	16	16	beps-a14-best-practices-japan-2021-oecd-en	... AND ACCESS TO MAP  15 INCLUSIVE FRAMEWORK OF BEPS: ACTION 14 MAKING DISPUTE RESOLUTION MORE EFFECTIVE MAP PEER REVIEW REPORT © OECD 2021 Part B A...	packs/beps-a14-best-practices-japan-2021-oecd-en-pack-03.txt
beps-a14-best-practices-japan-2021-oecd-en-p017	p017	17	17	beps-a14-best-practices-japan-2021-oecd-en	...ILITY AND ACCESS TO MAP INCLUSIVE FRAMEWORK OF BEPS: ACTION 14 MAKING DISPUTE RESOLUTION MORE EFFECTIVE MAP PEER REVIEW REPORT © OECD 2021 request....	packs/beps-a14-best-practices-japan-2021-oecd-en-pack-03.txt
beps-a14-best-practices-japan-2021-oecd-en-p018	p018	18	18	beps-a14-best-practices-japan-2021-oecd-en	... AND ACCESS TO MAP  17 INCLUSIVE FRAMEWORK OF BEPS: ACTION 14 MAKING DISPUTE RESOLUTION MORE EFFECTIVE MAP PEER REVIEW REPORT © OECD 2021 is for c...	packs/beps-a14-best-practices-japan-2021-oecd-en-pack-04.txt
