id	pid	page_start	page_end	snippet	core
beps-a04-interest-deductions-nta-ja-p081	p081	81	81	付録 C エクイティ・エスケープ・ルール 216. エクイティ・エスケープ・ルールは、現在ドイツ、フィンランドなどいくつかの国で適用さ れている。以下の記述は、ドイツで適用されているルールに基づいている。 217. このルールでは、自社の自己資本／総資産比率が対応するグループの比	packs/beps-a04-interest-deductions-nta-ja-pack-13.txt
beps-a04-interest-deductions-nta-ja-p082	p082	82	82	 資産と負債の評価を調整する（連結財務諸表で報告される金額で評価する）。  グループの他の企業へのエクイティ投資を控除する。  連結財務諸表には含まれないが、少なくとも同額が負債に対応している金融債権を控除する。 223. ドイツの租税回避防止ルールは、当該ルールを適用する	packs/beps-a04-interest-deductions-nta-ja-pack-13.txt
beps-a04-interest-deductions-nta-ja-p083	p083	83	83	付録 D 事例集 事例 1：負債／自己資本の固定比率に基づく過少資本税制 225. 親会社と子会社の 2 社から成る簡単なグループ構造とする。子会社は、負債／自己資本の固 定比率の1.5/1 に基づき過少資本税制を適用する国の居住者である。1 年目に、子会社は親会社に総額 7 億	packs/beps-a04-interest-deductions-nta-ja-pack-13.txt
beps-a04-interest-deductions-nta-ja-p084	p084	84	84	事例 2：ベストプラクティス・アプローチを他の利子制限ルールと組み合わせる 231. 第 1 章で定めるとおり、国は、本報告で勧告するルールとともに他の利子制限ルールを適用 し、特定の BEPS のリスクに対処するか、他の租税政策の目標を実現することができる。本件は、国 がベスト	packs/beps-a04-interest-deductions-nta-ja-pack-13.txt
beps-a04-interest-deductions-nta-ja-p085	p085	85	85	表 D.1. ベストプラクティス・アプローチと他の利子制限ルールとの組合せ事例 多国籍グループの企業 国内のグループの企業 独立した企業 固定比率ルール （EBITDA の 20%）   - グループ比率ルール   - 特定のリスクに対処する特 別ルール    純利	packs/beps-a04-interest-deductions-nta-ja-pack-13.txt
beps-a04-interest-deductions-nta-ja-p086	p086	86	86	238. D 社は独立した企業でグループには属していない。D 社は会社の普通株を 100%保有する個 人に支配されている。D 社には純支払利子が 3,000 万ドルあり、EBITDA は 1 億ドルである。D 社の 純支払利子には、BEPS を生じさせる取決め（D 社が新たな資金	packs/beps-a04-interest-deductions-nta-ja-pack-14.txt
beps-a04-interest-deductions-nta-ja-p087	p087	87	87	事例 3：利子と経済的に利子に相当する支払 241. A 社と子会社のB 社は、2015 年に以下の取決めを締結する。 1) A 社は、5,000 万ドルの債券を固定利率5%で発行する。 2) A 社は、第三者の銀行（以下「本銀行」という）と金利スワップを締結し、5,000 万ド	packs/beps-a04-interest-deductions-nta-ja-pack-14.txt
beps-a04-interest-deductions-nta-ja-p088	p088	88	88	事例 4：固定比率ルール（純利子／EBITDA 比率の基準値は 15%） 表 D.3 固定比率ルールの運用 単一企業の課税 グループの課税 A1 社 （ドル） A2 社 （ドル） 合計 （ドル） A1 社  A2 社 （ドル） 固定比率ルールを適用する前の課税所得 7,000 	packs/beps-a04-interest-deductions-nta-ja-pack-14.txt
beps-a04-interest-deductions-nta-ja-p089	p089	89	89	表 D.4. 固定比率ルールの運用に及ぼす損失の影響 単一の企業の課税 グループの課税 A3 社 （ドル） A4 社 （ドル） 合計 （ドル） A3 社  A4 社 （ドル） 固定比率ルールを適用する前 の課税所得／（損失） 1 億 （1 億5,000 万） （5,000 万）	packs/beps-a04-interest-deductions-nta-ja-pack-14.txt
beps-a04-interest-deductions-nta-ja-p090	p090	90	90	事例 5：認められる範囲内で基準固定比率を設定する要因を適用 245. 第 6 章で定めるとおり、国が第6 章の要因を他の関連する要因とともに用いて、推奨される 10～30%の範囲内で基準固定比率を設定することを勧告する。本事例では、固定比率ルールを導入し ようとする A 国、B	packs/beps-a04-interest-deductions-nta-ja-pack-14.txt
