id	source_kind	doc_code	doc_title	item_id	item_title	snippet	url	text_url	source_url
bunshokaito_shotoku:061227-index	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	061227-index	地震保険料控除制度の経過措置の適用関係について	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/061227-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/061227-index.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/061227/index.htm
bunshokaito_shotoku:070314	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	070314	第25回全国菓子大博覧会・兵庫の参加者が支出する費用の税務上の取り扱いについて	国税庁等について	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/070314.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/070314.txt	https://www.nta.go.jp/about/organization/osaka/bunshokaito/shotoku/070314.htm
bunshokaito_shotoku:070626-index	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	070626-index	水先人等が水先人会に支払う特別会費に係る所得税及び法人税の取扱いについて	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/070626-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/070626-index.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/070626/index.htm
bunshokaito_shotoku:071002-index	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	071002-index	自転車競技会の組織統合に伴う退職金の打切支給について	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/071002-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/071002-index.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/071002/index.htm
bunshokaito_shotoku:080221	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	080221	麻酔科開業医が他の医療機関から受領する報酬に対する租税特別措置法第26条の適用の可否について	国税庁等について	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/080221.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/080221.txt	https://www.nta.go.jp/about/organization/osaka/bunshokaito/shotoku/080221.htm
bunshokaito_shotoku:080225-index	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	080225-index	社内預金引当信託における社内預金者の課税関係について	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/080225-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/080225-index.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/080225/index.htm
bunshokaito_shotoku:080229-index	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	080229-index	モーターボート競走会の組織統合に伴う退職金の打切支給について	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/080229-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/080229-index.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/080229/index.htm
bunshokaito_shotoku:080501-index	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	080501-index	特定健康診査及び特定保健指導に係る自己負担額の医療費控除の取扱いについて	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/080501-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/080501-index.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/080501/index.htm
bunshokaito_shotoku:080630	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	080630	「第25回技能グランプリ(全国技能グランプリ･兵庫)」において企業等が支出する費用の税務上の取り扱いについて	国税庁等について	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/080630.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/080630.txt	https://www.nta.go.jp/about/organization/osaka/bunshokaito/shotoku/080630.htm
bunshokaito_shotoku:081101-index	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	081101-index	裁判員等に支給される旅費、日当及び宿泊料に対する所得税法上の取扱いについて	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/081101-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/081101-index.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/081101/index.htm
