id	source_kind	doc_code	doc_title	item_id	item_title	snippet	url	text_url	source_url
shitsugi_hojin:16-02	shitsugi	shitsugi_hojin	質疑応答事例（法人税）	16-02	代理店契約の破棄を理由に支払拒絶を受けている債権	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hojin/16-02.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hojin/16-02.txt	https://www.nta.go.jp/law/shitsugi/hojin/16/02.htm
shitsugi_hojin:16-03	shitsugi	shitsugi_hojin	質疑応答事例（法人税）	16-03	第三者に対して債務免除を行った場合の貸倒れ	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hojin/16-03.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hojin/16-03.txt	https://www.nta.go.jp/law/shitsugi/hojin/16/03.htm
shitsugi_hojin:16-04	shitsugi	shitsugi_hojin	質疑応答事例（法人税）	16-04	担保物がある場合の貸倒れ	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hojin/16-04.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hojin/16-04.txt	https://www.nta.go.jp/law/shitsugi/hojin/16/04.htm
shitsugi_hojin:16-05	shitsugi	shitsugi_hojin	質疑応答事例（法人税）	16-05	保証人がいる場合の貸倒れ	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hojin/16-05.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hojin/16-05.txt	https://www.nta.go.jp/law/shitsugi/hojin/16/05.htm
shitsugi_hojin:16-06	shitsugi	shitsugi_hojin	質疑応答事例（法人税）	16-06	通信販売により生じた売掛債権の貸倒れ	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hojin/16-06.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hojin/16-06.txt	https://www.nta.go.jp/law/shitsugi/hojin/16/06.htm
shitsugi_hojin:16-07	shitsugi	shitsugi_hojin	質疑応答事例（法人税）	16-07	ＮＰＯ法人において収益事業を行わない事業年度が存在する場合の「連続して確定申告書を提出している場合」の意義	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hojin/16-07.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hojin/16-07.txt	https://www.nta.go.jp/law/shitsugi/hojin/16/07.htm
shitsugi_hojin:16-08	shitsugi	shitsugi_hojin	質疑応答事例（法人税）	16-08	残余財産がない破産法人の破産手続終結の決定があった場合における当該破産法人に対する金銭債権の貸倒れ	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hojin/16-08.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hojin/16-08.txt	https://www.nta.go.jp/law/shitsugi/hojin/16/08.htm
shitsugi_hojin:17-01	shitsugi	shitsugi_hojin	質疑応答事例（法人税）	17-01	地方税の予納額の損金算入時期	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hojin/17-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hojin/17-01.txt	https://www.nta.go.jp/law/shitsugi/hojin/17/01.htm
shitsugi_hojin:17-02	shitsugi	shitsugi_hojin	質疑応答事例（法人税）	17-02	中間納付事業税の還付金	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hojin/17-02.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hojin/17-02.txt	https://www.nta.go.jp/law/shitsugi/hojin/17/02.htm
shitsugi_hojin:18-01	shitsugi	shitsugi_hojin	質疑応答事例（法人税）	18-01	退職金共済掛金等の損金算入	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hojin/18-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hojin/18-01.txt	https://www.nta.go.jp/law/shitsugi/hojin/18/01.htm
shitsugi_hojin:18-04	shitsugi	shitsugi_hojin	質疑応答事例（法人税）	18-04	住宅瑕疵担保責任保険の保険料等に係る税務上の取扱い	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hojin/18-04.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hojin/18-04.txt	https://www.nta.go.jp/law/shitsugi/hojin/18/04.htm
