id	source_kind	doc_code	doc_title	item_id	item_title	snippet	url	text_url	source_url
shitsugi_joto:14-32	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	14-32	収用事業に必要な土砂の譲渡と収用証明書	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/14-32.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/14-32.txt	https://www.nta.go.jp/law/shitsugi/joto/14/32.htm
shitsugi_joto:14-33	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	14-33	土地等の使用に伴う損失の補償金を対価補償金とみなす場合	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/14-33.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/14-33.txt	https://www.nta.go.jp/law/shitsugi/joto/14/33.htm
shitsugi_joto:14-34	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	14-34	収益補償金のうち任意の額を対価補償金へ振り替えることの可否	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/14-34.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/14-34.txt	https://www.nta.go.jp/law/shitsugi/joto/14/34.htm
shitsugi_joto:14-35	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	14-35	土地に係る収益補償金を建物の対価補償金へ振替えることの可否	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/14-35.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/14-35.txt	https://www.nta.go.jp/law/shitsugi/joto/14/35.htm
shitsugi_joto:14-36	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	14-36	権利変換を希望しない旨の申出をしないで取得した補償金	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/14-36.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/14-36.txt	https://www.nta.go.jp/law/shitsugi/joto/14/36.htm
shitsugi_joto:14-37	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	14-37	第二種市街地再開発事業のために譲渡した資産	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/14-37.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/14-37.txt	https://www.nta.go.jp/law/shitsugi/joto/14/37.htm
shitsugi_joto:14-38	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	14-38	一組法による代替資産(墓地と墓石)	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/14-38.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/14-38.txt	https://www.nta.go.jp/law/shitsugi/joto/14/38.htm
shitsugi_joto:14-39	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	14-39	立木補償金でアパートを取得した場合	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/14-39.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/14-39.txt	https://www.nta.go.jp/law/shitsugi/joto/14/39.htm
shitsugi_joto:14-40	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	14-40	前年に取得した対償地を代替資産とすることの可否	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/14-40.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/14-40.txt	https://www.nta.go.jp/law/shitsugi/joto/14/40.htm
shitsugi_joto:14-41	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	14-41	被相続人が先行取得した農地を相続人の代替資産とすることの可否	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/14-41.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/14-41.txt	https://www.nta.go.jp/law/shitsugi/joto/14/41.htm
