id	source_kind	doc_code	doc_title	item_id	item_title	snippet	url	text_url	source_url
taxanswer_hotei:7453	taxanswer	taxanswer_hotei	タックスアンサー（法定調書）	7453	No.7453 e-Tax、光ディスク等又はクラウド等により提出できる法定調書の種類	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_hotei/7453.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_hotei/7453.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/hotei/7453.htm
taxanswer_hotei:7455	taxanswer	taxanswer_hotei	タックスアンサー（法定調書）	7455	No.7455 法定調書の提出枚数が100枚以上の場合のe-Tax、光ディスク等又はクラウド等による提出義務	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_hotei/7455.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_hotei/7455.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/hotei/7455.htm
taxanswer_hotei:7456	taxanswer	taxanswer_hotei	タックスアンサー（法定調書）	7456	No.7456 国外財産調書の提出義務	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_hotei/7456.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_hotei/7456.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/hotei/7456.htm
taxanswer_hotei:7457	taxanswer	taxanswer_hotei	タックスアンサー（法定調書）	7457	No.7457 財産債務調書の提出義務	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_hotei/7457.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_hotei/7457.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/hotei/7457.htm
taxanswer_hyoka:4603	taxanswer	taxanswer_hyoka	タックスアンサー（財産評価）	4603	No.4603 宅地の評価単位	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_hyoka/4603.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_hyoka/4603.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/hyoka/4603.htm
taxanswer_hyoka:4604	taxanswer	taxanswer_hyoka	タックスアンサー（財産評価）	4604	No.4604 路線価方式による宅地の評価	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_hyoka/4604.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_hyoka/4604.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/hyoka/4604.htm
taxanswer_hyoka:4605	taxanswer	taxanswer_hyoka	タックスアンサー（財産評価）	4605	No.4605 地区の異なる2以上の路線に接する宅地の評価	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_hyoka/4605.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_hyoka/4605.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/hyoka/4605.htm
taxanswer_hyoka:4606	taxanswer	taxanswer_hyoka	タックスアンサー（財産評価）	4606	No.4606 倍率方式による土地の評価	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_hyoka/4606.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_hyoka/4606.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/hyoka/4606.htm
taxanswer_hyoka:4607	taxanswer	taxanswer_hyoka	タックスアンサー（財産評価）	4607	No.4607 特定路線価の設定の申出	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_hyoka/4607.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_hyoka/4607.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/hyoka/4607.htm
taxanswer_hyoka:4609	taxanswer	taxanswer_hyoka	タックスアンサー（財産評価）	4609	No.4609 地積規模の大きな宅地の評価	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_hyoka/4609.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_hyoka/4609.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/hyoka/4609.htm
