id	source_kind	doc_code	doc_title	item_id	item_title	snippet	url	text_url	source_url
shitsugi_hyoka:04-26	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-26	がけ地補正率を適用するがけ地等を有する宅地	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-26.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-26.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/26.htm
shitsugi_hyoka:04-27	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-27	容積率の異なる2以上の地域にわたる宅地の評価(1)	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-27.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-27.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/27.htm
shitsugi_hyoka:04-28	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-28	容積率の異なる2以上の地域にわたる宅地の評価(2)	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-28.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-28.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/28.htm
shitsugi_hyoka:04-29	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-29	倍率方式によって評価する土地の実際の面積が台帳地積と異なる場合の取扱い	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-29.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-29.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/29.htm
shitsugi_hyoka:04-30	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-30	造成中の宅地の評価	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-30.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-30.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/30.htm
shitsugi_hyoka:04-31	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-31	区分地上権に準ずる地役権の目的となっている宅地の評価	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-31.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-31.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/31.htm
shitsugi_hyoka:04-32	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-32	借地権の及ぶ範囲	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-32.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-32.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/32.htm
shitsugi_hyoka:04-33	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-33	構築物の賃借人の土地に対する権利の評価	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-33.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-33.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/33.htm
shitsugi_hyoka:04-34	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-34	公開空地のある宅地の評価	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-34.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-34.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/34.htm
shitsugi_hyoka:04-35	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-35	容積率の異なる2以上の地域にわたる宅地の一部が都市計画道路予定地の区域内となる宅地の評価	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-35.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-35.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/35.htm
shitsugi_hyoka:04-36	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-36	農用地利用集積計画の公告により賃借権が設定されている農地の評価	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-36.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-36.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/36.htm
shitsugi_hyoka:04-37	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-37	10年以上の期間の定めのある賃貸借により貸し付けられている農地の評価	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-37.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-37.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/37.htm
shitsugi_hyoka:04-38	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-38	市街化調整区域内にある雑種地の評価	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-38.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-38.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/38.htm
shitsugi_hyoka:04-39	shitsugi	shitsugi_hyoka	質疑応答事例（財産の評価）	04-39	農業用施設用地の評価	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_hyoka/04-39.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_hyoka/04-39.txt	https://www.nta.go.jp/law/shitsugi/hyoka/04/39.htm
