id	source_kind	doc_code	doc_title	item_id	item_title	snippet	url	text_url	source_url
bunshokaito_shotoku:750217-01	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	750217-01	土地区画整理組合が保留地の処分に係る余剰金を組合員に分配した場合の所得税及び法人税の課税について	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/750217-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/750217-01.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/750217/01.htm
bunshokaito_shotoku:750228-01	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	750228-01	労災法の保険施設として支給される特別支給金に対する所得税及び相続税の取扱いについて	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/750228-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/750228-01.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/750228/01.htm
bunshokaito_shotoku:850228-01	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	850228-01	定年退職者医療保険制度に基づき負担する保険料の課税上の取扱いについて	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/850228-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/850228-01.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/850228/01.htm
bunshokaito_shotoku:910603-01	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	910603-01	メキシコの電話会社テレフォノス・デ・メヒコ社株式に係るADR（米国預託証書）の課税上の取扱いについて	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/910603-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/910603-01.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/910603/01.htm
bunshokaito_shotoku:981202-01	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	981202-01	損害保険代理店の役員・使用人が証券取引法第65条の2第11項に規定する特定証券業務を行った場合に支払われる対価の税務上の取扱い	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/981202-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/981202-01.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/981202/01.htm
bunshokaito_shotoku:991018-01	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	991018-01	人身傷害補償保険金に係る所得税、相続税及び贈与税の取扱い等について（法令解釈通達）	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/991018-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/991018-01.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/991018/01.htm
bunshokaito_shotoku:20030626-01	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	20030626-01	「北九州チャンピオンズカップ国際車椅子バスケットボール大会」に係る費用の税務上の取扱いについて	国税庁等について	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/20030626-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/20030626-01.txt	https://www.nta.go.jp/about/organization/fukuoka/bunshokaito/shotoku/20030626/01.htm
bunshokaito_shotoku:20031228-01	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	20031228-01	第19回国民文化祭・ふくおか2004（愛称：とびうめ国文祭）の参加団体等が支出する費用の税務上の取扱いについて	国税庁等について	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/20031228-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/20031228-01.txt	https://www.nta.go.jp/about/organization/fukuoka/bunshokaito/shotoku/20031228/01.htm
bunshokaito_shotoku:20040527-01	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	20040527-01	第22回全国都市緑化ふくおかフェアへの参加者が支出する費用の税務上の取扱いについて	国税庁等について	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/20040527-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/20040527-01.txt	https://www.nta.go.jp/about/organization/fukuoka/bunshokaito/shotoku/20040527/01.htm
bunshokaito_shotoku:20090327-01	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	20090327-01	企業型確定拠出年金の導入により支払われる適格退職年金契約の解除一時金の課税上の取扱いについて	国税庁等について	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/20090327-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/20090327-01.txt	https://www.nta.go.jp/about/organization/fukuoka/bunshokaito/shotoku/20090327/01.htm
bunshokaito_shotoku:20101001-index	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	20101001-index	九州新幹線全線開業記念イベント福岡県実行委員会が実施する「九州新幹線全線開業記念イベント」に協賛者が支出する費用の税務上の取扱いについて	国税庁等について	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/20101001-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/20101001-index.txt	https://www.nta.go.jp/about/organization/fukuoka/bunshokaito/shotoku/20101001/index.htm
bunshokaito_shotoku:20120215-index	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	20120215-index	「長崎市市民税及び県民税特別返還金」等の課税関係について	国税庁等について	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/20120215-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/20120215-index.txt	https://www.nta.go.jp/about/organization/fukuoka/bunshokaito/shotoku/20120215/index.htm
bunshokaito_shotoku:20120725-index	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	20120725-index	「第37回全国高等学校総合文化祭（2013 長崎しおかぜ総文祭）において協賛者が支出する費用」の税務上の取扱いについて	国税庁等について	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/20120725-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/20120725-index.txt	https://www.nta.go.jp/about/organization/fukuoka/bunshokaito/shotoku/20120725/index.htm
bunshokaito_shotoku:20190125-index	bunshokaito	bunshokaito_shotoku	文書回答事例（所得税）	20190125-index	健康保険料と国民健康保険料の二重払いについて地方公共団体が被保険者に保険料相当分を返還した場合の課税関係について	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shotoku/20190125-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shotoku/20190125-index.txt	https://www.nta.go.jp/law/bunshokaito/shotoku/20190125/index.htm
bunshokaito_shozei:050209-01	bunshokaito	bunshokaito_shozei	文書回答事例（諸税）	050209-01	マルチペイメントネットワークを利用した支払いを金融機関が設置する現金自動預入支払機から行う際に発行される「ご利用明細票」に対する印紙税の取扱いについて	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shozei/050209-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shozei/050209-01.txt	https://www.nta.go.jp/law/bunshokaito/shozei/050209/01.htm
bunshokaito_shozei:050530-01	bunshokaito	bunshokaito_shozei	文書回答事例（諸税）	050530-01	「自動車損害賠償責任保険のインターネット通信販売の取扱いに関する覚書」に係る印紙税法上の取扱いについて	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shozei/050530-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shozei/050530-01.txt	https://www.nta.go.jp/law/bunshokaito/shozei/050530/01.htm
bunshokaito_shozei:100222-01	bunshokaito	bunshokaito_shozei	文書回答事例（諸税）	100222-01	登録政治資金監査人が作成する「受取書」に係る印紙税法上の取扱いについて	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shozei/100222-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shozei/100222-01.txt	https://www.nta.go.jp/law/bunshokaito/shozei/100222/01.htm
bunshokaito_shozei:150629-index	bunshokaito	bunshokaito_shozei	文書回答事例（諸税）	150629-index	灯油に該当する2種類の揮発油を混和する行為に係る揮発油税法上の取扱いについて	国税庁等について	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shozei/150629-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shozei/150629-index.txt	https://www.nta.go.jp/about/organization/tokyo/bunshokaito/shozei/150629/index.htm
bunshokaito_shozei:160629-index	bunshokaito	bunshokaito_shozei	文書回答事例（諸税）	160629-index	有料老人ホームが入居一時金を受領した際に交付する「預り証」に係る印紙税の取扱いについて	国税庁等について	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shozei/160629-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shozei/160629-index.txt	https://www.nta.go.jp/about/organization/tokyo/bunshokaito/shozei/160629/index.htm
bunshokaito_shozei:190614-index	bunshokaito	bunshokaito_shozei	文書回答事例（諸税）	190614-index	「ＰＴＳ信用取引に係る合意書」の印紙税の取扱い	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shozei/190614-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shozei/190614-index.txt	https://www.nta.go.jp/law/bunshokaito/shozei/190614/index.htm
bunshokaito_shozei:221110-index	bunshokaito	bunshokaito_shozei	文書回答事例（諸税）	221110-index	「地方税統一ＱＲコード付納付書」の領収証書に係る印紙税の取扱い	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_shozei/221110-index.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_shozei/221110-index.txt	https://www.nta.go.jp/law/bunshokaito/shozei/221110/index.htm
bunshokaito_sonota:090330-01	bunshokaito	bunshokaito_sonota	文書回答事例（その他の国税）	090330-01	特許権を目的とする共同担保の質権の信託の登録に係る登録免許税の取扱いについて	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_sonota/090330-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_sonota/090330-01.txt	https://www.nta.go.jp/law/bunshokaito/sonota/090330/01.htm
bunshokaito_sonota:100331-01	bunshokaito	bunshokaito_sonota	文書回答事例（その他の国税）	100331-01	「相続分の売買」を登記原因とする土地の所有権の移転の登記に係る登録免許税の租税特別措置法第72条の適用の可否について	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_sonota/100331-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_sonota/100331-01.txt	https://www.nta.go.jp/law/bunshokaito/sonota/100331/01.htm
bunshokaito_sonota:120322-01	bunshokaito	bunshokaito_sonota	文書回答事例（その他の国税）	120322-01	二重地番の解消を目的とした地番の変更に伴う商業・法人登記における登記事項の変更の登記に係る登録免許税について	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/bunshokaito_sonota/120322-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/bunshokaito_sonota/120322-01.txt	https://www.nta.go.jp/law/bunshokaito/sonota/120322/01.htm
