id	source_kind	doc_code	doc_title	item_id	item_title	snippet	url	text_url	source_url
taxanswer_shohi:6531	taxanswer	taxanswer_shohi	タックスアンサー（消費税）	6531	No.6531 新規開業又は法人の新規設立のとき	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_shohi/6531.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_shohi/6531.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/shohi/6531.htm
taxanswer_shohi:6551	taxanswer	taxanswer_shohi	タックスアンサー（消費税）	6551	No.6551 輸出取引の免税	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_shohi/6551.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_shohi/6551.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/shohi/6551.htm
taxanswer_shohi:6555	taxanswer	taxanswer_shohi	タックスアンサー（消費税）	6555	No.6555 海外旅行者が出国に際して携帯する物品の輸出免税	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_shohi/6555.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_shohi/6555.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/shohi/6555.htm
taxanswer_shohi:6559	taxanswer	taxanswer_shohi	タックスアンサー（消費税）	6559	No.6559 外国人旅行者等の免税購入対象者	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_shohi/6559.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_shohi/6559.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/shohi/6559.htm
taxanswer_shohi:6563	taxanswer	taxanswer_shohi	タックスアンサー（消費税）	6563	No.6563 輸入取引	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_shohi/6563.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_shohi/6563.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/shohi/6563.htm
taxanswer_shohi:6567	taxanswer	taxanswer_shohi	タックスアンサー（消費税）	6567	No.6567 非居住者に対する役務の提供	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_shohi/6567.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_shohi/6567.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/shohi/6567.htm
taxanswer_shohi:6568	taxanswer	taxanswer_shohi	タックスアンサー（消費税）	6568	No.6568 プラットフォーム課税	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_shohi/6568.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_shohi/6568.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/shohi/6568.htm
taxanswer_shohi:6601	taxanswer	taxanswer_shohi	タックスアンサー（消費税）	6601	No.6601 申告と納税	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_shohi/6601.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_shohi/6601.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/shohi/6601.htm
taxanswer_shohi:6602	taxanswer	taxanswer_shohi	タックスアンサー（消費税）	6602	No.6602 相続で事業を引き継いだ場合の納税義務について	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_shohi/6602.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_shohi/6602.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/shohi/6602.htm
taxanswer_shohi:6603	taxanswer	taxanswer_shohi	タックスアンサー（消費税）	6603	No.6603 個人事業者が事業を廃止した場合	税の情報・手続・用紙	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/taxanswer_shohi/6603.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/taxanswer_shohi/6603.txt	https://www.nta.go.jp/taxes/shiraberu/taxanswer/shohi/6603.htm
