id	source_kind	doc_code	doc_title	item_id	item_title	snippet	url	text_url	source_url
shitsugi_joto:03-08	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	03-08	隣接する土地に共有建物を建築する場合の借地権利金	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/03-08.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/03-08.txt	https://www.nta.go.jp/law/shitsugi/joto/03/08.htm
shitsugi_joto:03-09	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	03-09	外国通貨で支払が行われる不動産を譲渡した場合における譲渡所得の金額の計算の際の円換算	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/03-09.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/03-09.txt	https://www.nta.go.jp/law/shitsugi/joto/03/09.htm
shitsugi_joto:03-10	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	03-10	未経過固定資産税等に相当する額の支払を受けた場合	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/03-10.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/03-10.txt	https://www.nta.go.jp/law/shitsugi/joto/03/10.htm
shitsugi_joto:04-01	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	04-01	底地部分と借地権部分の分割申告を認めることの可否	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/04-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/04-01.txt	https://www.nta.go.jp/law/shitsugi/joto/04/01.htm
shitsugi_joto:04-02	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	04-02	競売に係る譲渡資産の課税時期	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/04-02.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/04-02.txt	https://www.nta.go.jp/law/shitsugi/joto/04/02.htm
shitsugi_joto:05-01	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	05-01	現物出資により取得した有価証券に付すべき取得価額	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/05-01.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/05-01.txt	https://www.nta.go.jp/law/shitsugi/joto/05/01.htm
shitsugi_joto:05-02	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	05-02	分譲地の道路用地の取得費等	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/05-02.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/05-02.txt	https://www.nta.go.jp/law/shitsugi/joto/05/02.htm
shitsugi_joto:05-03	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	05-03	特別土地保有税と取得費	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/05-03.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/05-03.txt	https://www.nta.go.jp/law/shitsugi/joto/05/03.htm
shitsugi_joto:05-06	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	05-06	借家権の譲渡所得の計算上控除する取得費	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/05-06.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/05-06.txt	https://www.nta.go.jp/law/shitsugi/joto/05/06.htm
shitsugi_joto:05-07	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	05-07	短期譲渡所得の計算上控除する取得費と概算取得費控除	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/05-07.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/05-07.txt	https://www.nta.go.jp/law/shitsugi/joto/05/07.htm
shitsugi_joto:05-08	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	05-08	代物弁済により取得した土地の取得費	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/05-08.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/05-08.txt	https://www.nta.go.jp/law/shitsugi/joto/05/08.htm
shitsugi_joto:05-09	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	05-09	建築完了前の売買契約に基づき取得したマンションの取得時期	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/05-09.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/05-09.txt	https://www.nta.go.jp/law/shitsugi/joto/05/09.htm
shitsugi_joto:05-10	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	05-10	利付公社債を既経過利息相当額を付して購入した場合のその利付公社債の取得価額	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/05-10.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/05-10.txt	https://www.nta.go.jp/law/shitsugi/joto/05/10.htm
shitsugi_joto:05-11	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	05-11	一括して購入した土地の一部を譲渡した場合の取得費	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/05-11.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/05-11.txt	https://www.nta.go.jp/law/shitsugi/joto/05/11.htm
shitsugi_joto:05-12	shitsugi	shitsugi_joto	質疑応答事例（譲渡所得）	05-12	借地権の譲渡所得の計算	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_joto/05-12.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_joto/05-12.txt	https://www.nta.go.jp/law/shitsugi/joto/05/12.htm
