id	source_kind	doc_code	doc_title	item_id	item_title	snippet	url	text_url	source_url
shitsugi_shotoku:06-23	shitsugi	shitsugi_shotoku	質疑応答事例（所得税）	06-23	居住用財産の譲渡所得の特別控除の特例等の適用を受ける場合の修正申告	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_shotoku/06-23.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_shotoku/06-23.txt	https://www.nta.go.jp/law/shitsugi/shotoku/06/23.htm
shitsugi_shotoku:06-24	shitsugi	shitsugi_shotoku	質疑応答事例（所得税）	06-24	年末残高等証明書が年末調整に間に合わない場合	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_shotoku/06-24.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_shotoku/06-24.txt	https://www.nta.go.jp/law/shitsugi/shotoku/06/24.htm
shitsugi_shotoku:06-25	shitsugi	shitsugi_shotoku	質疑応答事例（所得税）	06-25	政党等寄附金特別控除と寄附金控除の選択替え	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_shotoku/06-25.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_shotoku/06-25.txt	https://www.nta.go.jp/law/shitsugi/shotoku/06/25.htm
shitsugi_shotoku:06-26	shitsugi	shitsugi_shotoku	質疑応答事例（所得税）	06-26	財産分与により住宅を取得した場合	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_shotoku/06-26.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_shotoku/06-26.txt	https://www.nta.go.jp/law/shitsugi/shotoku/06/26.htm
shitsugi_shotoku:06-27	shitsugi	shitsugi_shotoku	質疑応答事例（所得税）	06-27	調理室、浴室などの床又は壁の模様替	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_shotoku/06-27.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_shotoku/06-27.txt	https://www.nta.go.jp/law/shitsugi/shotoku/06/27.htm
shitsugi_shotoku:06-28	shitsugi	shitsugi_shotoku	質疑応答事例（所得税）	06-28	トタンぶきの屋根を瓦ぶきにした場合	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_shotoku/06-28.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_shotoku/06-28.txt	https://www.nta.go.jp/law/shitsugi/shotoku/06/28.htm
shitsugi_shotoku:06-29	shitsugi	shitsugi_shotoku	質疑応答事例（所得税）	06-29	居住用部分のみを対象とする借入金	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_shotoku/06-29.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_shotoku/06-29.txt	https://www.nta.go.jp/law/shitsugi/shotoku/06/29.htm
shitsugi_shotoku:06-30	shitsugi	shitsugi_shotoku	質疑応答事例（所得税）	06-30	独立行政法人都市再生機構の分譲住宅の割賦金総額に含まれる利息等に相当する金額の取扱い	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_shotoku/06-30.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_shotoku/06-30.txt	https://www.nta.go.jp/law/shitsugi/shotoku/06/30.htm
shitsugi_shotoku:06-31	shitsugi	shitsugi_shotoku	質疑応答事例（所得税）	06-31	債務を承継した場合	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_shotoku/06-31.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_shotoku/06-31.txt	https://www.nta.go.jp/law/shitsugi/shotoku/06/31.htm
shitsugi_shotoku:06-32	shitsugi	shitsugi_shotoku	質疑応答事例（所得税）	06-32	新築の日前2年以内に取得した土地等の先行取得に係る借入金(家屋に抵当権の設定がない借入金)	法令等	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/enhanced/shitsugi_shotoku/06-32.html	https://yuki0717-hub.github.io/jplawdb-mirror/ai-nta-qa-db/text/shitsugi_shotoku/06-32.txt	https://www.nta.go.jp/law/shitsugi/shotoku/06/32.htm
